X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
402985.659999996,131495.550000001,25144479,2025/09/21 17:16:46+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3029 - 3299 BLOCK OF BUENA VISTA TERRACE SE,402985.66,131495.55,8,8B,7.0,702.0,Cluster 36,007502 3,7502.0,Precinct 115,38.8512617456,-76.9656042352,,2025/09/21 16:20:00+00,2025/09/21 17:07:00+00,810342690,
404296.670000002,133162.109999999,25144482,2025/09/21 17:17:46+00,DAY,OTHERS,THEFT F/AUTO,3820 - 3899 BLOCK OF ALABAMA AVENUE SE,404296.67,133162.11,7,7B,6.0,605.0,Cluster 34,009902 2,9902.0,Precinct 110,38.8662693935,-76.9504905677,,2025/09/21 16:12:00+00,2025/09/21 17:12:00+00,810342691,
398272.8112,134773.931600001,25145816,2025/09/24 02:05:14+00,EVENING,OTHERS,THEFT/OTHER,601 - 899 BLOCK OF 6TH STREET SW,398272.81122835,134773.931610501,6,6D,1.0,103.0,Cluster 9,010202 2,10202.0,Precinct 142,38.8807981271,-77.0199060071,SOUTHWEST,2025/09/19 20:09:00+00,2025/09/19 21:16:00+00,810342692,
397162.009999998,140804.050000001,25423913,2025/09/09 17:02:52+00,DAY,OTHERS,THEFT/OTHER,3506 - 3540 BLOCK OF 14TH STREET NW,397162.01,140804.05,1,1A,4.0,408.0,Cluster 2,002900 2,2900.0,Precinct 41,38.935116628,-77.0327330106,,2025/09/07 17:00:00+00,2025/09/07 17:30:00+00,810342695,
399756.939999998,137052.300000001,25423949,2025/09/10 20:03:10+00,EVENING,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF I STREET NE,399756.94,137052.3,6,6C,1.0,104.0,Cluster 25,010602 3,10602.0,Precinct 144,38.9013241815,-77.0028020946,,2025/09/08 22:00:00+00,2025/09/09 00:30:00+00,810342696,
397624.920000002,140038.100000001,25424251,2025/10/01 17:04:57+00,DAY,OTHERS,THEFT/OTHER,3000 - 3099 BLOCK OF 11TH STREET NW,397624.92,140038.1,1,1A,3.0,302.0,Cluster 2,003000 2,3000.0,Precinct 39,38.9282180897,-77.0273912159,,2025/09/29 17:47:00+00,2025/09/29 17:47:00+00,810342697,
401668.859999999,135475.370000001,25423903,2025/09/09 11:31:22+00,DAY,OTHERS,THEFT/OTHER,200 - 243 BLOCK OF 17TH STREET SE,401668.86,135475.37,7,7D,1.0,107.0,Cluster 26,006801 2,6801.0,Precinct 87,38.887117066,-76.9807645339,,2025/09/06 18:25:00+00,2025/09/06 21:00:00+00,810342744,
398814.159999996,138139.890000001,25423924,2025/09/10 11:32:11+00,DAY,OTHERS,THEFT/OTHER,100 - 299 BLOCK OF Q STREET NW,398814.16,138139.89,5,5E,3.0,308.0,Cluster 21,004600 2,4600.0,Precinct 19,38.9111208048,-77.0136727238,,2025/09/05 23:35:00+00,2025/09/06 23:35:00+00,810342745,
398154.289999999,139534.449999999,25424033,2025/09/17 11:32:39+00,DAY,OTHERS,THEFT/OTHER,2390 - 2699 BLOCK OF 6TH STREET NW,398154.29,139534.45,1,1E,3.0,306.0,Cluster 3,003400 2,3400.0,Precinct 37,38.923682323,-77.0212847673,,2025/09/16 16:40:00+00,2025/09/16 18:00:00+00,810342746,
397265.439999998,144326.699999999,25138850,2025/09/11 13:15:53+00,DAY,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF SOMERSET PLACE NW,397265.44,144326.7,4,4A,4.0,402.0,Cluster 17,001804 1,1804.0,Precinct 60,38.9668499453,-77.0315541062,,2025/09/08 16:00:00+00,2025/09/09 15:00:00+00,810342770,
401897.560000002,135000.25,25138863,2025/09/11 13:33:10+00,DAY,OTHERS,THEFT F/AUTO,1800 - 1899 BLOCK OF E STREET SE,401897.56,135000.25,6,6B,1.0,107.0,Cluster 26,006804 1,6804.0,Precinct 87,38.8828365396,-76.9781298243,,2025/09/10 23:00:00+00,2025/09/10 23:35:00+00,810342771,
395165.259999998,140996.48,25140258,2025/09/13 19:34:44+00,EVENING,OTHERS,THEFT/OTHER,2600 - 2899 BLOCK OF QUEBEC STREET NW,395165.26,140996.48,3,3C,2.0,203.0,Cluster 15,001304 3,1304.0,Precinct 34,38.9368413761,-77.0557646187,,2025/09/13 18:59:00+00,2025/09/13 19:40:00+00,810342772,
398172.140000001,134374.289999999,25140467,2025/09/14 03:50:49+00,MIDNIGHT,OTHERS,THEFT/OTHER,620 - 639 BLOCK OF MAINE AVENUE SW,398172.14,134374.29,6,6D,1.0,103.0,Cluster 9,010202 5,10202.0,Precinct 142,38.8771977955,-77.0210651892,SOUTHWEST,2025/09/14 02:26:00+00,2025/09/14 03:30:00+00,810342773,
397496.100000001,136376.739999998,25141176,2025/09/15 14:27:03+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF PENNSYLVANIA AVENUE NW,397496.1,136376.74,2,2C,2.0,209.0,Cluster 8,005802 3,5802.0,Precinct 129,38.8952349608,-77.0288635145,DOWNTOWN,2025/09/15 13:38:00+00,2025/09/15 14:00:00+00,810342774,
391084.409999996,140340.649999999,25142577,2025/09/18 04:34:51+00,MIDNIGHT,OTHERS,BURGLARY,3100 - 3199 BLOCK OF 51ST PLACE NW,391084.41,140340.65,3,3D,2.0,205.0,Cluster 13,000904 1,904.0,Precinct 8,38.9309015315,-77.1028252056,,2025/09/18 02:10:00+00,2025/09/19 03:30:00+00,810342775,
400383.520000003,140498.27,25144380,2025/09/21 11:48:57+00,DAY,OTHERS,THEFT F/AUTO,700 - 799 BLOCK OF MONROE STREET NE,400383.52,140498.27,5,5F,5.0,502.0,Cluster 21,009201 1,9201.0,Precinct 74,38.9323665691,-76.9955767005,,2025/09/21 11:22:00+00,2025/09/21 11:48:00+00,810342776,
396838.689999998,140419.649999999,25144526,2025/09/21 19:12:16+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,16TH STREET NW AND PARK ROAD NW,396838.69001102,140419.65001574,1,1D,3.0,302.0,Cluster 2,002702 1,2702.0,Precinct 40,38.9316527329,-77.0364603704,,2025/09/21 17:32:00+00,2025/09/21 19:00:00+00,810342777,
398910.520000003,142957.609999999,25145990,2025/09/24 20:15:44+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,100 - 199 BLOCK OF INGRAHAM STREET NW,398910.52,142957.61,4,4D,4.0,403.0,Cluster 18,002102 3,2102.0,Precinct 57,38.9545204145,-77.0125693423,,2025/09/24 13:39:00+00,2025/09/24 17:05:00+00,810342778,
402335.710000001,132676.670000002,25146543,2025/09/25 14:45:15+00,DAY,OTHERS,THEFT/OTHER,2301 - 2399 BLOCK OF GOOD HOPE COURT SE,402335.71,132676.67,8,8B,7.0,702.0,Cluster 36,007502 1,7502.0,Precinct 134,38.8619037431,-76.9730878567,,2025/09/22 14:38:00+00,2025/09/25 14:40:00+00,810342779,
396460.670000002,138388.41,25147050,2025/09/26 11:18:13+00,DAY,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF RIGGS PLACE NW,396460.67,138388.41,2,2B,3.0,301.0,Cluster 6,004202 1,4202.0,Precinct 15,38.9133532304,-77.0408097194,,2025/03/15 13:00:00+00,2025/03/15 14:00:00+00,810342780,
392954.200000003,142688.23,25147263,2025/09/27 01:35:00+00,EVENING,OTHERS,THEFT F/AUTO,DAVENPORT STREET NW AND WISCONSIN AVENUE NW,392954.19999141,142688.23001785,3,3E,2.0,202.0,Cluster 11,001100 4,1100.0,Precinct 32,38.9520661854,-77.0812846808,,2025/09/26 19:00:00+00,2025/09/26 19:18:00+00,810342781,
400233.789999999,136927.879999999,25148527,2025/09/29 01:46:28+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF H STREET NE,400233.79,136927.88,6,6C,1.0,104.0,Cluster 25,008302 2,8302.0,Precinct 83,38.9002033642,-76.9973048161,,2025/09/26 21:00:00+00,2025/09/28 09:00:00+00,810342782,
397162.060000002,140182.43,25148779,2025/09/29 17:27:24+00,DAY,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3.0,302.0,Cluster 2,002802 1,2802.0,Precinct 39,38.9295168861,-77.0327298633,,2025/09/29 16:15:00+00,,810342783,
398432.560000002,138758.469999999,25149245,2025/09/30 13:59:22+00,DAY,OTHERS,BURGLARY,400 - 499 BLOCK OF U STREET NW,398432.56,138758.47,1,1B,3.0,306.0,Cluster 3,003400 3,3400.0,Precinct 37,38.9166925833,-77.0180739801,,2025/09/30 04:47:00+00,2025/09/30 11:00:00+00,810342784,
399868.920000002,143373.539999999,25149593,2025/10/01 00:43:46+00,EVENING,OTHERS,THEFT/OTHER,310 - 399 BLOCK OF RIGGS ROAD NE,399868.92,143373.54,4,4B,4.0,406.0,Cluster 19,009507 1,9507.0,Precinct 65,38.9582678873,-77.0015123508,,2025/09/30 15:00:00+00,2025/09/30 15:30:00+00,810342785,
395597.859999999,137710.690000001,25149846,2025/10/01 16:16:57+00,DAY,OTHERS,BURGLARY,2300 - 2399 BLOCK OF N STREET NW,395597.86,137710.69,2,2A,2.0,207.0,Cluster 5,005501 1,5501.0,Precinct 4,38.9072441999,-77.0507538756,,2025/10/01 08:34:00+00,2025/10/01 13:00:00+00,810342786,
394449.149999999,137479.059999999,25150559,2025/10/03 01:46:28+00,EVENING,OTHERS,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,394449.15,137479.06,2,2E,2.0,206.0,Cluster 4,000202 4,202.0,Precinct 6,38.9051510928,-77.0639958956,GEORGETOWN,2025/10/02 20:00:00+00,2025/10/02 20:02:00+00,810342787,
397171.109999999,137408.25,25146494,2025/09/25 14:30:21+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2.0,207.0,Cluster 8,010100 3,10100.0,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/09/25 12:48:00+00,2025/09/25 13:06:00+00,810343078,
404636.927699998,133452.602600001,25146597,2025/09/25 16:34:28+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1400 - 1599 BLOCK OF FORT DAVIS STREET SE,404636.927714256,133452.602585275,7,7B,6.0,605.0,Cluster 34,009902 2,9902.0,Precinct 110,38.8688845409,-76.9465679066,,2025/09/11 09:00:00+00,2025/09/25 16:45:00+00,810343079,
402554.274800003,131862.0207,25147471,2025/09/27 04:24:30+00,MIDNIGHT,OTHERS,ASSAULT W/DANGEROUS WEAPON,2900 - 2999 BLOCK OF KNOX PLACE SE,402554.274784323,131862.020727799,8,8B,7.0,702.0,Cluster 36,007408 2,7408.0,Precinct 115,38.8545644303,-76.9705725705,,2025/09/26 23:45:00+00,,810343080,
405964.509999998,134419.23,25148016,2025/09/28 21:13:42+00,EVENING,OTHERS,THEFT/OTHER,5000 - 5069 BLOCK OF BENNING ROAD SE,405964.51,134419.23,7,7E,6.0,604.0,Cluster 33,007707 3,7707.0,Precinct 106,38.8775843035,-76.9312615719,,2025/09/28 00:43:00+00,2025/09/28 01:04:00+00,810343081,
396171.049999997,137945.800000001,25149677,2025/10/01 05:04:01+00,MIDNIGHT,OTHERS,THEFT/OTHER,1 - 7 BLOCK OF DUPONT CIRCLE NW,396171.05,137945.8,2,2B,2.0,208.0,Cluster 6,005502 3,5502.0,Precinct 14,38.9093648355,-77.0441466713,DUPONT CIRCLE,2025/10/01 04:28:00+00,2025/10/01 04:30:00+00,810343082,
405367.369999997,137470.109999999,25149774,2025/10/01 14:46:11+00,DAY,OTHERS,THEFT F/AUTO,4400 - 4413 BLOCK OF LEE STREET NE,405367.37,137470.11,7,7C,6.0,602.0,Cluster 31,007806 2,7806.0,Precinct 93,38.9050716077,-76.9381195194,,2025/10/01 01:00:00+00,2025/10/01 11:30:00+00,810343083,
399759.048500001,135355.559900001,25136564,2025/09/07 02:11:27+00,EVENING,OTHERS,THEFT F/AUTO,200 - 299 BLOCK OF C STREET SE,399759.048541729,135355.559867041,6,6B,1.0,106.0,Cluster 26,006500 1,6500.0,Precinct 89,38.8860393216,-77.0027771914,CAPITOL HILL,2025/09/06 18:30:00+00,2025/09/06 21:00:00+00,810343259,
406453.8442,134892.864500001,25136794,2025/09/07 16:56:04+00,DAY,OTHERS,THEFT/OTHER,5300 - 5399 BLOCK OF E STREET SE,406453.844195942,134892.864474611,7,7E,6.0,604.0,Cluster 33,009905 3,9905.0,Precinct 105,38.881847531,-76.9256177593,,2025/09/07 15:11:00+00,2025/09/07 16:50:00+00,810343260,
402239.990000002,137071.120000001,25136962,2025/09/07 23:16:38+00,EVENING,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF 21ST STREET NE,402239.99,137071.12,5,5D,5.0,507.0,Cluster 23,008904 2,8904.0,Precinct 79,38.9014908984,-76.9741764233,,2025/09/07 20:22:00+00,2025/09/07 21:17:00+00,810343261,
400383.520000003,140498.27,25138065,2025/09/09 23:17:58+00,EVENING,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF MONROE STREET NE,400383.52,140498.27,5,5F,5.0,502.0,Cluster 21,009201 1,9201.0,Precinct 74,38.9323665691,-76.9955767005,,2025/09/09 19:20:00+00,2025/09/09 19:23:00+00,810343262,
397633.43,144615.420000002,25138112,2025/09/10 01:13:58+00,EVENING,OTHERS,THEFT/OTHER,6500 - 6599 BLOCK OF GEORGIA AVENUE NW,397633.43,144615.42,4,4A,4.0,402.0,Cluster 17,001804 2,1804.0,Precinct 61,38.9694518736,-77.027308864,,2025/09/10 00:11:00+00,2025/09/10 00:12:00+00,810343263,
401480.880000003,135773.34,25138413,2025/09/10 16:37:05+00,DAY,OTHERS,THEFT F/AUTO,1500 - 1599 BLOCK OF EAST CAPITOL STREET,401480.88,135773.34,7,7D,1.0,107.0,Cluster 26,006801 2,6801.0,Precinct 87,38.8898016287,-76.98293057,,2025/09/10 15:45:00+00,2025/09/10 16:00:00+00,810343264,
399058.280000001,137708.629999999,25138898,2025/09/11 16:14:26+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF N STREET NW,399058.28,137708.63,5,5E,3.0,308.0,Cluster 21,004600 1,4600.0,Precinct 19,38.907236162,-77.0108574312,,2025/09/11 13:47:00+00,2025/09/11 14:58:00+00,810343265,
399591.587700002,130218.0484,25139097,2025/09/11 21:00:20+00,EVENING,OTHERS,ASSAULT W/DANGEROUS WEAPON,3500 - 3599 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,399591.587741574,130218.048406273,8,8C,7.0,707.0,Cluster 39,010400 1,10400.0,Precinct 124,38.8397584184,-77.0047042826,,2025/09/11 19:06:00+00,,810343266,
392375.890000001,141282.859999999,25140130,2025/09/13 15:12:29+00,DAY,OTHERS,THEFT/OTHER,4400 - 4500 BLOCK OF MASSACHUSETTS AVENUE NW,392375.89,141282.86,3,3E,2.0,205.0,Cluster 13,000903 1,903.0,Precinct 9,38.9394013931,-77.0879407978,,2025/09/13 13:27:00+00,2025/09/13 13:50:00+00,810343267,
401972.210000001,135367.5,25140370,2025/09/14 00:19:52+00,EVENING,OTHERS,THEFT/OTHER,19TH STREET SE AND BURKE STREET SE,401972.21001578,135367.49999505,7,7D,1.0,107.0,Cluster 26,006801 1,6801.0,Precinct 87,38.8861447039,-76.9772683975,,2025/09/13 22:49:00+00,2025/09/13 23:42:00+00,810343268,
397162.060000002,140182.43,25141255,2025/09/15 17:34:29+00,DAY,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3.0,302.0,Cluster 2,002802 1,2802.0,Precinct 39,38.9295168861,-77.0327298633,,2025/09/15 16:36:00+00,2025/09/15 17:20:00+00,810343269,
400840.659999996,139142.940000001,25141521,2025/09/16 01:16:43+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,400840.66,139142.94,5,5C,5.0,505.0,Cluster 22,009102 4,9102.0,Precinct 72,38.9201570109,-76.9903059701,,2025/09/16 00:50:00+00,2025/09/16 01:00:00+00,810343270,
401492.420000002,136756.449999999,25142030,2025/09/17 01:11:38+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF GALES STREET NE,401492.42,136756.45,7,7D,5.0,507.0,Cluster 25,007901 4,7901.0,Precinct 81,38.8986578254,-76.9827954181,,2025/09/10 23:00:00+00,2025/09/11 00:30:00+00,810343271,
394449.149999999,137479.059999999,25142434,2025/09/18 00:08:07+00,EVENING,OTHERS,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,394449.15,137479.06,2,2E,2.0,206.0,Cluster 4,000202 3,202.0,Precinct 6,38.9051510928,-77.0639958956,GEORGETOWN,2025/09/17 21:25:00+00,2025/09/17 21:30:00+00,810343272,
402197.979999997,141663.670000002,25142898,2025/09/18 20:28:28+00,EVENING,OTHERS,THEFT F/AUTO,2100 - 2199 BLOCK OF VARNUM STREET NE,402197.98,141663.67,5,5B,5.0,503.0,Cluster 20,009400 1,9400.0,Precinct 69,38.9428621712,-76.9746460281,,2025/09/18 19:59:00+00,2025/09/18 20:20:00+00,810343273,
398993.409999996,143078.739999998,25143478,2025/09/20 03:44:33+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1ST STREET NW AND MISSOURI AVENUE NW,398993.41001302,143078.74000221,4,4B,4.0,403.0,Cluster 17,002102 3,2102.0,Precinct 57,38.9556116846,-77.0116132171,,2025/09/19 19:40:00+00,2025/09/19 20:24:00+00,810343274,
396455.479999997,139555.850000001,25144182,2025/09/21 06:51:28+00,MIDNIGHT,OTHERS,THEFT/OTHER,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1,1C,3.0,303.0,Cluster 1,003901 2,3901.0,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2025/09/21 01:06:00+00,2025/09/21 01:39:00+00,810343275,
397694.829999998,146283.34,25144614,2025/09/21 22:14:28+00,EVENING,OTHERS,THEFT/OTHER,7816 - 7899 BLOCK OF GEORGIA AVENUE NW,397694.83,146283.34,4,4A,4.0,401.0,Cluster 16,001600 1,1600.0,Precinct 62,38.9844770368,-77.0266059526,,2025/09/21 21:17:00+00,2025/09/21 21:52:00+00,810343276,
406332.364699997,135883.9476,25145264,2025/09/23 03:02:02+00,MIDNIGHT,OTHERS,THEFT/OTHER,5200 - 5299 BLOCK OF AMES STREET NE,406332.364739829,135883.947579531,7,7C,6.0,608.0,Cluster 33,007808 1,7808.0,Precinct 96,38.890776465,-76.9270087081,,2025/09/23 01:14:00+00,2025/09/23 01:20:00+00,810343277,
394449.149999999,137479.059999999,25146105,2025/09/24 18:23:45+00,DAY,OTHERS,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,394449.15,137479.06,2,2E,2.0,206.0,Cluster 4,000202 3,202.0,Precinct 6,38.9051510928,-77.0639958956,GEORGETOWN,2025/09/24 17:17:00+00,2025/09/24 17:55:00+00,810343278,
397850.950000003,142918.120000001,25146188,2025/09/24 21:35:24+00,EVENING,OTHERS,THEFT F/AUTO,800 - 899 BLOCK OF INGRAHAM STREET NW,397850.95,142918.12,4,4D,4.0,403.0,Cluster 18,002101 4,2101.0,Precinct 56,38.9541627248,-77.0247934883,,2025/09/23 11:30:00+00,2025/09/23 20:30:00+00,810343279,
400384.840000004,136370.780000001,25146263,2025/09/25 01:26:08+00,EVENING,OTHERS,BURGLARY,700 - 799 BLOCK OF MARYLAND AVENUE NE,400384.84,136370.78,6,6A,1.0,108.0,Cluster 25,008302 1,8302.0,Precinct 84,38.8951847525,-76.9955637897,,2025/09/24 17:00:00+00,2025/09/24 20:00:00+00,810343280,
394283.409999996,142275.719999999,25147055,2025/09/26 11:37:04+00,DAY,OTHERS,THEFT/OTHER,4500 - 4529 BLOCK OF CONNECTICUT AVENUE NW,394283.41,142275.72,3,3F,2.0,203.0,Cluster 12,001301 1,1301.0,Precinct 138,38.9483598392,-77.065946665,,2025/09/24 21:47:00+00,2025/09/24 22:10:00+00,810343281,
396738.210000001,140714.850000001,25147126,2025/09/26 15:18:35+00,DAY,OTHERS,THEFT/OTHER,3400 - 3430 BLOCK OF BROWN STREET NW,396738.21,140714.85,1,1D,3.0,302.0,Cluster 2,002703 1,2703.0,Precinct 40,38.9343116166,-77.0376206406,,2025/09/25 15:26:00+00,2025/09/25 16:30:00+00,810343282,
