X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
393320.759999998,140748.969999999,25149322,2025/09/30 16:23:09+00,DAY,OTHERS,THEFT F/AUTO,3300 - 3499 BLOCK OF 39TH STREET NW,393320.76,140748.97,3,3A,2.0,204.0,Cluster 14,001002 2,1002.0,Precinct 29,38.9345996466,-77.0770369414,,2025/09/30 15:41:00+00,2025/09/30 16:00:00+00,810249089,
399489.600000001,137576.25,25149887,2025/10/01 19:16:38+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5.0,501.0,Cluster 25,010601 2,10601.0,Precinct 144,38.9060439932,-77.0058844882,NOMA,2025/10/01 17:00:00+00,2025/10/01 18:53:00+00,810249090,
398625.020000003,136019.100000001,25149900,2025/10/01 19:01:42+00,EVENING,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF CONSTITUTION AVENUE NW,398625.02,136019.1,6,6C,1.0,102.0,Cluster 45,980000 1,980000.0,Precinct 129,38.8920156984,-77.0158492607,,2025/09/30 17:30:00+00,2025/09/30 21:00:00+00,810249091,
395074.539999999,143911.75,25150049,2025/10/01 22:23:25+00,EVENING,OTHERS,BURGLARY,2700 - 2798 BLOCK OF NEWLANDS STREET NW,395074.54,143911.75,4,3/4G,2.0,201.0,Cluster 10,001402 1,1402.0,Precinct 52,38.963102419,-77.05683193,,2025/10/01 19:17:00+00,2025/10/01 21:45:00+00,810249092,
398858.520000003,138469.030000001,25150161,2025/10/02 01:46:22+00,EVENING,OTHERS,BURGLARY,100 - 199 BLOCK OF S STREET NW,398858.52,138469.03,5,5E,3.0,308.0,Cluster 21,003302 1,3302.0,Precinct 19,38.9140858678,-77.0131618006,,2025/10/01 23:37:00+00,2025/10/02 01:42:00+00,810249093,
399680.75,141427.780000001,25150332,2025/10/02 12:27:14+00,DAY,OTHERS,MOTOR VEHICLE THEFT,100 - 399 BLOCK OF TAYLOR STREET NE,399680.75,141427.78,5,5A,4.0,405.0,Cluster 19,009510 3,9510.0,Precinct 44,38.9407398975,-77.0036824787,,2025/10/02 09:35:00+00,2025/10/02 12:09:00+00,810249094,
402634.490000002,139215.25,25143988,2025/09/20 17:54:30+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2300 - 2399 BLOCK OF BLADENSBURG ROAD NE,402634.49,139215.25,5,5C,5.0,503.0,Cluster 24,011100 1,11100.0,Precinct 71,38.9208048561,-76.9696202304,,2025/09/20 15:58:00+00,2025/09/20 16:00:00+00,810249104,
395499.25,139592.960000001,25144024,2025/09/20 19:08:56+00,EVENING,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3,3C,2.0,204.0,Cluster 15,000501 1,501.0,Precinct 136,38.9241998122,-77.0519031245,,2025/09/20 17:59:00+00,2025/09/20 18:02:00+00,810249105,
401506.469999999,134591.309999999,25144104,2025/09/20 23:23:02+00,EVENING,OTHERS,ASSAULT W/DANGEROUS WEAPON,1500 - 1649 BLOCK OF PENNSYLVANIA AVENUE SE,401506.47,134591.31,6,6B,1.0,106.0,Cluster 26,007100 3,7100.0,Precinct 91,38.8791534063,-76.982638197,CAPITOL HILL,2025/09/20 22:09:00+00,2025/09/20 22:45:00+00,810249106,
397171.109999999,137408.25,25145325,2025/09/23 06:54:08+00,MIDNIGHT,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2.0,207.0,Cluster 8,010100 3,10100.0,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/09/23 05:49:00+00,2025/09/23 06:10:00+00,810249107,
399372.689999998,133733.34,25138553,2025/09/10 21:58:07+00,EVENING,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF POTOMAC AVENUE SE,399372.69,133733.34,8,8F,1.0,106.0,Cluster 27,007201 4,7201.0,Precinct 131,38.8714255382,-77.007228855,CAPITOL RIVERFRONT,2025/09/08 23:00:00+00,2025/09/09 01:00:00+00,810249687,
395007.450000003,137489.199999999,25138598,2025/09/10 22:49:36+00,EVENING,OTHERS,THEFT/OTHER,2800 - 2899 BLOCK OF M STREET NW,395007.45,137489.2,2,2E,2.0,206.0,Cluster 4,000102 3,102.0,Precinct 5,38.9052457859,-77.0575593157,GEORGETOWN,2025/09/10 21:53:00+00,2025/09/10 22:49:00+00,810249688,
399402.890000001,128696.399999999,25138893,2025/09/11 16:27:36+00,DAY,OTHERS,THEFT/OTHER,1 - 7 BLOCK OF ELMIRA STREET SE,399402.89,128696.4,8,8D,7.0,708.0,Cluster 39,009810 2,9810.0,Precinct 126,38.8260506011,-77.0068764708,,2025/08/15 03:06:00+00,2025/09/11 14:18:00+00,810249689,
405126.711599998,136202.183499999,25139616,2025/09/12 18:57:46+00,DAY,OTHERS,THEFT F/AUTO,4200 - 4399 BLOCK OF BROOKS STREET NE,405126.711554711,136202.183483826,7,7F,6.0,602.0,Cluster 30,007803 4,7803.0,Precinct 99,38.8936511088,-76.9409035361,,2025/09/12 18:24:00+00,2025/09/12 18:50:00+00,810249690,
396891.659999996,139999.23,25139673,2025/09/12 20:26:14+00,EVENING,OTHERS,THEFT/OTHER,3000 - 3099 BLOCK OF 15TH STREET NW,396891.66,139999.23,1,1A,3.0,302.0,Cluster 2,002802 3,2802.0,Precinct 36,38.9278656487,-77.0358475471,,2025/09/09 17:00:00+00,2025/09/12 20:11:00+00,810249691,
401745.630000003,135527.82,25140333,2025/09/14 00:31:10+00,EVENING,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF INDEPENDENCE AVENUE SE,401745.630015573,135527.8199952,7,7D,1.0,107.0,Cluster 26,006801 1,6801.0,Precinct 87,38.8875894063,-76.9798795409,,2025/09/13 19:00:00+00,2025/09/13 22:57:00+00,810249692,
393173.950000003,142324.530000001,25140713,2025/09/14 17:11:32+00,DAY,OTHERS,THEFT/OTHER,4500 - 4599 BLOCK OF 40TH STREET NW,393173.95,142324.53,3,3E,2.0,202.0,Cluster 11,001100 4,1100.0,Precinct 32,38.9487916125,-77.0787458915,,2025/09/14 16:42:00+00,,810249693,
401560.340000004,137150.530000001,25140972,2025/09/15 03:21:35+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,900 - 999 BLOCK OF BLADENSBURG ROAD NE,401560.34,137150.53,5,5D,5.0,507.0,Cluster 23,008903 3,8903.0,Precinct 79,38.902207721,-76.9820115427,,2025/09/15 00:44:00+00,2025/09/15 02:50:00+00,810249694,
401329.960000001,136952.640000001,25141063,2025/09/15 08:03:56+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF FLORIDA AVENUE NE,401329.96,136952.64,5,5D,5.0,506.0,Cluster 23,008802 2,8802.0,Precinct 77,38.9004254362,-76.9846678731,,2025/09/15 07:30:00+00,2025/09/15 08:20:00+00,810249695,
395652.109999999,137055.530000001,25134477,2025/09/03 13:38:28+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF 23RD STREET NW,395652.11,137055.53,2,2A,2.0,207.0,Cluster 5,005601 3,5601.0,Precinct 3,38.9013425592,-77.0501242602,,2025/08/12 21:00:00+00,2025/08/13 00:00:00+00,810249735,
399304.399999999,144380.879999999,25135610,2025/09/05 13:10:50+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF TUCKERMAN STREET NE,399304.4,144380.88,4,4B,4.0,406.0,Cluster 19,009505 2,9505.0,Precinct 64,38.9673419939,-77.0080265883,,2025/09/04 21:00:00+00,2025/09/05 12:00:00+00,810249736,
400436.829999998,140334.640000001,25136148,2025/09/06 07:05:11+00,MIDNIGHT,GUN,ROBBERY,3300 - 3399 BLOCK OF 8TH STREET NE,400436.83,140334.64,5,5F,5.0,502.0,Cluster 21,009201 1,9201.0,Precinct 74,38.9308925151,-76.9949619577,,2025/09/06 04:00:00+00,2025/09/06 04:05:00+00,810249737,
399078.880000003,136928.379999999,25137839,2025/09/09 22:48:06+00,EVENING,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF H STREET NW,399078.88,136928.38,6,6E,1.0,102.0,Cluster 8,004702 1,4702.0,Precinct 1,38.9002074169,-77.0106188799,NOMA,2025/09/09 15:25:00+00,2025/09/09 16:03:00+00,810249738,
400838.620899998,132067.4619,25138459,2025/09/10 18:32:57+00,DAY,KNIFE,ASSAULT W/DANGEROUS WEAPON,2600 - 2657 BLOCK OF DOUGLASS PLACE SE,400838.620894731,132067.461943989,8,8B,7.0,703.0,Cluster 37,007406 1,7406.0,Precinct 118,38.8564184415,-76.9903381194,,2025/09/10 16:48:00+00,,810249739,
392993.140000001,139264.960000001,25141212,2025/09/15 17:19:41+00,DAY,OTHERS,THEFT/OTHER,2300 - 2399 BLOCK OF 41ST STREET NW,392993.14,139264.96,3,3B,2.0,204.0,Cluster 14,000300 2,300.0,Precinct 11,38.9212286746,-77.0808004895,,2025/09/14 22:49:00+00,2025/09/15 03:00:00+00,810250080,
396839.240000002,140664.539999999,25143060,2025/09/19 01:05:43+00,EVENING,OTHERS,THEFT/OTHER,3400 - 3499 BLOCK OF 16TH STREET NW,396839.24,140664.54,1,1A,4.0,408.0,Cluster 2,002801 1,2801.0,Precinct 41,38.9338587782,-77.0364551551,,2025/09/19 00:00:00+00,2025/09/19 00:10:00+00,810250081,
406021.171800002,137854.8347,25143945,2025/09/20 16:18:16+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4900 - 4999 BLOCK OF QUARLES STREET NE,406021.171779541,137854.83474936,7,7C,6.0,602.0,Cluster 31,007806 1,7806.0,Precinct 93,38.9085331054,-76.9305784597,,2025/09/20 15:07:00+00,,810250082,
402239.990000002,137071.120000001,25144441,2025/09/21 15:11:52+00,DAY,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF 21ST STREET NE,402239.99,137071.12,5,5D,5.0,507.0,Cluster 23,008904 2,8904.0,Precinct 79,38.9014908984,-76.9741764233,,2025/09/21 14:20:00+00,2025/09/21 15:17:00+00,810250083,
400075.950000003,140453.920000002,25144473,2025/09/21 16:54:09+00,DAY,OTHERS,THEFT F/AUTO,400 - 599 BLOCK OF MICHIGAN AVENUE NE,400075.95,140453.92,5,5A,4.0,405.0,Cluster 20,009511 1,9511.0,Precinct 68,38.9319671312,-76.9991240412,,2025/09/21 14:30:00+00,2025/09/21 16:00:00+00,810250084,
401996.009999998,136793.940000001,25144864,2025/09/22 13:23:32+00,DAY,OTHERS,THEFT/OTHER,1800 - 1869 BLOCK OF BENNING ROAD NE,401996.01,136793.94,5,5D,5.0,507.0,Cluster 23,008904 1,8904.0,Precinct 79,38.8989945496,-76.9769899359,,2025/09/22 04:00:00+00,,810250085,
402423.899999999,134032.77,25145319,2025/09/23 05:36:30+00,MIDNIGHT,OTHERS,THEFT/OTHER,2300 - 2399 BLOCK OF PENNSYLVANIA AVENUE SE,402423.9,134032.77,7,7B,6.0,607.0,Cluster 34,007601 1,7601.0,Precinct 111,38.8741198069,-76.972066947,,2025/09/20 18:30:00+00,2025/09/20 18:34:00+00,810250086,
394449.149999999,137479.059999999,25146308,2025/09/24 23:52:18+00,EVENING,OTHERS,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,394449.15,137479.06,2,2E,2.0,206.0,Cluster 4,000202 4,202.0,Precinct 6,38.9051510928,-77.0639958956,GEORGETOWN,2025/09/24 19:30:00+00,2025/09/24 19:45:00+00,810250087,
405980.261299998,135668.814300001,25146393,2025/09/25 03:53:34+00,MIDNIGHT,OTHERS,THEFT F/AUTO,4900 - 4999 BLOCK OF AYERS PLACE SE,405980.261283503,135668.814331331,7,7E,6.0,604.0,Cluster 33,009904 1,9904.0,Precinct 104,38.8888409302,-76.9310691712,,2025/09/24 01:00:00+00,2025/09/24 11:05:00+00,810250088,
402158.310000002,138824.530000001,25147096,2025/09/26 14:08:44+00,DAY,OTHERS,BURGLARY,1800 - 2299 BLOCK OF NEW YORK AVENUE NE,402158.31,138824.53,5,5C,5.0,505.0,Cluster 22,011100 3,11100.0,Precinct 72,38.9172864211,-76.9751125549,,2025/09/26 04:30:00+00,2025/09/26 13:00:00+00,810250089,
402480.178599998,134000.1941,25147192,2025/09/26 21:00:35+00,EVENING,KNIFE,SEX ABUSE,MINNESOTA AVENUE SE AND PENNSYLVANIA AVENUE SE,402480.17862426,134000.19407378,7,7B,6.0,607.0,Cluster 34,007601 1,7601.0,Precinct 111,38.873826193,-76.9714185091,,2025/09/26 08:30:00+00,2025/09/26 10:30:00+00,810250090,
397497.960000001,138469.829999998,25147753,2025/09/27 18:00:24+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF S STREET NW,397497.96,138469.83,2,2F,3.0,307.0,Cluster 7,005001 1,5001.0,Precinct 16,38.9140902542,-77.0288496986,,2025/09/25 14:51:00+00,2025/09/25 14:52:00+00,810250091,
398758.710000001,145213.059999999,25147856,2025/09/27 21:35:26+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4.0,401.0,Cluster 17,001702 2,1702.0,Precinct 63,38.9748378665,-77.014324859,,2025/09/27 18:47:00+00,2025/09/27 19:20:00+00,810250092,
405043.119999997,133408.25,25148241,2025/09/28 13:43:38+00,DAY,OTHERS,THEFT F/AUTO,4200 - 4248 BLOCK OF FORT DUPONT TERRACE SE,405043.12,133408.25,7,7B,6.0,605.0,Cluster 34,009902 1,9902.0,Precinct 110,38.8684827593,-76.9418876115,,2025/09/26 02:00:00+00,2025/09/26 15:00:00+00,810250093,
397172.460000001,138470.210000001,25148958,2025/09/29 22:21:40+00,EVENING,OTHERS,THEFT/OTHER,1400 - 1429 BLOCK OF S STREET NW,397172.46,138470.21,2,2F,3.0,301.0,Cluster 3,004300 4,4300.0,Precinct 141,38.9140926905,-77.032602868,,2025/09/29 16:30:00+00,2025/09/29 19:00:00+00,810250094,
401729.460000001,137250.600000001,25149432,2025/10/01 01:00:28+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 17TH PLACE NE,401729.46,137250.6,5,5D,5.0,507.0,Cluster 23,008903 3,8903.0,Precinct 78,38.9031088705,-76.9800615825,,2025/09/26 15:30:00+00,2025/09/30 15:40:00+00,810250095,
400566.009999998,140702.690000001,25149827,2025/10/01 15:53:42+00,DAY,GUN,SEX ABUSE,900 - 949 BLOCK OF BUNKER HILL ROAD NE,400566.01,140702.69,5,5B,5.0,504.0,Cluster 22,009504 1,9504.0,Precinct 68,38.9342079478,-76.993471797,,2025/10/01 15:30:00+00,2025/10/01 15:31:00+00,810250096,
396736.240000002,140470.34,25150175,2025/10/02 03:13:25+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1600 - 1699 BLOCK OF PARK ROAD NW,396736.24,140470.34,1,1D,3.0,302.0,Cluster 2,002703 2,2703.0,Precinct 40,38.9321089892,-77.0376421992,,2025/10/01 17:00:00+00,2025/10/01 18:00:00+00,810250097,
400331.079999998,134630.510000002,25423826,2025/09/04 12:31:54+00,DAY,OTHERS,THEFT/OTHER,742 - 799 BLOCK OF 7TH STREET SE,400331.08,134630.51,6,6B,1.0,106.0,Cluster 26,007000 2,7000.0,Precinct 90,38.8795077634,-76.996184342,CAPITOL HILL,2025/09/01 15:25:00+00,2025/09/01 22:30:00+00,810332390,
399887.270000003,138551.149999999,25423880,2025/09/05 12:31:46+00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF SEATON PLACE NE,399887.27,138551.15,5,5F,5.0,502.0,Cluster 21,008702 3,8702.0,Precinct 75,38.9148263663,-77.0012998433,,2025/09/03 16:00:00+00,2025/09/03 16:50:00+00,810332391,
393843.899999999,137761.300000001,25424018,2025/09/16 11:32:23+00,DAY,OTHERS,THEFT/OTHER,3600 - 3699 BLOCK OF O STREET NW,393843.9,137761.3,2,2E,2.0,206.0,Cluster 4,000201 2,201.0,Precinct 6,38.9076895776,-77.070976366,,2025/09/14 22:00:00+00,2025/09/14 23:40:00+00,810332392,
401701.350000001,136862.760000002,25138851,2025/09/11 14:42:02+00,DAY,OTHERS,THEFT/OTHER,1516 - 1699 BLOCK OF BENNING ROAD NE,401701.35,136862.76,7,7D,5.0,507.0,Cluster 25,007901 4,7901.0,Precinct 81,38.8996151246,-76.9803866148,,2025/09/10 16:19:00+00,2025/09/10 18:00:00+00,810332827,
401560.340000004,137150.530000001,25139203,2025/09/11 23:30:10+00,EVENING,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF BLADENSBURG ROAD NE,401560.34,137150.53,5,5D,5.0,506.0,Cluster 23,008802 2,8802.0,Precinct 77,38.902207721,-76.9820115427,,2025/09/11 23:02:00+00,,810332828,
403955.259999998,135871.870000001,25139423,2025/09/12 18:30:03+00,DAY,OTHERS,THEFT/OTHER,3500 - 3531 BLOCK OF AMES STREET NE,403955.26,135871.87,7,7F,6.0,603.0,Cluster 32,009603 3,9603.0,Precinct 102,38.8906815738,-76.9544089536,,2025/09/12 12:09:00+00,2025/09/12 12:53:00+00,810333186,
404893.2619,135894.664500002,25139613,2025/09/12 19:03:04+00,EVENING,OTHERS,THEFT F/AUTO,4100 - 4199 BLOCK OF AMES STREET NE,404893.261890494,135894.664507541,7,7F,6.0,603.0,Cluster 32,009603 1,9603.0,Precinct 102,38.8908821948,-76.943596739,,2025/09/05 19:00:00+00,2025/09/11 21:00:00+00,810333187,
398758.710000001,145213.059999999,25139702,2025/09/12 21:56:21+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4.0,401.0,Cluster 17,001702 2,1702.0,Precinct 63,38.9748378665,-77.014324859,,2025/09/12 19:49:00+00,2025/09/12 20:53:00+00,810333188,
397769.619999997,144596.23,25140995,2025/09/15 03:19:52+00,MIDNIGHT,OTHERS,THEFT/OTHER,6500 - 6599 BLOCK OF PINEY BRANCH ROAD NW,397769.62,144596.23,4,4B,4.0,402.0,Cluster 17,001901 4,1901.0,Precinct 59,38.969279362,-77.025737247,,2025/09/15 02:06:00+00,2025/09/15 02:15:00+00,810333189,
405836.261200003,137503.4421,25141864,2025/09/16 19:21:54+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF 48TH PLACE NE,405836.261219369,137503.442109034,7,7C,6.0,602.0,Cluster 31,007806 2,7806.0,Precinct 93,38.9053688866,-76.9327133849,,2025/09/16 18:48:00+00,,810333190,
393645.649999999,140765.550000001,25141985,2025/09/16 23:55:14+00,EVENING,OTHERS,THEFT/OTHER,3700 - 3749 BLOCK OF NEWARK STREET NW,393645.65,140765.55,3,3A,2.0,204.0,Cluster 14,001002 4,1002.0,Precinct 29,38.934751414,-77.0732898841,,2025/09/16 22:52:00+00,2025/09/16 23:15:00+00,810333191,
399556.840000004,131226.350000001,25142499,2025/09/17 23:32:33+00,EVENING,OTHERS,BURGLARY,200 - 224 BLOCK OF NEWCOMB STREET SE,399556.84,131226.35,8,8C,7.0,707.0,Cluster 39,010400 2,10400.0,Precinct 123,38.8488416301,-77.0051051727,,2025/09/17 18:42:00+00,2025/09/17 19:50:00+00,810333192,
398091.68,140566.859999999,25143106,2025/09/19 03:29:32+00,MIDNIGHT,OTHERS,THEFT/OTHER,500 - 699 BLOCK OF PARK ROAD NW,398091.68,140566.86,1,1E,4.0,409.0,Cluster 2,003200 2,3200.0,Precinct 43,38.93298246,-77.0220096576,,2025/09/19 02:33:00+00,2025/09/19 02:36:00+00,810333193,
396217.890000001,138008.23,25143260,2025/09/19 14:40:10+00,DAY,OTHERS,THEFT/OTHER,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,396217.89,138008.23,2,2B,2.0,208.0,Cluster 6,010700 2,10700.0,Precinct 14,38.9099274291,-77.0436069637,GOLDEN TRIANGLE,2025/09/19 01:00:00+00,2025/09/19 01:10:00+00,810333194,
395459.119999997,137490.27,25143413,2025/09/19 20:15:15+00,EVENING,OTHERS,THEFT/OTHER,2400 - 2499 BLOCK OF M STREET NW,395459.12,137490.27,2,2A,2.0,207.0,Cluster 5,005503 2,5503.0,Precinct 4,38.9052578743,-77.0523520019,,2025/09/19 16:15:00+00,2025/09/19 16:47:00+00,810333195,
394265.100100003,138211.209899999,25143470,2025/09/19 20:12:09+00,EVENING,OTHERS,THEFT F/AUTO,33RD STREET NW AND DENT PLACE NW,394265.10005663,138211.20994969,2,2E,2.0,206.0,Cluster 4,000202 1,202.0,Precinct 6,38.9117453687,-77.0661239257,GEORGETOWN,2025/09/19 14:48:00+00,2025/09/19 16:00:00+00,810333196,
398758.710000001,145213.059999999,25143473,2025/09/19 20:58:54+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4.0,401.0,Cluster 17,001702 2,1702.0,Precinct 63,38.9748378665,-77.014324859,,2025/09/19 19:48:00+00,2025/09/19 20:17:00+00,810333197,
400194.759999998,141386.84,25144494,2025/09/21 17:43:23+00,DAY,OTHERS,THEFT F/AUTO,3500 - 3899 BLOCK OF JOHN MCCORMACK ROAD NE,400194.76,141386.84,5,5A,4.0,405.0,Cluster 20,009510 1,9510.0,Precinct 68,38.9403711345,-76.9977534978,,2025/09/21 14:45:00+00,2025/09/21 16:30:00+00,810333198,
394913.109999999,137581.140000001,25144894,2025/09/22 14:03:48+00,DAY,OTHERS,THEFT F/AUTO,2900 - 2999 BLOCK OF OLIVE STREET NW,394913.11,137581.14,2,2E,2.0,206.0,Cluster 4,000102 3,102.0,Precinct 5,38.9060734725,-77.0586476462,,2025/09/22 04:00:00+00,,810333199,
398010.079999998,138818.940000001,25144927,2025/09/22 17:43:32+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3.0,305.0,Cluster 3,003500 3,3500.0,Precinct 37,38.917236462,-77.0229457261,,2025/09/22 14:28:00+00,2025/09/22 14:57:00+00,810333200,
395766.700000003,137555.93,25145019,2025/09/22 19:37:23+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1249 BLOCK OF 22ND STREET NW,395766.7,137555.93,2,2A,2.0,208.0,Cluster 5,005501 1,5501.0,Precinct 4,38.9058508976,-77.0488063042,,2025/09/22 18:00:00+00,,810333201,
394319.719999999,137273.309999999,25145703,2025/09/24 00:28:44+00,EVENING,OTHERS,THEFT F/AUTO,3260 - 3299 BLOCK OF WATER STREET NW,394319.72,137273.31,2,2E,2.0,206.0,Cluster 4,000202 4,202.0,Precinct 6,38.9032967981,-77.0654863953,GEORGETOWN,2025/09/23 19:18:00+00,2025/09/23 21:58:00+00,810333202,
401521.469999999,136902.829999998,25145749,2025/09/24 00:05:31+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF BENNING ROAD NE,401521.47,136902.83,5,5D,5.0,507.0,Cluster 23,008904 1,8904.0,Precinct 79,38.8999764193,-76.9824602061,,2025/09/23 22:00:00+00,2025/09/23 22:20:00+00,810333203,
399756.850000001,137184.469999999,25146112,2025/09/24 18:14:08+00,DAY,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF K STREET NE,399756.85,137184.47,6,6C,5.0,501.0,Cluster 25,010602 4,10602.0,Precinct 144,38.9025148158,-77.0028031789,NOMA,2025/09/24 17:44:00+00,2025/09/24 18:14:00+00,810333204,
