X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
399489.600000001,137576.25,25143322,2025/09/19 15:58:26+00,DAY,OTHERS,THEFT/OTHER,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5.0,501.0,Cluster 25,010601 2,10601.0,Precinct 144,38.9060439932,-77.0058844882,NOMA,2025/09/19 15:30:00+00,,810225449,
399420.7993,128792.073199999,25143949,2025/09/20 17:02:57+00,DAY,OTHERS,THEFT F/AUTO,4300 - 4399 BLOCK OF HALLEY TERRACE SE,399420.799293416,128792.07323695,8,8D,7.0,708.0,Cluster 39,009810 2,9810.0,Precinct 126,38.8269124825,-77.0066703033,,2025/09/20 15:44:00+00,,810225450,
399074.969999999,138792.190000001,25143998,2025/09/20 19:09:34+00,EVENING,OTHERS,BURGLARY,1 - 99 BLOCK OF U STREET NW,399074.97,138792.19,5,5E,3.0,306.0,Cluster 21,003301 2,3301.0,Precinct 135,38.9169972552,-77.0106664658,,2025/09/20 16:52:00+00,,810225451,
401190.640000001,141876.52,25145021,2025/09/23 11:54:16+00,DAY,OTHERS,THEFT F/AUTO,4500 - 4598 BLOCK OF SOUTH DAKOTA AVENUE NE,401190.64,141876.52,5,5A,4.0,405.0,Cluster 20,009503 1,9503.0,Precinct 67,38.9447815274,-76.9862654503,,2025/09/22 17:52:00+00,2025/09/22 19:04:00+00,810225452,
401004.766800001,131818.155200001,25145399,2025/09/23 14:31:58+00,DAY,OTHERS,BURGLARY,2400 - 2599 BLOCK OF ELVANS ROAD SE,401004.766846885,131818.155159758,8,8B,7.0,703.0,Cluster 37,007406 2,7406.0,Precinct 118,38.8541724053,-76.9884242906,,2025/09/23 00:00:00+00,2025/09/23 12:00:00+00,810225453,
403279.599600002,134341.956900001,25145604,2025/09/23 19:33:10+00,EVENING,OTHERS,THEFT F/AUTO,3100 - 3199 BLOCK OF LYNDALE PLACE SE,403279.599552996,134341.9568581,7,7B,6.0,605.0,Cluster 34,009901 1,9901.0,Precinct 108,38.8769023096,-76.9622043808,,2025/09/23 18:45:00+00,2025/09/23 19:33:00+00,810225838,
401418.369999997,134859.050000001,25423916,2025/09/10 11:31:24+00,DAY,OTHERS,THEFT/OTHER,550 - 599 BLOCK OF 15TH STREET SE,401418.37,134859.05,6,6B,1.0,106.0,Cluster 26,006900 2,6900.0,Precinct 91,38.881565459,-76.9836529815,,2025/08/27 23:00:00+00,2025/08/28 03:59:00+00,810226318,
400088.235399999,135528.4045,25424069,2025/09/19 11:31:45+00,DAY,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF INDEPENDENCE AVENUE SE,400088.235390035,135528.404507201,6,6B,1.0,107.0,Cluster 26,006600 1,6600.0,Precinct 89,38.8875964003,-76.9989829822,,2025/09/18 18:03:00+00,2025/09/18 18:17:00+00,810226319,
401055.0,135450.57,25424208,2025/09/30 15:02:35+00,DAY,OTHERS,THEFT/OTHER,200 - 249 BLOCK OF KENTUCKY AVENUE SE,401055.0,135450.57,6,6B,1.0,107.0,Cluster 26,006700 1,6700.0,Precinct 88,38.8868946091,-76.9878399905,,2025/09/28 21:30:00+00,2025/09/29 17:00:00+00,810226320,
397430.659999996,136664.370000001,25424236,2025/10/01 12:02:53+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 13TH STREET NW,397430.66,136664.37,2,2C,2.0,209.0,Cluster 8,005802 1,5802.0,Precinct 129,38.8978258475,-77.0296189448,DOWNTOWN,2025/09/10 20:41:00+00,2025/09/10 20:56:00+00,810226321,
398007.710000001,140667.710000001,25134334,2025/09/03 04:43:44+00,MIDNIGHT,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF NEWTON PLACE NW,398007.71,140667.71,1,1E,4.0,409.0,Cluster 2,003200 2,3200.0,Precinct 43,38.933890761,-77.0229784205,,2025/08/31 07:55:00+00,2025/08/31 08:00:00+00,810226421,
397833.479999997,138386.359999999,25134572,2025/09/03 17:38:47+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF FRENCH STREET NW,397833.48,138386.36,2,2G,3.0,307.0,Cluster 7,004901 1,4901.0,Precinct 21,38.9133392196,-77.0249807319,,2025/09/02 19:30:00+00,2025/09/02 20:00:00+00,810226422,
400130.049999997,137796.989999998,25134578,2025/09/03 18:44:56+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1250 - 1299 BLOCK OF 5TH STREET NE,400130.05,137796.99,5,5D,5.0,501.0,Cluster 23,008803 2,8803.0,Precinct 76,38.9080326343,-76.9985005897,,2025/07/27 11:00:00+00,,810226423,
401521.469999999,136902.829999998,25134773,2025/09/04 00:44:12+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF BENNING ROAD NE,401521.47,136902.83,5,5D,5.0,507.0,Cluster 23,008904 1,8904.0,Precinct 79,38.8999764193,-76.9824602061,,2025/09/03 21:49:00+00,2025/09/03 23:03:00+00,810226424,
398809.619999997,134827.670000002,25135327,2025/09/05 03:35:44+00,MIDNIGHT,OTHERS,THEFT/OTHER,1 - 299 BLOCK OF G STREET SW,398809.62,134827.67,6,6D,1.0,103.0,Cluster 9,010500 3,10500.0,Precinct 128,38.881283114,-77.0137193306,SOUTHWEST,2025/09/04 21:04:00+00,2025/09/04 21:54:00+00,810226425,
396108.049999997,138387.969999999,25135518,2025/09/05 05:27:03+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1700 - 1799 BLOCK OF 20TH STREET NW,396108.05,138387.97,2,2B,2.0,208.0,Cluster 6,004202 2,4202.0,Precinct 14,38.913347776,-77.0448755488,DUPONT CIRCLE,2025/09/05 01:57:00+00,2025/09/05 04:20:00+00,810226426,
398793.710000001,140371.82,25136250,2025/09/06 14:04:46+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF IRVING STREET NW,398793.71,140371.82,5,5E,4.0,405.0,Cluster 21,002302 1,2302.0,Precinct 44,38.9312267245,-77.013912434,,2025/09/04 15:34:00+00,2025/09/04 16:04:00+00,810226813,
405836.969999999,136773.199999999,25136502,2025/09/07 00:28:14+00,EVENING,OTHERS,THEFT/OTHER,4800 - 4899 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,405836.97,136773.2,7,7C,6.0,602.0,Cluster 31,007804 1,7804.0,Precinct 98,38.8987906035,-76.932711419,,2025/09/06 23:52:00+00,2025/09/07 00:10:00+00,810226814,
396370.0,139140.199999999,25136652,2025/09/07 06:11:04+00,MIDNIGHT,KNIFE,ASSAULT W/DANGEROUS WEAPON,2300 - 2399 BLOCK OF 18TH STREET NW,396370.0,139140.2,1,1C,3.0,303.0,Cluster 1,003802 1,3802.0,Precinct 24,38.9201252331,-77.041859151,ADAMS MORGAN,2025/09/07 05:07:00+00,2025/09/07 06:00:00+00,810226815,
399351.719999999,137531.68,25136869,2025/09/07 20:24:49+00,EVENING,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF M STREET NE,399351.72,137531.68,6,6E,5.0,501.0,Cluster 25,010603 2,10603.0,Precinct 144,38.9056424003,-77.007474088,NOMA,2025/09/07 19:16:00+00,2025/09/07 20:01:00+00,810226816,
399074.829999998,138550.809999999,25137230,2025/09/08 14:19:09+00,DAY,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF SEATON PLACE NW,399074.83,138550.81,5,5E,3.0,308.0,Cluster 21,003302 1,3302.0,Precinct 19,38.9148228237,-77.0106677549,,2025/09/08 11:30:00+00,2025/09/08 13:00:00+00,810226817,
397422.719999999,140620.84,25137447,2025/09/08 21:05:00+00,EVENING,OTHERS,THEFT/OTHER,3500 - 3599 BLOCK OF 13TH STREET NW,397422.72,140620.84,1,1A,4.0,408.0,Cluster 2,002900 1,2900.0,Precinct 42,38.9334670206,-77.0297253272,,2025/09/08 19:36:00+00,2025/09/08 20:59:00+00,810226818,
403992.450000003,135998.82,25137818,2025/09/09 18:13:37+00,DAY,OTHERS,THEFT F/AUTO,100 - 222 BLOCK OF 35TH STREET NE,403992.45,135998.82,7,7F,6.0,603.0,Cluster 32,009603 3,9603.0,Precinct 102,38.8918250184,-76.9539795385,,2025/09/06 17:30:00+00,2025/09/06 18:00:00+00,810226819,
397426.289999999,143323.489999998,25141390,2025/09/16 00:41:43+00,EVENING,OTHERS,BURGLARY,5600 - 5699 BLOCK OF 13TH STREET NW,397426.29,143323.49,4,4E,4.0,403.0,Cluster 18,002002 2,2002.0,Precinct 54,38.9578132629,-77.0296942916,,2025/09/15 19:00:00+00,2025/09/15 19:10:00+00,810230351,
402817.799999997,132471.609999999,25141700,2025/09/16 18:47:08+00,DAY,OTHERS,THEFT/OTHER,2721 - 2899 BLOCK OF MARION BARRY AVENUE SE,402817.8,132471.61,7,7B,6.0,606.0,Cluster 35,007604 3,7604.0,Precinct 113,38.8600550644,-76.9675340373,,2025/09/15 13:47:00+00,2025/09/16 14:00:00+00,810230352,
399489.600000001,137576.25,25142183,2025/09/17 13:08:16+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5.0,501.0,Cluster 25,010601 1,10601.0,Precinct 144,38.9060439932,-77.0058844882,NOMA,2025/09/17 12:30:00+00,,810230353,
400840.659999996,139142.940000001,25144431,2025/09/23 17:11:07+00,DAY,OTHERS,THEFT/OTHER,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,400840.66,139142.94,5,5C,5.0,505.0,Cluster 22,009102 3,9102.0,Precinct 72,38.9201570109,-76.9903059701,,2025/09/21 14:27:00+00,2025/09/21 14:46:00+00,810230354,
391726.399999999,138717.199999999,25144649,2025/09/21 23:10:20+00,EVENING,OTHERS,THEFT/OTHER,4812 - 4859 BLOCK OF MACARTHUR BOULEVARD NW,391726.4,138717.2,3,3D,2.0,205.0,Cluster 13,000804 2,804.0,Precinct 8,38.9162832626,-77.0954014505,,2025/09/21 22:12:00+00,2025/09/21 22:30:00+00,810230355,
400134.390000001,134790.120000001,25145200,2025/09/23 01:14:53+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,700 - 718 BLOCK OF 6TH STREET SE,400134.39,134790.12,6,6B,1.0,106.0,Cluster 26,007000 1,7000.0,Precinct 90,38.8809456445,-76.9984511399,,2025/09/22 23:36:00+00,2025/09/23 00:00:00+00,810230356,
406451.689999998,137312.25,25136035,2025/09/06 02:05:14+00,EVENING,OTHERS,THEFT/OTHER,5100 - 5199 BLOCK OF SHERIFF ROAD NE,406451.69,137312.25,7,7C,6.0,602.0,Cluster 31,007806 1,7806.0,Precinct 93,38.9036422597,-76.9256198676,,2025/09/06 00:28:00+00,2025/09/06 01:43:00+00,810231124,
401560.340000004,137150.530000001,25136558,2025/09/07 01:50:27+00,EVENING,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF BLADENSBURG ROAD NE,401560.34,137150.53,5,5D,5.0,506.0,Cluster 23,008802 2,8802.0,Precinct 77,38.902207721,-76.9820115427,,2025/09/07 01:45:00+00,2025/09/07 01:48:00+00,810231125,
401206.7773,133378.6349,25138055,2025/09/10 00:35:07+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF S STREET SE,401206.777279073,133378.634905206,8,8A,6.0,607.0,Cluster 34,007601 5,7601.0,Precinct 140,38.8682296065,-76.986094232,,2025/09/09 22:23:00+00,2025/09/09 23:18:00+00,810231126,
398750.240000002,136855.399999999,25138824,2025/09/11 12:05:11+00,DAY,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF MASSACHUSETTS AVENUE NW,398750.24,136855.4,6,6E,1.0,101.0,Cluster 8,005900 2,5900.0,Precinct 143,38.8995495811,-77.0144073834,DOWNTOWN,2025/09/10 15:00:00+00,2025/09/10 16:45:00+00,810231127,
401864.184199996,132165.5429,25139188,2025/09/12 01:03:39+00,EVENING,OTHERS,THEFT/OTHER,1800 - 1815 BLOCK OF ERIE STREET SE,401864.184159683,132165.54293608,8,8A,7.0,701.0,Cluster 28,007504 1,7504.0,Precinct 114,38.8573004211,-76.9785221815,,2025/09/11 23:01:00+00,2025/09/11 23:39:00+00,810231128,
403415.764399998,135000.929200001,25139395,2025/09/12 09:28:50+00,MIDNIGHT,OTHERS,THEFT/OTHER,3200 - 3299 BLOCK OF E STREET SE,403415.764449123,135000.929242712,7,7B,6.0,603.0,Cluster 32,007708 2,7708.0,Precinct 132,38.8828380712,-76.9606318788,,2025/09/12 09:02:00+00,,810231129,
397107.049999997,139182.649999999,25141534,2025/09/16 03:46:26+00,MIDNIGHT,KNIFE,ASSAULT W/DANGEROUS WEAPON,1400 - 1499 BLOCK OF BELMONT STREET NW,397107.05,139182.65,1,1B,3.0,304.0,Cluster 2,003701 2,3701.0,Precinct 23,38.9205103719,-77.033360078,,2025/09/16 00:55:00+00,2025/09/16 01:01:00+00,810231130,
396877.43,138856.199999999,25141689,2025/09/16 13:48:05+00,DAY,OTHERS,THEFT F/AUTO,2000 - 2099 BLOCK OF NEW HAMPSHIRE AVENUE NW,396877.43,138856.2,1,1B,3.0,301.0,Cluster 6,004300 3,4300.0,Precinct 22,38.9175688178,-77.036006458,,2025/09/15 15:00:00+00,2025/09/15 16:45:00+00,810231131,
400642.286499999,130525.8332,25146021,2025/09/24 15:48:13+00,DAY,OTHERS,THEFT F/AUTO,900 - 999 BLOCK OF SAVANNAH STREET SE,400642.286494549,130525.833206559,8,8C,7.0,705.0,Cluster 39,007304 2,7304.0,Precinct 120,38.8425309424,-76.9926015578,,2025/09/24 14:53:00+00,2025/09/24 15:40:00+00,810231639,
397764.229999997,134794.960000001,25146235,2025/09/24 22:13:27+00,EVENING,OTHERS,THEFT F/AUTO,900 - 1199 BLOCK OF MAINE AVENUE SW,397764.23,134794.96,6,6D,1.0,103.0,Cluster 9,010202 5,10202.0,Precinct 142,38.8809864129,-77.02576752,SOUTHWEST,2025/09/23 22:17:00+00,2025/09/23 23:25:00+00,810231640,
399950.235699996,130370.9597,25147218,2025/09/26 18:20:24+00,DAY,OTHERS,THEFT/OTHER,3300 - 3399 BLOCK OF 4TH STREET SE,399950.235741907,130370.959734415,8,8C,7.0,707.0,Cluster 39,009803 1,9803.0,Precinct 122,38.8411360058,-77.000573219,,2025/09/26 17:06:00+00,2025/09/26 18:07:00+00,810231641,
400232.916299999,135255.095600002,25148271,2025/09/30 09:45:07+00,MIDNIGHT,OTHERS,THEFT/OTHER,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,400232.916286169,135255.095578947,6,6B,1.0,107.0,Cluster 26,006500 1,6500.0,Precinct 89,38.8851343032,-76.9973154556,CAPITOL HILL,2025/09/28 14:58:00+00,2025/09/28 15:05:00+00,810231642,
402886.859999999,131330.329999998,25150451,2025/10/02 16:40:58+00,DAY,OTHERS,THEFT/OTHER,2700 - 2899 BLOCK OF SHIPLEY TERRACE SE,402886.86,131330.33,8,8B,7.0,702.0,Cluster 36,007408 1,7408.0,Precinct 115,38.8497737019,-76.9667431363,,2025/10/02 16:19:00+00,2025/10/02 16:45:00+00,810231643,
403859.460000001,135396.149999999,25149085,2025/09/30 03:48:39+00,MIDNIGHT,OTHERS,ASSAULT W/DANGEROUS WEAPON,3500 - 3527 BLOCK OF MINNESOTA AVENUE SE,403859.46,135396.15,7,7B,6.0,603.0,Cluster 32,007708 2,7708.0,Precinct 132,38.8863965351,-76.9555158822,,2025/09/30 01:31:00+00,2025/09/30 03:31:00+00,810231836,
393438.740000002,144413.329999998,25149259,2025/09/30 14:09:17+00,DAY,OTHERS,THEFT F/AUTO,5840 - 5899 BLOCK OF CHEVY CHASE PARKWAY NW,393438.74,144413.33,3,3/4G,2.0,201.0,Cluster 10,001401 2,1401.0,Precinct 50,38.9676100769,-77.0757112378,,2025/09/30 12:35:00+00,2025/09/30 13:59:00+00,810231837,
398758.710000001,145213.059999999,25149492,2025/10/01 02:14:37+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4.0,401.0,Cluster 17,001702 2,1702.0,Precinct 63,38.9748378665,-77.014324859,,2025/09/30 21:05:00+00,2025/09/30 21:43:00+00,810231838,
399508.399999999,138139.100000001,25149552,2025/09/30 23:31:52+00,EVENING,OTHERS,THEFT F/AUTO,100 - 149 BLOCK OF Q STREET NE,399508.4,138139.1,5,5F,5.0,502.0,Cluster 21,008701 1,8701.0,Precinct 75,38.9111143507,-77.0056681427,NOMA,2025/09/30 00:00:00+00,2025/09/30 17:30:00+00,810231839,
397685.100000001,142084.870000001,25150251,2025/10/02 04:05:15+00,MIDNIGHT,GUN,ROBBERY,4600 - 4699 BLOCK OF GEORGIA AVENUE NW,397685.1,142084.87,4,4E,4.0,404.0,Cluster 18,002002 1,2002.0,Precinct 48,38.9466561597,-77.0267040798,,2025/10/02 02:57:00+00,2025/10/02 04:00:00+00,810231840,
399887.380000003,137425.489999998,25150518,2025/10/02 19:48:07+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF ABBEY PLACE NE,399887.38,137425.49,6,6C,5.0,501.0,Cluster 25,010602 4,10602.0,Precinct 144,38.9046860354,-77.0012983904,,2025/10/01 22:30:00+00,2025/10/02 19:09:00+00,810231841,
397068.32,140306.489999998,25423812,2025/09/03 14:02:55+00,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF PARK ROAD NW,397068.32,140306.49,1,1A,3.0,302.0,Cluster 2,002802 1,2802.0,Precinct 41,38.930634149,-77.0338114933,,2025/09/01 18:05:00+00,2025/09/01 18:05:00+00,810232256,
400931.07,135354.84,25142278,2025/09/17 16:53:49+00,DAY,OTHERS,THEFT F/AUTO,1200 - 1299 BLOCK OF C STREET SE,400931.07,135354.84,6,6B,1.0,107.0,Cluster 26,006700 2,6700.0,Precinct 88,38.8860323768,-76.9892685467,,2025/09/17 15:45:00+00,2025/09/17 15:50:00+00,810232328,
399489.600000001,137576.25,25143233,2025/09/19 13:24:13+00,DAY,OTHERS,THEFT/OTHER,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5.0,501.0,Cluster 25,010601 1,10601.0,Precinct 144,38.9060439932,-77.0058844882,NOMA,2025/09/19 12:17:00+00,2025/09/19 12:53:00+00,810232329,
397700.460000001,136611.23,25143538,2025/09/19 22:04:04+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF F STREET NW,397700.46,136611.23,2,2C,2.0,209.0,Cluster 8,005802 5,5802.0,Precinct 129,38.8973478904,-77.0265085554,DOWNTOWN,2025/09/19 14:33:00+00,2025/09/19 14:36:00+00,810232330,
402348.979999997,140306.359999999,25144031,2025/09/20 19:44:34+00,EVENING,OTHERS,THEFT/OTHER,2206 - 2399 BLOCK OF RHODE ISLAND AVENUE NE,402348.98,140306.36,5,5C,5.0,503.0,Cluster 22,011100 2,11100.0,Precinct 71,38.9306347289,-76.9729088708,,2025/09/20 18:47:00+00,2025/09/20 19:40:00+00,810232331,
401418.259999998,134946.18,25145613,2025/09/24 01:26:13+00,EVENING,OTHERS,THEFT F/AUTO,500 - 549 BLOCK OF 15TH STREET SE,401418.26,134946.18,7,7D,1.0,107.0,Cluster 26,006802 2,6802.0,Precinct 91,38.8823503599,-76.9836540694,,2025/09/23 18:45:00+00,2025/09/23 20:16:00+00,810232332,
396231.979999997,139315.649999999,25423887,2025/09/05 18:32:47+00,DAY,OTHERS,THEFT/OTHER,1811 - 1852 BLOCK OF COLUMBIA ROAD NW,396231.98,139315.65,1,1C,3.0,303.0,Cluster 1,004001 1,4001.0,Precinct 25,38.9217051624,-77.043451684,ADAMS MORGAN,2025/08/20 04:00:00+00,2025/08/22 22:00:00+00,810232637,
397564.670000002,138713.469999999,25424104,2025/09/24 11:31:22+00,DAY,OTHERS,THEFT/OTHER,1900 - 1999 BLOCK OF 12TH STREET NW,397564.67,138713.47,1,1B,3.0,305.0,Cluster 3,004402 1,4402.0,Precinct 22,38.9162852319,-77.0280813651,,2025/09/22 22:13:00+00,2025/09/22 22:15:00+00,810232638,
399046.829999998,138139.870000001,25424274,2025/10/02 14:32:18+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF Q STREET NW,399046.83,138139.87,5,5E,3.0,308.0,Cluster 21,004600 1,4600.0,Precinct 19,38.9111209077,-77.0109900409,,2025/10/02 02:06:00+00,2025/10/02 02:06:00+00,810232639,
405971.340000004,136743.920000002,25146542,2025/09/25 15:04:26+00,DAY,OTHERS,THEFT/OTHER,4900 - 4919 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,405971.34,136743.92,7,7C,6.0,602.0,Cluster 31,007804 1,7804.0,Precinct 97,38.8985259362,-76.9311626569,,2025/09/25 13:00:00+00,2025/09/25 14:30:00+00,810232713,
403949.432099998,135293.9593,25146828,2025/09/25 23:45:33+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,200 - 499 BLOCK OF ANACOSTIA ROAD SE,403949.432097618,135293.959290984,7,7F,6.0,603.0,Cluster 32,007703 3,7703.0,Precinct 107,38.8854755628,-76.9544794517,,2025/09/25 22:44:00+00,2025/09/25 23:42:00+00,810232714,
397696.939999998,145403.16,25147204,2025/09/26 17:29:36+00,DAY,OTHERS,ROBBERY,7100 - 7199 BLOCK OF GEORGIA AVENUE NW,397696.94,145403.16,4,4B,4.0,401.0,Cluster 17,010300 3,10300.0,Precinct 63,38.9765481879,-77.0265786415,,2025/09/26 09:00:00+00,2025/09/26 09:15:00+00,810232715,
397162.350000001,141051.25,25148606,2025/09/29 05:17:03+00,MIDNIGHT,OTHERS,THEFT/OTHER,3700 - 3799 BLOCK OF 14TH STREET NW,397162.35,141051.25,4,4C,4.0,404.0,Cluster 18,002504 1,2504.0,Precinct 49,38.9373434803,-77.0327301113,,2025/09/29 04:54:00+00,2025/09/29 05:15:00+00,810232716,
396029.229999997,137018.530000001,25149879,2025/10/01 17:21:51+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF PENNSYLVANIA AVENUE NW,396029.23,137018.53,2,2A,2.0,207.0,Cluster 5,010800 1,10800.0,Precinct 2,38.9010110345,-77.045776453,,2025/10/01 16:19:00+00,,810232717,
402184.736900002,130991.403000001,25423862,2025/09/04 18:02:06+00,DAY,OTHERS,THEFT/OTHER,1920 - 2011 BLOCK OF SAVANNAH STREET SE,402184.73686398,130991.403030991,8,8E,7.0,704.0,Cluster 38,007403 2,7403.0,Precinct 116,38.8467225234,-76.9748327283,,2025/09/03 15:35:00+00,2025/09/03 15:35:00+00,810234084,
399351.539999999,137319.559999999,25423863,2025/09/04 18:02:14+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF L STREET NE,399351.54,137319.56,6,6E,5.0,501.0,Cluster 25,010603 3,10603.0,Precinct 144,38.9037315487,-77.007475963,NOMA,2025/07/13 17:50:00+00,2025/07/19 17:50:00+00,810234085,
400010.774999999,132393.0636,25424047,2025/09/17 20:32:24+00,EVENING,OTHERS,THEFT F/AUTO,1100 - 1399 BLOCK OF STEVENS ROAD SE,400010.775037963,132393.063608291,8,8C,7.0,703.0,Cluster 37,007401 1,7401.0,Precinct 119,38.8593519991,-76.999875854,,2025/09/17 12:00:00+00,2025/09/17 18:00:00+00,810234086,
395279.450000003,140077.68,25424130,2025/09/24 15:33:06+00,DAY,OTHERS,THEFT/OTHER,2900 - 2999 BLOCK OF CONNECTICUT AVENUE NW,395279.45,140077.68,3,3C,2.0,204.0,Cluster 15,000501 1,501.0,Precinct 136,38.9285651686,-77.0544412144,,2025/09/23 11:15:00+00,2025/09/23 11:15:00+00,810234470,
