X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
401088.350000001,136259.98,25150148,2025/10/02 01:40:34+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF CORBIN PLACE NE,401088.35,136259.98,6,6A,1.0,108.0,Cluster 25,008001 3,8001.0,Precinct 81,38.894186036,-76.9874543138,,2025/10/01 12:00:00+00,2025/10/01 20:00:00+00,810433174,
399823.509999998,138427.18,25134394,2025/09/03 05:45:49+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1720 - 1799 BLOCK OF 3RD STREET NE,399823.51,138427.18,5,5F,5.0,502.0,Cluster 21,008702 3,8702.0,Precinct 75,38.9137095925,-77.0020350019,,2025/09/03 04:54:00+00,2025/09/03 05:46:00+00,810433525,
401669.119999997,136438.539999999,25423843,2025/09/04 13:32:48+00,DAY,OTHERS,THEFT F/AUTO,410 - 499 BLOCK OF 17TH STREET NE,401669.12,136438.54,7,7D,5.0,507.0,Cluster 25,007901 2,7901.0,Precinct 81,38.8957936591,-76.9807591972,,2025/09/02 21:00:00+00,2025/09/02 21:35:00+00,810433550,
397162.060000002,140182.43,25424157,2025/09/26 10:31:40+00,MIDNIGHT,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3.0,302.0,Cluster 2,002802 1,2802.0,Precinct 39,38.9295168861,-77.0327298633,,2025/09/25 22:20:00+00,2025/09/25 23:40:00+00,810433582,
397636.969999999,145320.68,25147940,2025/09/27 23:50:28+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF DAHLIA STREET NW,397636.97,145320.68,4,4A,4.0,401.0,Cluster 40,010300 1,10300.0,Precinct 62,38.97580503,-77.0272704456,,2025/09/27 21:26:00+00,2025/09/27 22:28:00+00,810433604,
399495.380000003,138712.52,25424006,2025/09/15 11:32:17+00,DAY,OTHERS,THEFT/OTHER,100 - 139 BLOCK OF TODD PLACE NE,399495.38,138712.52,5,5F,5.0,502.0,Cluster 21,008701 2,8701.0,Precinct 75,38.9162799034,-77.0058186846,,2025/09/13 16:00:00+00,2025/09/13 18:00:00+00,810433657,
396919.710000001,138714.100000001,25135295,2025/09/04 20:49:47+00,EVENING,OTHERS,THEFT F/AUTO,1500 - 1599 BLOCK OF CAROLINE STREET NW,396919.71,138714.1,2,2B,3.0,301.0,Cluster 6,004300 3,4300.0,Precinct 141,38.9162888833,-77.0355182884,,2025/09/02 16:00:00+00,2025/09/04 16:00:00+00,810433827,
399283.189999998,134605.960000001,25135363,2025/09/04 22:58:51+00,EVENING,OTHERS,THEFT/OTHER,1 - 69 BLOCK OF I STREET SE,399283.19,134605.96,6,8F,1.0,106.0,Cluster 27,007202 2,7202.0,Precinct 131,38.8792863775,-77.0082611251,CAPITOL RIVERFRONT,2025/09/04 22:24:00+00,2025/09/04 22:28:00+00,810433828,
398185.240000002,138058.149999999,25135569,2025/09/05 10:23:18+00,MIDNIGHT,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF MARION STREET NW,398185.24,138058.15,2,2G,3.0,308.0,Cluster 7,004801 1,4801.0,Precinct 18,38.9103833894,-77.0209239491,,2025/09/04 15:55:00+00,2025/09/04 16:00:00+00,810433829,
399269.859999999,138072.800000001,25136673,2025/09/07 07:40:58+00,MIDNIGHT,OTHERS,THEFT/OTHER,1 - 38 BLOCK OF FLORIDA AVENUE NE,399269.86,138072.8,5,5F,5.0,501.0,Cluster 21,010601 1,10601.0,Precinct 75,38.9105169319,-77.0084184359,NOMA,2025/09/07 06:47:00+00,2025/09/07 07:27:00+00,810433830,
398886.090000004,139033.940000001,25136780,2025/09/07 15:48:24+00,DAY,OTHERS,THEFT F/AUTO,100 - 138 BLOCK OF W STREET NW,398886.09,139033.94,5,5E,3.0,306.0,Cluster 21,003301 3,3301.0,Precinct 135,38.9191747995,-77.012844822,,2025/08/30 16:00:00+00,2025/09/07 13:30:00+00,810433831,
397216.270000003,137538.440000001,25136909,2025/09/07 22:52:25+00,EVENING,OTHERS,THEFT F/AUTO,1300 - 1499 BLOCK OF MASSACHUSETTS AVENUE NW,397216.27,137538.44,2,2F,3.0,307.0,Cluster 8,005003 2,5003.0,Precinct 17,38.9056991277,-77.032093941,,2025/09/07 19:55:00+00,2025/09/07 22:29:00+00,810433832,
397636.969999999,145320.68,25137091,2025/09/08 04:37:14+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1100 - 1199 BLOCK OF DAHLIA STREET NW,397636.97,145320.68,4,4A,4.0,401.0,Cluster 40,010300 1,10300.0,Precinct 62,38.97580503,-77.0272704456,,2025/09/07 14:00:00+00,2025/09/08 04:00:00+00,810433833,
397874.420000002,134688.199999999,25137751,2025/09/09 13:25:34+00,DAY,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF MAINE AVENUE SW,397874.42,134688.2,6,6D,1.0,103.0,Cluster 9,010202 5,10202.0,Precinct 142,38.8800249506,-77.0244972367,SOUTHWEST,2025/09/09 12:20:00+00,2025/09/09 12:59:00+00,810433834,
400589.75,136927.77,25148011,2025/09/28 07:27:42+00,MIDNIGHT,OTHERS,SEX ABUSE,900 - 999 BLOCK OF H STREET NE,400589.75,136927.77,6,6A,1.0,104.0,Cluster 25,008402 2,8402.0,Precinct 82,38.9002022066,-76.993201229,,2025/09/27 22:15:00+00,2025/09/28 03:51:00+00,810433950,
400838.620899998,132067.4619,25142670,2025/09/18 14:15:02+00,DAY,KNIFE,ASSAULT W/DANGEROUS WEAPON,2600 - 2657 BLOCK OF DOUGLASS PLACE SE,400838.620894731,132067.461943989,8,8B,7.0,703.0,Cluster 37,007406 1,7406.0,Precinct 118,38.8564184415,-76.9903381194,,2025/09/18 10:46:00+00,2025/09/18 12:55:00+00,810433966,
398154.289999999,139534.449999999,25142675,2025/09/18 13:00:22+00,DAY,OTHERS,THEFT/OTHER,2390 - 2699 BLOCK OF 6TH STREET NW,398154.29,139534.45,1,1E,3.0,306.0,Cluster 3,003400 2,3400.0,Precinct 37,38.923682323,-77.0212847673,,2025/09/17 19:00:00+00,2025/09/17 20:00:00+00,810433967,
400898.659999996,133037.640000001,25143861,2025/09/20 12:32:14+00,DAY,OTHERS,BURGLARY,2101 - 2199 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400898.66,133037.64,8,8A,7.0,701.0,Cluster 28,007503 1,7503.0,Precinct 114,38.8651581532,-76.9896451318,ANACOSTIA,2025/09/20 11:07:00+00,2025/09/20 12:00:00+00,810433968,
395165.259999998,140996.48,25144550,2025/09/21 20:08:49+00,EVENING,OTHERS,THEFT F/AUTO,2600 - 2899 BLOCK OF QUEBEC STREET NW,395165.26,140996.48,3,3C,2.0,203.0,Cluster 15,001304 4,1304.0,Precinct 34,38.9368413761,-77.0557646187,,2025/09/21 01:00:00+00,2025/09/21 19:20:00+00,810433969,
399742.859999999,143428.32,25145307,2025/09/23 08:31:30+00,MIDNIGHT,OTHERS,SEX ABUSE,5651 - 5699 BLOCK OF 3RD STREET NE,399742.86,143428.32,4,4B,4.0,406.0,Cluster 19,009505 3,9505.0,Precinct 65,38.9587613319,-77.0029668034,,2025/09/23 03:30:00+00,2025/09/23 04:10:00+00,810433970,
394449.149999999,137479.059999999,25133984,2025/09/03 09:52:37+00,MIDNIGHT,OTHERS,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,394449.15,137479.06,2,2E,2.0,206.0,Cluster 4,000202 3,202.0,Precinct 6,38.9051510928,-77.0639958956,GEORGETOWN,2025/08/25 22:40:00+00,2025/09/02 22:45:00+00,810433982,
397241.549999997,140302.66,25137164,2025/09/08 11:40:38+00,DAY,OTHERS,THEFT/OTHER,1326 - 1399 BLOCK OF PARK ROAD NW,397241.55,140302.66,1,1A,3.0,302.0,Cluster 2,002900 2,2900.0,Precinct 41,38.9306002081,-77.0318135912,,2025/09/08 10:22:00+00,2025/09/08 10:40:00+00,810433983,
394072.770000003,142224.48,25137240,2025/09/08 14:30:14+00,DAY,OTHERS,BURGLARY,3500 - 3599 BLOCK OF ALBEMARLE STREET NW,394072.77,142224.48,3,3F,2.0,203.0,Cluster 12,001200 3,1200.0,Precinct 33,38.9478968592,-77.0683761674,,2025/09/04 13:33:00+00,2025/09/08 13:20:00+00,810433984,
397874.420000002,134688.199999999,25137897,2025/09/14 16:36:23+00,DAY,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF MAINE AVENUE SW,397874.42,134688.2,6,6D,1.0,103.0,Cluster 9,010202 5,10202.0,Precinct 142,38.8800249506,-77.0244972367,SOUTHWEST,2025/09/09 17:37:00+00,2025/09/09 18:17:00+00,810433985,
394867.619999997,137533.27,25136750,2025/09/07 14:32:55+00,DAY,OTHERS,THEFT/OTHER,1200 - 1226 BLOCK OF 30TH STREET NW,394867.62,137533.27,2,2E,2.0,206.0,Cluster 4,000102 3,102.0,Precinct 5,38.9056419784,-77.0591717505,,2025/09/06 07:56:00+00,2025/09/06 07:58:00+00,810434052,
402835.479999997,139007.07,25135326,2025/09/04 22:39:05+00,EVENING,OTHERS,THEFT F/AUTO,2300 - 3099 BLOCK OF V STREET NE,402835.48,139007.07,5,5C,5.0,503.0,Cluster 24,011100 1,11100.0,Precinct 71,38.9189288774,-76.9673033629,,2025/09/04 17:36:00+00,2025/09/04 21:45:00+00,810434178,
402158.310000002,138824.530000001,25136701,2025/09/07 11:29:51+00,DAY,OTHERS,THEFT/OTHER,1800 - 2299 BLOCK OF NEW YORK AVENUE NE,402158.31,138824.53,5,5C,5.0,505.0,Cluster 22,011100 3,11100.0,Precinct 72,38.9172864211,-76.9751125549,,2025/09/07 11:03:00+00,2025/09/07 11:17:00+00,810434179,
394553.369999997,137415.43,25140828,2025/09/14 23:13:37+00,EVENING,OTHERS,THEFT/OTHER,1048 - 1099 BLOCK OF WISCONSIN AVENUE NW,394553.37,137415.43,2,2E,2.0,206.0,Cluster 4,000202 4,202.0,Precinct 6,38.9045785436,-77.0627938363,GEORGETOWN,2025/09/14 19:10:00+00,2025/09/14 19:30:00+00,810434180,
400511.399999999,131360.059999999,25141415,2025/09/15 22:43:23+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1200 - 2699 BLOCK OF PECAN STREET SE,400511.4,131360.06,8,8C,7.0,703.0,Cluster 43,010400 3,10400.0,Precinct 119,38.8500461111,-76.9941086078,,2025/09/15 21:42:00+00,2025/09/15 22:30:00+00,810434181,
404905.0726,136964.6459,25142326,2025/09/17 21:12:15+00,EVENING,OTHERS,THEFT/OTHER,4100 - 4199 BLOCK OF HUNT PLACE NE,404905.072610505,136964.645884534,7,7C,6.0,602.0,Cluster 30,007803 1,7803.0,Precinct 99,38.9005209103,-76.9434529605,,2025/09/17 18:00:00+00,2025/09/17 19:30:00+00,810434182,
401701.350000001,136862.760000002,25142923,2025/09/18 22:54:43+00,EVENING,OTHERS,THEFT/OTHER,1516 - 1699 BLOCK OF BENNING ROAD NE,401701.35,136862.76,7,7D,5.0,507.0,Cluster 25,007901 4,7901.0,Precinct 81,38.8996151246,-76.9803866148,,2025/09/18 20:14:00+00,2025/09/18 21:25:00+00,810434183,
394550.979999997,137528.969999999,25134518,2025/09/03 17:21:18+00,DAY,OTHERS,THEFT/OTHER,1200 - 1237 BLOCK OF WISCONSIN AVENUE NW,394550.98,137528.97,2,2E,2.0,206.0,Cluster 4,000102 3,102.0,Precinct 5,38.9056013366,-77.0628222912,GEORGETOWN,2025/09/03 13:32:00+00,2025/09/03 13:35:00+00,810434303,
398877.950000003,141831.870000001,25135096,2025/09/04 14:28:59+00,DAY,OTHERS,THEFT/OTHER,1 - 199 BLOCK OF WEBSTER STREET NW,398877.95,141831.87,4,4C,4.0,407.0,Cluster 18,002301 2,2301.0,Precinct 46,38.9443793978,-77.0129432612,,2025/09/04 03:00:00+00,2025/09/04 11:00:00+00,810434304,
396457.369999997,137321.550000001,25135103,2025/09/04 14:06:35+00,DAY,OTHERS,THEFT/OTHER,1718 - 1799 BLOCK OF L STREET NW,396457.37,137321.55,2,2C,2.0,207.0,Cluster 6,010700 1,10700.0,Precinct 17,38.9037425756,-77.0408422659,GOLDEN TRIANGLE,2025/09/04 13:20:00+00,2025/09/04 13:23:00+00,810434305,
399868.920000002,143373.539999999,25136963,2025/09/08 00:01:32+00,EVENING,OTHERS,THEFT/OTHER,310 - 399 BLOCK OF RIGGS ROAD NE,399868.92,143373.54,4,4B,4.0,406.0,Cluster 19,009505 3,9505.0,Precinct 65,38.9582678873,-77.0015123508,,2025/09/07 21:30:00+00,2025/09/07 23:20:00+00,810434306,
404978.670000002,135951.68,25137475,2025/09/08 22:20:03+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,2 - 199 BLOCK OF 42ND STREET NE,404978.67,135951.68,7,7F,6.0,603.0,Cluster 32,009603 1,9603.0,Precinct 102,38.8913953319,-76.9426118508,,2025/09/08 20:13:00+00,2025/09/08 21:47:00+00,810434307,
397834.009999998,136610.739999998,25140143,2025/09/13 15:23:48+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF F STREET NW,397834.01,136610.74,2,2C,2.0,209.0,Cluster 8,005802 5,5802.0,Precinct 129,38.8973438155,-77.024969021,DOWNTOWN,2025/09/12 20:00:00+00,2025/09/13 15:00:00+00,810434308,
397431.32,138975.77,25423941,2025/09/10 13:31:33+00,DAY,OTHERS,THEFT F/AUTO,2100 - 2199 BLOCK OF 13TH STREET NW,397431.32,138975.77,1,1B,3.0,305.0,Cluster 3,004401 2,4401.0,Precinct 22,38.9186477371,-77.0296199819,,2025/08/24 03:35:00+00,2025/08/24 05:30:00+00,810434317,
406697.872199997,135083.703200001,25423945,2025/09/10 14:31:50+00,DAY,OTHERS,THEFT/OTHER,5400 - 5599 BLOCK OF CALL PLACE SE,406697.872228168,135083.703226788,7,7E,6.0,604.0,Cluster 33,009905 2,9905.0,Precinct 105,38.8835648545,-76.9228034138,,2025/09/08 19:00:00+00,2025/09/10 04:00:00+00,810434373,
400936.43,134825.68,25424209,2025/09/30 15:33:27+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF G STREET SE,400936.43,134825.68,6,6B,1.0,106.0,Cluster 26,007100 2,7100.0,Precinct 91,38.8812654944,-76.9892074888,CAPITOL HILL,2025/09/15 16:37:00+00,2025/09/15 17:50:00+00,810434374,
399215.0,138016.219999999,25141071,2025/09/15 09:33:02+00,MIDNIGHT,OTHERS,ROBBERY,1500 - 1522 BLOCK OF NORTH CAPITOL STREET,399215.0,138016.22,5,5F,5.0,501.0,Cluster 21,010601 1,10601.0,Precinct 75,38.9100071926,-77.0090509011,NOMA,2025/09/15 08:18:00+00,2025/09/15 09:20:00+00,810434436,
399214.789999999,137753.75,25135041,2025/09/04 11:49:42+00,DAY,OTHERS,THEFT/OTHER,1200 - 1499 BLOCK OF NORTH CAPITOL STREET,399214.79,137753.75,6,6E,1.0,102.0,Cluster 8,004704 2,4704.0,Precinct 1,38.9076427724,-77.0090530223,,2025/09/04 11:01:00+00,2025/09/04 11:56:00+00,810434483,
402363.710000001,130873.460000001,25136049,2025/09/06 03:16:03+00,MIDNIGHT,GUN,ROBBERY,3400 - 3799 BLOCK OF 22ND STREET SE,402363.71,130873.46,8,8E,7.0,704.0,Cluster 38,007409 2,7409.0,Precinct 116,38.8456595779,-76.9727714366,,2025/09/06 01:22:00+00,,810434484,
393763.810000002,140935.489999998,25136444,2025/09/06 21:38:24+00,EVENING,OTHERS,THEFT F/AUTO,3600 - 3687 BLOCK OF ORDWAY STREET NW,393763.81,140935.49,3,3A,2.0,203.0,Cluster 15,000600 4,600.0,Precinct 27,38.9362831305,-77.0719285937,,2025/09/06 14:00:00+00,2025/09/06 21:38:00+00,810434485,
397243.310000002,140995.219999999,25136848,2025/09/07 20:56:11+00,EVENING,OTHERS,ROBBERY,1325 - 1399 BLOCK OF SPRING ROAD NW,397243.31,140995.22,1,1A,4.0,408.0,Cluster 2,002900 2,2900.0,Precinct 41,38.9368390032,-77.0317960749,,2025/09/07 18:10:00+00,2025/09/07 19:20:00+00,810434486,
400589.8367,135201.3037,25137048,2025/09/08 02:19:47+00,EVENING,OTHERS,THEFT F/AUTO,900 - 999 BLOCK OF SOUTH CAROLINA AVENUE SE,400589.8366705,135201.303706897,6,6B,1.0,107.0,Cluster 26,006700 3,6700.0,Precinct 88,38.8846495584,-76.993201712,,2025/09/07 20:00:00+00,2025/09/08 01:30:00+00,810434487,
404541.469999999,136535.379999999,25137482,2025/09/09 00:08:14+00,EVENING,OTHERS,THEFT/OTHER,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,404541.47,136535.38,7,7F,6.0,602.0,Cluster 30,007803 1,7803.0,Precinct 99,38.8966558827,-76.9476475094,,2025/09/08 21:00:00+00,2025/09/08 22:11:00+00,810434488,
401294.039999999,137295.329999998,25138451,2025/09/10 18:04:29+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF ORREN STREET NE,401294.04,137295.33,5,5D,5.0,506.0,Cluster 23,008802 2,8802.0,Precinct 77,38.903512563,-76.9850813227,,2025/09/10 17:04:00+00,2025/09/10 17:20:00+00,810434489,
397834.009999998,136610.739999998,25138839,2025/09/11 12:52:34+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF F STREET NW,397834.01,136610.74,2,2C,2.0,209.0,Cluster 8,005802 5,5802.0,Precinct 129,38.8973438155,-77.024969021,DOWNTOWN,2025/08/20 14:00:00+00,2025/09/20 18:00:00+00,810434490,
402196.480599999,131449.354800001,25141353,2025/09/16 00:54:27+00,EVENING,OTHERS,ROBBERY,2001 - 2248 BLOCK OF ALABAMA AVENUE SE,402196.480639991,131449.354807416,8,8C,7.0,704.0,Cluster 38,007403 1,7403.0,Precinct 116,38.8508479239,-76.9746959826,,2025/09/15 20:08:00+00,,810434491,
398594.850000001,138960.949999999,25141789,2025/09/16 16:30:38+00,DAY,OTHERS,THEFT F/AUTO,200 - 399 BLOCK OF V STREET NW,398594.85,138960.95,1,1B,3.0,306.0,Cluster 3,003400 1,3400.0,Precinct 20,38.9185168643,-77.0162030462,,2025/09/16 13:30:00+00,2025/09/16 16:00:00+00,810434492,
395709.909999996,137490.940000001,25143659,2025/09/20 01:15:19+00,EVENING,OTHERS,THEFT/OTHER,2200 - 2299 BLOCK OF M STREET NW,395709.91,137490.94,2,2A,2.0,207.0,Cluster 5,005501 2,5501.0,Precinct 4,38.9052651697,-77.0494606379,,2025/09/20 00:54:00+00,2025/09/20 01:15:00+00,810434493,
401637.700000003,129905.890000001,25135091,2025/09/04 15:20:56+00,DAY,OTHERS,BURGLARY,1300 - 1899 BLOCK OF SOUTHERN AVENUE SE,401637.7,129905.89,8,8E,7.0,706.0,Cluster 38,007304 4,7304.0,Precinct 121,38.8369449248,-76.981136952,,2025/09/04 06:28:00+00,2025/09/04 10:19:00+00,810434673,
405419.039399996,138290.891199999,25135158,2025/09/04 17:25:25+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4400 - 4499 BLOCK OF QUARLES STREET NE,405419.039362982,138290.891165765,7,7D,6.0,601.0,Cluster 29,009601 1,9601.0,Precinct 92,38.9124651682,-76.937517346,,2025/09/04 12:59:00+00,2025/09/04 16:32:00+00,810434674,
399692.789999999,136918.379999999,25140550,2025/09/14 07:00:49+00,MIDNIGHT,OTHERS,THEFT/OTHER,700 - 899 BLOCK OF 2ND STREET NE,399692.79,136918.38,6,6C,1.0,104.0,Cluster 25,008301 1,8301.0,Precinct 83,38.9001177623,-77.003541582,CAPITOL HILL,2025/09/14 04:00:00+00,2025/09/14 06:00:00+00,810434675,
396455.479999997,139555.850000001,25140630,2025/09/14 13:08:21+00,DAY,OTHERS,THEFT/OTHER,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1,1C,3.0,303.0,Cluster 1,003901 2,3901.0,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2025/09/14 12:42:00+00,2025/09/14 13:00:00+00,810434676,
397162.060000002,140182.43,25141514,2025/09/16 01:45:20+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3.0,302.0,Cluster 2,002802 1,2802.0,Precinct 39,38.9295168861,-77.0327298633,,2025/09/16 00:44:00+00,,810434677,
402817.799999997,132471.609999999,25141698,2025/09/16 18:46:19+00,DAY,OTHERS,THEFT/OTHER,2721 - 2899 BLOCK OF MARION BARRY AVENUE SE,402817.8,132471.61,7,7B,6.0,606.0,Cluster 35,007604 3,7604.0,Precinct 113,38.8600550644,-76.9675340373,,2025/09/16 13:00:00+00,2025/09/16 13:10:00+00,810434678,
397704.560000002,145832.640000001,25142436,2025/09/17 22:31:20+00,EVENING,OTHERS,THEFT/OTHER,7400 - 7599 BLOCK OF GEORGIA AVENUE NW,397704.56,145832.64,4,4B,4.0,401.0,Cluster 17,010300 2,10300.0,Precinct 63,38.9804170595,-77.0264921407,,2025/09/17 21:38:00+00,2025/09/17 22:09:00+00,810434679,
400232.633900002,135355.697099999,25137238,2025/09/08 15:10:49+00,DAY,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF C STREET SE,400232.633854169,135355.697115041,6,6B,1.0,107.0,Cluster 26,006600 2,6600.0,Precinct 89,38.8860405603,-76.9973186768,CAPITOL HILL,2025/09/08 10:10:00+00,2025/09/08 10:20:00+00,810434728,
398975.810000002,134605.884500001,25137501,2025/09/08 22:30:32+00,EVENING,OTHERS,THEFT/OTHER,50 - 199 BLOCK OF I STREET SW,398975.810013002,134605.884506345,6,6D,1.0,105.0,Cluster 9,010500 5,10500.0,Precinct 128,38.8792853931,-77.0118036321,SOUTHWEST,2025/09/06 20:00:00+00,2025/09/07 11:30:00+00,810434729,
401319.700000003,138348.309999999,25137951,2025/09/09 19:52:59+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1800 - 1899 BLOCK OF PROVIDENCE STREET NE,401319.7,138348.31,5,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9129981319,-76.9847834712,,2025/09/09 19:16:00+00,2025/09/09 19:54:00+00,810434730,
401230.5,139189.25,25139546,2025/09/12 16:48:15+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1326 - 1354 BLOCK OF DOWNING STREET NE,401230.5,139189.25,5,5C,5.0,505.0,Cluster 22,009102 3,9102.0,Precinct 72,38.9205737271,-76.9858104662,,2025/09/12 15:04:00+00,2025/09/12 16:50:00+00,810434731,
401568.590000004,136987.940000001,25143036,2025/09/19 00:39:53+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1500 - 1599 BLOCK OF MARYLAND AVENUE NE,401568.59,136987.94,5,5D,5.0,507.0,Cluster 23,008904 1,8904.0,Precinct 79,38.9007430378,-76.9819168035,,2025/09/18 23:40:00+00,2025/09/19 00:30:00+00,810434732,
402183.880000003,136751.77,25145890,2025/09/24 06:02:09+00,MIDNIGHT,OTHERS,ROBBERY,1920 - 2099 BLOCK OF BENNING ROAD NE,402183.88,136751.77,5,5D,5.0,507.0,Cluster 23,008904 1,8904.0,Precinct 79,38.8986142204,-76.974824299,,2025/09/24 05:20:00+00,2025/09/24 05:45:00+00,810434733,
398101.219999999,138793.82,25147793,2025/09/27 17:32:23+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF GEORGIA AVENUE NW,398101.22,138793.82,1,1B,3.0,306.0,Cluster 3,003400 2,3400.0,Precinct 37,38.9170103743,-77.0218947232,,2025/09/27 14:30:00+00,2025/09/27 15:30:00+00,810434734,
