X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
399581.509999998,129706.920000002,25138715,2025/09/11 05:58:32+00,MIDNIGHT,OTHERS,ASSAULT W/DANGEROUS WEAPON,100 - 146 BLOCK OF WAYNE PLACE SE,399581.51,129706.92,8,8D,7.0,707.0,Cluster 39,009803 3,9803.0,Precinct 124,38.835153937,-77.0048200518,,2025/09/11 01:37:00+00,2025/09/11 05:49:00+00,810339652,
397694.829999998,146283.34,25140788,2025/09/14 22:32:41+00,EVENING,OTHERS,THEFT/OTHER,7816 - 7899 BLOCK OF GEORGIA AVENUE NW,397694.83,146283.34,4,4A,4.0,401.0,Cluster 16,001600 1,1600.0,Precinct 62,38.9844770368,-77.0266059526,,2025/09/14 19:00:00+00,2025/09/14 20:08:00+00,810339653,
399759.590000004,138303.850000001,25141499,2025/09/16 00:38:25+00,EVENING,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF R STREET NE,399759.59,138303.85,5,5F,5.0,502.0,Cluster 21,008702 2,8702.0,Precinct 75,38.9125985791,-77.0027719824,NOMA,2025/09/15 23:38:00+00,,810339654,
397827.840000004,134693.600000001,25142069,2025/09/17 03:03:56+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1 - 49 BLOCK OF DISTRICT SQUARE SW,397827.84,134693.6,6,6D,1.0,103.0,Cluster 9,010202 5,10202.0,Precinct 142,38.880073482,-77.0250340867,SOUTHWEST,2025/09/15 18:00:00+00,,810339655,
398008.729999997,134903.199999999,25142446,2025/09/17 22:39:39+00,EVENING,OTHERS,THEFT/OTHER,700 - 899 BLOCK OF CAPITOL SQUARE PLACE SW,398008.73,134903.2,6,6D,1.0,103.0,Cluster 9,010202 5,10202.0,Precinct 142,38.8819620685,-77.0229499416,SOUTHWEST,2025/09/16 16:30:00+00,2025/09/16 18:45:00+00,810339656,
399490.273699999,134352.7403,25142523,2025/09/18 01:26:55+00,EVENING,OTHERS,BURGLARY,1100 - 1199 BLOCK OF 1ST STREET SE,399490.27369348,134352.74034611,6,8F,1.0,106.0,Cluster 27,007202 1,7202.0,Precinct 131,38.8770054198,-77.0058743296,CAPITOL RIVERFRONT,2025/09/17 23:34:00+00,,810339657,
401571.960000001,140458.370000001,25142842,2025/09/18 19:20:29+00,EVENING,OTHERS,THEFT F/AUTO,1600 - 1699 BLOCK OF LAWRENCE STREET NE,401571.96,140458.37,5,5B,5.0,504.0,Cluster 22,009301 1,9301.0,Precinct 70,38.9320058152,-76.9818700074,,2025/09/18 17:48:00+00,2025/09/18 18:00:00+00,810339658,
394694.5,137385.739999998,25143011,2025/09/18 23:49:49+00,EVENING,OTHERS,THEFT/OTHER,1026 - 1099 BLOCK OF 31ST STREET NW,394694.5,137385.74,2,2E,2.0,206.0,Cluster 4,000102 3,102.0,Precinct 5,38.9043119489,-77.061166529,GEORGETOWN,2025/09/18 21:16:00+00,2025/09/18 23:45:00+00,810339659,
398469.82,134448.469999999,25143194,2025/09/19 12:24:30+00,DAY,OTHERS,THEFT/OTHER,900 - 1199 BLOCK OF 4TH STREET SW,398469.82,134448.47,6,6D,1.0,105.0,Cluster 9,010201 2,10201.0,Precinct 128,38.8778666066,-77.0176347386,SOUTHWEST,2025/09/17 21:05:00+00,2025/09/17 21:55:00+00,810339660,
400798.009999998,140980.190000001,25144505,2025/09/21 18:22:49+00,DAY,OTHERS,THEFT F/AUTO,3800 - 3899 BLOCK OF 12TH STREET NE,400798.01,140980.19,5,5B,5.0,504.0,Cluster 20,009504 1,9504.0,Precinct 68,38.9367075708,-76.9907956504,,2025/09/21 16:49:00+00,2025/09/21 18:01:00+00,810339661,
397162.060000002,140182.43,25144547,2025/09/21 21:08:21+00,EVENING,OTHERS,THEFT F/AUTO,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3.0,302.0,Cluster 2,002802 1,2802.0,Precinct 39,38.9295168861,-77.0327298633,,2025/09/21 18:59:00+00,2025/09/21 19:49:00+00,810339662,
398750.240000002,136855.399999999,25145129,2025/09/23 01:32:11+00,EVENING,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF MASSACHUSETTS AVENUE NW,398750.24,136855.4,6,6E,1.0,101.0,Cluster 8,005900 2,5900.0,Precinct 143,38.8995495811,-77.0144073834,DOWNTOWN,2025/09/22 21:28:00+00,2025/09/22 22:42:00+00,810339663,
400042.75,137251.699999999,25145416,2025/09/23 16:03:15+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 5TH STREET NE,400042.75,137251.7,6,6C,5.0,501.0,Cluster 25,010602 4,10602.0,Precinct 83,38.9031204801,-76.9995071482,,2025/09/22 14:30:00+00,2025/09/23 13:50:00+00,810340070,
398946.420000002,139210.940000001,25146752,2025/09/25 23:02:11+00,EVENING,OTHERS,ASSAULT W/DANGEROUS WEAPON,2300 - 2399 BLOCK OF 1ST STREET NW,398946.42,139210.94,5,5E,3.0,306.0,Cluster 21,003301 1,3301.0,Precinct 135,38.9207693476,-77.0121494108,,2025/09/25 19:33:00+00,2025/09/25 21:38:00+00,810340071,
393930.75,143053.27,25146831,2025/09/25 23:43:57+00,EVENING,OTHERS,THEFT/OTHER,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,393930.75,143053.27,3,3F,2.0,203.0,Cluster 10,001402 3,1402.0,Precinct 138,38.9553618526,-77.0700218345,,2025/09/25 22:52:00+00,2025/09/25 23:45:00+00,810340072,
396171.049999997,137945.800000001,25147322,2025/09/26 20:59:58+00,EVENING,OTHERS,THEFT/OTHER,1 - 7 BLOCK OF DUPONT CIRCLE NW,396171.05,137945.8,2,2B,2.0,208.0,Cluster 6,005502 3,5502.0,Precinct 14,38.9093648355,-77.0441466713,DUPONT CIRCLE,2025/09/26 20:42:00+00,2025/10/03 21:00:00+00,810340073,
399211.600000001,133853.100000001,25147566,2025/09/27 05:35:10+00,MIDNIGHT,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF SOUTH CAPITOL STREET,399211.6,133853.1,8,8F,1.0,106.0,Cluster 27,007201 1,7201.0,Precinct 131,38.8725042548,-77.0090853253,CAPITOL RIVERFRONT,2025/09/26 20:00:00+00,2025/09/28 03:45:00+00,810340074,
397694.829999998,146283.34,25144666,2025/09/22 18:36:07+00,DAY,OTHERS,THEFT/OTHER,7816 - 7899 BLOCK OF GEORGIA AVENUE NW,397694.83,146283.34,4,4A,4.0,401.0,Cluster 16,001600 1,1600.0,Precinct 62,38.9844770368,-77.0266059526,,2025/09/21 23:04:00+00,2025/09/21 23:40:00+00,810340079,
397577.630000003,143785.940000001,25145999,2025/09/24 17:43:46+00,DAY,OTHERS,ROBBERY,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,397577.63,143785.94,4,4B,4.0,402.0,Cluster 17,001901 1,1901.0,Precinct 58,38.9619795615,-77.0279498335,,2025/09/24 14:29:00+00,2025/09/24 14:30:00+00,810340080,
397863.619999997,138792.329999998,25147445,2025/09/27 01:22:16+00,EVENING,OTHERS,BURGLARY,900 - 931 BLOCK OF U STREET NW,397863.62,138792.33,1,1B,3.0,305.0,Cluster 3,004401 3,4401.0,Precinct 137,38.9169964065,-77.0246344704,,2025/09/26 09:30:00+00,2025/09/27 00:40:00+00,810340081,
396835.859999999,139570.98,25147947,2025/09/27 22:41:55+00,EVENING,OTHERS,THEFT/OTHER,2600 - 2699 BLOCK OF 16TH STREET NW,396835.86,139570.98,1,1A,3.0,304.0,Cluster 2,003702 1,3702.0,Precinct 36,38.9240076386,-77.0364890975,,2025/09/21 23:00:00+00,2025/09/27 16:00:00+00,810340082,
400040.210000001,129240.780000001,25148871,2025/09/29 19:51:53+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,400 - 599 BLOCK OF ATLANTIC STREET SE,400040.21,129240.78,8,8E,7.0,706.0,Cluster 39,009802 2,9802.0,Precinct 125,38.8309548319,-76.9995368996,,2025/09/29 02:00:00+00,2025/09/29 19:47:00+00,810340083,
405302.205700003,137346.0187,25168347,2025/09/10 14:34:15+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 44TH STREET NE,405302.205698873,137346.018652888,7,7C,6.0,602.0,Cluster 31,007806 2,7806.0,Precinct 93,38.903954145,-76.9388717573,,2025/09/05 22:00:00+00,2025/09/05 23:00:00+00,810340084,
400654.630000003,140233.879999999,25135136,2025/09/04 14:52:45+00,DAY,OTHERS,THEFT/OTHER,3200 - 3299 BLOCK OF 10TH STREET NE,400654.63,140233.88,5,5B,5.0,504.0,Cluster 22,009301 2,9301.0,Precinct 73,38.9299847027,-76.9924501256,,2025/09/03 14:00:00+00,2025/09/04 12:00:00+00,810340185,
397583.780000001,140256.420000002,25135896,2025/09/05 22:36:21+00,EVENING,KNIFE,ASSAULT W/DANGEROUS WEAPON,3200 - 3299 BLOCK OF 11TH STREET NW,397583.78,140256.42,1,1A,3.0,302.0,Cluster 2,003000 1,3000.0,Precinct 39,38.9301846717,-77.027866442,,2025/09/05 20:38:00+00,2025/09/05 22:36:00+00,810340186,
396746.969999999,137976.41,25136023,2025/09/06 01:12:02+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF P STREET NW,396746.97,137976.41,2,2B,2.0,208.0,Cluster 6,005303 2,5303.0,Precinct 15,38.9096429011,-77.0375066283,,2025/09/06 00:30:00+00,2025/09/06 01:12:00+00,810340187,
395861.329999998,137783.600000001,25423817,2025/09/03 15:01:57+00,DAY,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF NEWPORT PLACE NW,395861.33,137783.6,2,2B,2.0,208.0,Cluster 6,005502 2,5502.0,Precinct 14,38.9079022784,-77.047716674,,2025/09/01 11:47:00+00,2025/09/01 11:47:00+00,810340462,
402835.659999996,139626.539999999,25423985,2025/09/12 21:02:26+00,EVENING,OTHERS,THEFT F/AUTO,2800 - 2999 BLOCK OF EVARTS STREET NE,402835.66,139626.54,5,5C,5.0,503.0,Cluster 22,011100 1,11100.0,Precinct 71,38.9245092622,-76.9672987284,,2025/08/29 12:30:00+00,2025/08/29 14:30:00+00,810340463,
405392.119999997,134417.960000001,25423987,2025/09/12 21:02:36+00,EVENING,OTHERS,THEFT/OTHER,4500 - 4599 BLOCK OF ALABAMA AVENUE SE,405392.12,134417.96,7,7E,6.0,605.0,Cluster 33,007707 1,7707.0,Precinct 106,38.8775765591,-76.9378581298,,2025/09/12 13:44:00+00,2025/09/12 13:45:00+00,810340464,
396754.189999998,139785.859999999,25423858,2025/09/04 15:02:11+00,DAY,OTHERS,THEFT/OTHER,1610 - 1638 BLOCK OF COLUMBIA ROAD NW,396754.19,139785.86,1,1C,3.0,303.0,Cluster 1,003802 2,3802.0,Precinct 35,38.9259430478,-77.037431938,,2025/09/01 19:45:00+00,2025/09/01 19:45:00+00,810340536,
398319.18,136303.140000001,25423922,2025/09/10 11:31:57+00,DAY,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF INDIANA AVENUE NW,398319.18,136303.14,6,6E,1.0,102.0,Cluster 8,005900 2,5900.0,Precinct 143,38.894573904,-77.0193753434,DOWNTOWN,2025/09/08 13:00:00+00,2025/09/08 19:00:00+00,810340537,
398010.640000001,136026.129999999,25424015,2025/09/16 11:32:07+00,DAY,OTHERS,THEFT/OTHER,700 - 899 BLOCK OF CONSTITUTION AVENUE NW,398010.64,136026.13,2,2C,1.0,102.0,Cluster 45,980000 1,980000.0,Precinct 129,38.8920778517,-77.0229311793,DOWNTOWN,2025/09/13 20:15:00+00,2025/09/13 20:45:00+00,810340538,
399759.740000002,138385.98,25424062,2025/09/18 21:02:20+00,EVENING,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF RANDOLPH PLACE NE,399759.74,138385.98,5,5F,5.0,502.0,Cluster 21,008702 3,8702.0,Precinct 75,38.9133384339,-77.0027702816,,2025/09/14 02:10:00+00,2025/09/14 02:13:00+00,810340539,
397115.740000002,138058.609999999,25424090,2025/09/23 20:32:11+00,EVENING,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF CHURCH STREET NW,397115.74,138058.61,2,2F,2.0,208.0,Cluster 7,005202 1,5202.0,Precinct 16,38.9103846743,-77.0332551474,,2025/09/18 23:55:00+00,2025/09/21 23:55:00+00,810340540,
401257.43,135836.050000001,25424191,2025/09/29 15:02:57+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF 14TH STREET NE,401257.43,135836.05,6,6A,1.0,108.0,Cluster 26,008002 2,8002.0,Precinct 86,38.8903668918,-76.9855060617,,2025/09/27 13:50:00+00,2025/09/27 13:55:00+00,810340848,
397228.789999999,137406.960000001,25135694,2025/09/05 16:01:08+00,DAY,OTHERS,BURGLARY,1100 - 1199 BLOCK OF 14TH STREET NW,397228.79,137406.96,2,2C,2.0,209.0,Cluster 8,010100 3,10100.0,Precinct 17,38.9045147494,-77.031949066,DOWNTOWN,2025/09/05 08:58:00+00,2025/09/05 09:00:00+00,810340855,
399352.488799997,134192.1699,25135700,2025/09/05 16:43:01+00,DAY,OTHERS,BURGLARY,1200 - 1299 BLOCK OF HALF STREET SE,399352.488797352,134192.169945961,8,8F,1.0,106.0,Cluster 27,007201 1,7201.0,Precinct 131,38.8755588474,-77.0074620773,CAPITOL RIVERFRONT,2025/09/05 12:32:00+00,2025/09/05 16:43:00+00,810340856,
398010.079999998,138818.940000001,25137193,2025/09/08 15:33:01+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3.0,305.0,Cluster 3,003500 3,3500.0,Precinct 37,38.917236462,-77.0229457261,,2025/09/08 12:21:00+00,2025/09/08 13:28:00+00,810340857,
398099.299999997,137916.59,25137558,2025/09/09 00:12:34+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF 7TH STREET NW,398099.3,137916.59,2,2G,3.0,308.0,Cluster 7,004801 1,4801.0,Precinct 18,38.9091079868,-77.0219144344,,2025/09/08 23:30:00+00,,810340858,
398508.909999996,136963.550000001,25137585,2025/09/09 01:59:06+00,EVENING,OTHERS,THEFT/OTHER,400 - 457 BLOCK OF MASSACHUSETTS AVENUE NW,398508.91,136963.55,6,6E,1.0,101.0,Cluster 8,005900 1,5900.0,Precinct 143,38.9005234588,-77.0171896993,DOWNTOWN,2025/09/06 14:54:00+00,2025/09/06 22:00:00+00,810340859,
404530.25,136961.690000001,25137729,2025/09/09 15:06:45+00,DAY,OTHERS,THEFT F/AUTO,723 - 800 BLOCK OF KENILWORTH TERRACE NE,404530.25,136961.69,7,7D,6.0,601.0,Cluster 30,009602 3,9602.0,Precinct 100,38.9004962942,-76.9477740382,,2025/09/09 10:31:00+00,2025/09/09 14:28:00+00,810340860,
399489.600000001,137576.25,25137876,2025/09/09 17:28:38+00,DAY,OTHERS,THEFT/OTHER,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5.0,501.0,Cluster 25,010601 2,10601.0,Precinct 144,38.9060439932,-77.0058844882,NOMA,2025/09/09 16:08:00+00,2025/09/09 17:15:00+00,810340861,
397171.109999999,137408.25,25138361,2025/09/10 14:54:52+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2.0,207.0,Cluster 8,010100 3,10100.0,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/09/10 14:34:00+00,2025/09/10 14:38:00+00,810340862,
396746.969999999,137976.41,25139250,2025/09/12 01:16:09+00,EVENING,OTHERS,ASSAULT W/DANGEROUS WEAPON,1600 - 1699 BLOCK OF P STREET NW,396746.97,137976.41,2,2B,2.0,208.0,Cluster 6,005303 2,5303.0,Precinct 15,38.9096429011,-77.0375066283,,2025/09/12 00:00:00+00,2025/09/12 00:30:00+00,810340863,
393645.649999999,140765.550000001,25140389,2025/09/14 05:35:24+00,MIDNIGHT,OTHERS,THEFT/OTHER,3700 - 3749 BLOCK OF NEWARK STREET NW,393645.65,140765.55,3,3A,2.0,204.0,Cluster 14,001002 4,1002.0,Precinct 29,38.934751414,-77.0732898841,,2025/09/13 22:05:00+00,2025/09/14 00:23:00+00,810340864,
399439.700000003,141530.350000001,25140789,2025/09/14 19:58:28+00,EVENING,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF FORT DRIVE NE,399439.7,141530.35,5,5A,4.0,405.0,Cluster 19,009510 2,9510.0,Precinct 44,38.9416637571,-77.0064630213,,2025/08/25 18:00:00+00,2025/09/14 20:00:00+00,810340865,
397497.82,138792.809999999,25141044,2025/09/15 06:16:46+00,MIDNIGHT,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF U STREET NW,397497.82,138792.81,1,1B,3.0,305.0,Cluster 3,004402 1,4402.0,Precinct 22,38.9169997651,-77.0288524899,,2025/09/15 05:44:00+00,2025/09/15 06:16:00+00,810340866,
402248.435000002,133774.269000001,25141257,2025/09/15 17:39:22+00,DAY,OTHERS,THEFT/OTHER,2200 - 2299 BLOCK OF MINNESOTA AVENUE SE,402248.435040039,133774.268985573,8,8A,6.0,607.0,Cluster 34,007601 2,7601.0,Precinct 133,38.8717915923,-76.9740898528,,2025/09/15 16:41:00+00,2025/09/15 17:27:00+00,810340867,
400589.75,136927.77,25141850,2025/09/16 18:43:35+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF H STREET NE,400589.75,136927.77,6,6A,1.0,104.0,Cluster 25,008410 1,8410.0,Precinct 82,38.9002022066,-76.993201229,,2025/09/16 17:40:00+00,2025/09/16 17:46:00+00,810340868,
397330.130000003,138792.899999999,25142462,2025/09/17 23:38:54+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF U STREET NW,397330.13,138792.9,1,1B,3.0,305.0,Cluster 3,004402 1,4402.0,Precinct 22,38.9170000824,-77.0307861136,,2025/09/17 22:33:00+00,2025/09/17 23:00:00+00,810340869,
396878.130000003,139879.120000001,25143745,2025/09/22 02:42:48+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1500 - 1599 BLOCK OF COLUMBIA ROAD NW,396878.13,139879.12,1,1A,3.0,302.0,Cluster 2,002802 2,2802.0,Precinct 36,38.9267836123,-77.0360030382,,2025/09/20 03:44:00+00,2025/09/20 04:39:00+00,810340870,
400846.140000001,142098.34,25143779,2025/09/20 05:29:08+00,MIDNIGHT,OTHERS,THEFT F/AUTO,4700 - 4799 BLOCK OF 12TH STREET NE,400846.14,142098.34,5,5A,4.0,405.0,Cluster 20,009509 2,9509.0,Precinct 66,38.9467801438,-76.9902391338,,2025/09/20 04:41:00+00,2025/09/20 05:29:00+00,810340871,
397497.159999996,136959.0,25145344,2025/09/23 10:15:36+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF NEW YORK AVENUE NW,397497.16,136959.0,2,2C,2.0,209.0,Cluster 8,010100 2,10100.0,Precinct 129,38.9004801723,-77.0288534169,DOWNTOWN,2025/09/23 08:50:00+00,2025/09/23 09:58:00+00,810340872,
397301.729999997,137919.210000001,25136063,2025/09/06 02:39:37+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF RHODE ISLAND AVENUE NW,397301.73,137919.21,2,2F,3.0,307.0,Cluster 7,005003 1,5003.0,Precinct 16,38.9091295021,-77.031110159,,2025/09/06 01:40:00+00,2025/09/06 02:15:00+00,810341449,
398010.200000003,138551.809999999,25136188,2025/09/06 08:06:46+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1800 - 1899 BLOCK OF 8TH STREET NW,398010.2,138551.81,1,1B,3.0,305.0,Cluster 3,004402 2,4402.0,Precinct 137,38.9148300665,-77.0229435682,,2025/09/06 07:18:00+00,2025/09/06 07:43:00+00,810341450,
396661.869999997,138017.640000001,25136297,2025/09/06 16:09:08+00,DAY,OTHERS,THEFT/OTHER,1500 - 1517 BLOCK OF 17TH STREET NW,396661.87,138017.64,2,2B,2.0,208.0,Cluster 6,005303 2,5303.0,Precinct 15,38.9100139959,-77.0384880105,,2025/09/06 15:33:00+00,2025/09/06 16:00:00+00,810341451,
398010.079999998,138818.940000001,25137438,2025/09/08 20:44:58+00,EVENING,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3.0,305.0,Cluster 3,003500 3,3500.0,Precinct 37,38.917236462,-77.0229457261,,2025/09/08 20:02:00+00,2025/09/08 20:09:00+00,810341452,
401727.640000001,139196.609999999,25137732,2025/09/12 14:58:42+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1700 - 1779 BLOCK OF MONTANA AVENUE NE,401727.64,139196.61,5,5C,5.0,505.0,Cluster 22,009102 2,9102.0,Precinct 72,38.9206391916,-76.9800776686,,2025/09/09 10:48:00+00,2025/09/09 14:08:00+00,810341453,
400203.329999998,140168.010000002,25138050,2025/09/09 23:10:02+00,EVENING,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF REGENT PLACE NE,400203.33,140168.01,5,5F,5.0,502.0,Cluster 21,009201 2,9201.0,Precinct 74,38.9293915457,-76.9976550064,,2025/09/09 22:43:00+00,2025/09/09 22:44:00+00,810341454,
400589.75,136927.77,25139102,2025/09/11 20:30:35+00,EVENING,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF H STREET NE,400589.75,136927.77,6,6A,1.0,104.0,Cluster 25,008410 1,8410.0,Precinct 82,38.9002022066,-76.993201229,,2025/09/11 19:40:00+00,2025/09/11 19:50:00+00,810341455,
396660.619999997,137583.460000001,25139513,2025/09/12 17:31:40+00,DAY,OTHERS,THEFT/OTHER,1200 - 1221 BLOCK OF 17TH STREET NW,396660.62,137583.46,2,2C,2.0,208.0,Cluster 6,010700 2,10700.0,Precinct 17,38.9061027481,-77.0385003115,GOLDEN TRIANGLE,2025/09/11 19:55:00+00,2025/09/11 21:00:00+00,810341456,
398181.840000004,142445.890000001,25140834,2025/09/14 21:31:52+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF EMERSON STREET NW,398181.84,142445.89,4,4D,4.0,407.0,Cluster 18,002201 1,2201.0,Precinct 55,38.9499094964,-77.0209747744,,2025/09/14 03:06:00+00,2025/09/14 03:07:00+00,810341457,
405690.200000003,136805.579999998,25141450,2025/09/15 23:15:18+00,EVENING,OTHERS,THEFT/OTHER,4621 - 4799 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,405690.2,136805.58,7,7C,6.0,602.0,Cluster 30,007804 1,7804.0,Precinct 98,38.8990832564,-76.9344031145,,2025/09/13 17:47:00+00,2025/09/13 18:15:00+00,810341842,
393254.530000001,141351.899999999,25141913,2025/09/16 21:31:26+00,EVENING,OTHERS,THEFT/OTHER,10 - 99 BLOCK OF RIDGE SQUARE NW,393254.53,141351.9,3,3A,2.0,204.0,Cluster 14,001002 2,1002.0,Precinct 29,38.9400305108,-77.0778067509,,2025/09/16 20:15:00+00,2025/09/16 21:00:00+00,810341843,
394331.740000002,142951.670000002,25142565,2025/09/18 01:59:32+00,EVENING,OTHERS,THEFT/OTHER,3200 - 3299 BLOCK OF FESSENDEN STREET NW,394331.74,142951.67,3,3F,2.0,203.0,Cluster 12,001301 2,1301.0,Precinct 138,38.9544492922,-77.0653947156,,2025/09/14 15:54:00+00,2025/09/14 15:55:00+00,810341844,
