X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
400489.770000003,128759.199999999,25146500,2025/09/25 15:37:25+00,DAY,OTHERS,THEFT/OTHER,700 - 860 BLOCK OF SOUTHERN AVENUE SE,400489.77,128759.2,8,8E,7.0,706.0,Cluster 39,009811 2,9811.0,Precinct 125,38.8266163993,-76.9943596393,,2025/09/25 11:26:00+00,2025/09/25 15:18:00+00,810244118,
401972.969999999,136400.030000001,25147237,2025/09/26 23:53:54+00,EVENING,OTHERS,THEFT/OTHER,400 - 499 BLOCK OF 19TH STREET NE,401972.97,136400.03,7,7D,5.0,507.0,Cluster 25,007903 1,7903.0,Precinct 80,38.8954461175,-76.977256673,,2025/08/23 18:41:00+00,2025/09/26 18:42:00+00,810244119,
397559.490000002,141080.219999999,25147336,2025/09/26 21:24:48+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1271 BLOCK OF QUINCY STREET NW,397559.49,141080.22,4,4C,4.0,404.0,Cluster 18,002503 2,2503.0,Precinct 49,38.9376056436,-77.02814951,,2025/09/19 11:00:00+00,2025/09/26 21:10:00+00,810244120,
400384.780000001,136927.940000001,25147780,2025/09/27 16:13:48+00,DAY,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF H STREET NE,400384.78,136927.94,6,6A,1.0,104.0,Cluster 25,010602 2,10602.0,Precinct 83,38.9002038516,-76.9955641693,,2025/09/27 15:14:00+00,2025/09/27 16:10:00+00,810244121,
404097.649999999,135820.120000001,25147854,2025/09/27 19:23:51+00,EVENING,OTHERS,ROBBERY,3652 - 3701 BLOCK OF MINNESOTA AVENUE NE,404097.65,135820.12,7,7F,6.0,603.0,Cluster 32,009603 3,9603.0,Precinct 102,38.8902147384,-76.9527679775,,2025/09/27 17:52:00+00,2025/09/27 19:24:00+00,810244122,
401799.859999999,141872.309999999,25147979,2025/09/27 23:33:11+00,EVENING,OTHERS,THEFT F/AUTO,1800 - 1897 BLOCK OF MICHIGAN AVENUE NE,401799.86,141872.31,5,5B,5.0,503.0,Cluster 20,009400 1,9400.0,Precinct 69,38.9447425656,-76.9792378442,,2025/09/27 17:00:00+00,2025/09/27 21:30:00+00,810244123,
401973.119999997,136243.82,25148040,2025/09/28 02:34:13+00,EVENING,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF 19TH STREET NE,401973.12,136243.82,7,7D,5.0,507.0,Cluster 25,007903 1,7903.0,Precinct 80,38.8940389202,-76.9772553926,,2025/09/28 01:39:00+00,2025/09/28 02:22:00+00,810244124,
397171.109999999,137408.25,25149059,2025/09/30 02:18:01+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2.0,207.0,Cluster 8,010100 3,10100.0,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/09/30 01:10:00+00,2025/09/30 01:20:00+00,810244125,
397429.539999999,136884.454,25149722,2025/10/01 10:54:23+00,MIDNIGHT,OTHERS,THEFT/OTHER,13TH STREET NW AND H STREET NW,397429.53996357,136884.45398046,2,2C,2.0,209.0,Cluster 8,005802 1,5802.0,Precinct 129,38.89980844,-77.0296326799,DOWNTOWN,2025/10/01 10:33:00+00,2025/10/01 10:50:00+00,810244126,
393930.75,143053.27,25149794,2025/10/01 14:33:03+00,DAY,OTHERS,THEFT/OTHER,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,393930.75,143053.27,3,3F,2.0,203.0,Cluster 10,001402 3,1402.0,Precinct 138,38.9553618526,-77.0700218345,,2025/10/01 13:00:00+00,2025/10/01 14:15:00+00,810244127,
400232.916299999,135255.095600002,25150365,2025/10/02 13:33:17+00,DAY,OTHERS,THEFT/OTHER,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,400232.916286169,135255.095578947,6,6B,1.0,107.0,Cluster 26,006500 1,6500.0,Precinct 89,38.8851343032,-76.9973154556,CAPITOL HILL,2025/10/02 12:36:00+00,,810244128,
399778.82,137532.050000001,25134565,2025/09/03 16:46:41+00,DAY,OTHERS,THEFT/OTHER,201 - 299 BLOCK OF M STREET NE,399778.82,137532.05,6,6C,5.0,501.0,Cluster 25,010602 4,10602.0,Precinct 144,38.9056459446,-77.0025500075,NOMA,2025/07/28 20:40:00+00,2025/07/28 21:09:00+00,810245258,
397430.584299996,136718.43,25134743,2025/09/03 23:29:24+00,EVENING,OTHERS,THEFT/OTHER,13TH STREET NW AND G STREET NW,397430.58428357,136718.43001231,2,2C,2.0,209.0,Cluster 8,005802 2,5802.0,Precinct 129,38.8983128394,-77.0296200198,DOWNTOWN,2025/09/03 19:00:00+00,2025/09/03 21:10:00+00,810245259,
398010.079999998,138818.940000001,25135617,2025/09/05 13:30:35+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3.0,305.0,Cluster 3,003500 3,3500.0,Precinct 37,38.917236462,-77.0229457261,,2025/09/05 12:30:00+00,2025/09/05 12:32:00+00,810245643,
399580.380400002,129549.249200001,25135729,2025/09/05 18:02:14+00,DAY,OTHERS,MOTOR VEHICLE THEFT,100 - 165 BLOCK OF MISSISSIPPI AVENUE SE,399580.380445564,129549.249237652,8,8D,7.0,707.0,Cluster 39,009803 2,9803.0,Precinct 124,38.8337335659,-77.0048329656,,2025/08/28 22:00:00+00,2025/09/05 18:00:00+00,810245644,
396307.07,137186.460000001,25136266,2025/09/06 14:34:17+00,DAY,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF K STREET NW,396307.07,137186.46,2,2C,2.0,207.0,Cluster 6,010700 1,10700.0,Precinct 17,38.9025250187,-77.0425743177,GOLDEN TRIANGLE,2025/08/31 21:00:00+00,2025/08/31 21:25:00+00,810245645,
403638.939999998,135772.420000002,25137242,2025/09/08 17:03:55+00,DAY,OTHERS,THEFT F/AUTO,2300 - 3955 BLOCK OF EAST CAPITOL STREET,403638.94,135772.42,7,7F,6.0,603.0,Cluster 32,009603 3,9603.0,Precinct 102,38.8897870573,-76.9580556016,,2025/09/08 13:57:00+00,2025/09/08 14:42:00+00,810245646,
399351.719999999,137531.68,25135673,2025/09/05 15:10:19+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF M STREET NE,399351.72,137531.68,6,6E,5.0,501.0,Cluster 25,010601 1,10601.0,Precinct 144,38.9056424003,-77.007474088,NOMA,2025/09/05 14:39:00+00,2025/09/05 14:48:00+00,810245722,
398408.170000002,138411.050000001,25135856,2025/09/05 23:31:23+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,420 - 499 BLOCK OF RHODE ISLAND AVENUE NW,398408.17,138411.05,2,2G,3.0,308.0,Cluster 7,004801 3,4801.0,Precinct 18,38.9135628642,-77.0183544131,,2025/09/05 20:21:00+00,2025/09/05 21:14:00+00,810245723,
396837.939999998,140214.859999999,25136674,2025/09/07 07:23:40+00,MIDNIGHT,OTHERS,ROBBERY,3101 - 3199 BLOCK OF 16TH STREET NW,396837.94,140214.86,1,1D,3.0,302.0,Cluster 2,002702 1,2702.0,Precinct 39,38.9298079189,-77.036468077,,2025/09/07 06:33:00+00,2025/09/07 06:35:00+00,810245724,
405846.614799999,134296.656599998,25136784,2025/09/07 16:16:11+00,DAY,GUN,ROBBERY,4600 - 4699 BLOCK OF HILLSIDE ROAD SE,405846.614755379,134296.656602058,7,7E,6.0,604.0,Cluster 33,007707 2,7707.0,Precinct 106,38.876480906,-76.9326213063,,2025/09/07 15:29:00+00,2025/09/07 16:16:00+00,810245725,
401079.75,132522.949999999,25137072,2025/09/08 05:34:53+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1400 - 1428 BLOCK OF BANGOR STREET SE,401079.75,132522.95,8,8A,7.0,701.0,Cluster 28,007504 1,7504.0,Precinct 114,38.8605214077,-76.9875593187,,2025/09/08 02:48:00+00,2025/09/08 03:38:00+00,810245726,
397904.399999999,140846.07,25137357,2025/09/08 18:12:44+00,DAY,OTHERS,THEFT/OTHER,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,397904.4,140846.07,1,1E,4.0,409.0,Cluster 2,003100 2,3100.0,Precinct 43,38.9354972411,-77.0241705089,,2025/09/08 16:43:00+00,2025/09/08 16:49:00+00,810245727,
397754.159999996,139859.27,25137514,2025/09/09 03:54:33+00,MIDNIGHT,OTHERS,THEFT/OTHER,2818 - 2899 BLOCK OF SHERMAN AVENUE NW,397754.16,139859.27,1,1A,3.0,304.0,Cluster 2,003500 1,3500.0,Precinct 37,38.9266074729,-77.0259001376,,2025/09/08 22:19:00+00,2025/09/08 22:57:00+00,810245728,
397229.100000001,138975.93,25137769,2025/09/09 13:39:56+00,DAY,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF 14TH STREET NW,397229.1,138975.93,1,1B,3.0,305.0,Cluster 3,004401 2,4401.0,Precinct 22,38.9186485641,-77.0319518232,,2025/09/09 13:00:00+00,2025/09/09 13:10:00+00,810245729,
401406.57,137357.109999999,25138275,2025/09/10 13:14:05+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF STAPLES STREET NE,401406.57,137357.11,5,5D,5.0,506.0,Cluster 23,008802 1,8802.0,Precinct 77,38.9040689262,-76.9837838647,,2025/09/10 11:32:00+00,2025/09/10 12:00:00+00,810246105,
398809.619999997,134827.670000002,25138435,2025/09/10 17:03:49+00,DAY,OTHERS,THEFT/OTHER,1 - 299 BLOCK OF G STREET SW,398809.62,134827.67,6,6D,1.0,103.0,Cluster 9,010500 3,10500.0,Precinct 128,38.881283114,-77.0137193306,SOUTHWEST,2025/09/09 19:40:00+00,2025/09/09 19:45:00+00,810246106,
400489.770000003,128759.199999999,25138802,2025/09/11 11:30:50+00,DAY,OTHERS,MOTOR VEHICLE THEFT,700 - 860 BLOCK OF SOUTHERN AVENUE SE,400489.77,128759.2,8,8E,7.0,706.0,Cluster 39,009811 2,9811.0,Precinct 125,38.8266163993,-76.9943596393,,2025/09/11 07:00:00+00,2025/09/11 11:00:00+00,810246107,
397496.100000001,136376.739999998,25138841,2025/09/11 14:47:07+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF PENNSYLVANIA AVENUE NW,397496.1,136376.74,2,2C,2.0,209.0,Cluster 8,005802 3,5802.0,Precinct 129,38.8952349608,-77.0288635145,DOWNTOWN,2025/09/11 12:25:00+00,2025/09/11 12:27:00+00,810246108,
396171.049999997,137945.800000001,25139455,2025/09/12 14:14:25+00,DAY,OTHERS,THEFT/OTHER,1 - 7 BLOCK OF DUPONT CIRCLE NW,396171.05,137945.8,2,2B,2.0,208.0,Cluster 6,005502 3,5502.0,Precinct 14,38.9093648355,-77.0441466713,DUPONT CIRCLE,2025/09/12 13:02:00+00,2025/09/12 13:18:00+00,810246109,
397930.829999998,134631.460000001,25140079,2025/09/13 12:24:24+00,DAY,OTHERS,THEFT/OTHER,750 - 799 BLOCK OF MAINE AVENUE NW,397930.83,134631.46,6,6D,1.0,103.0,Cluster 9,010202 5,10202.0,Precinct 142,38.879513949,-77.0238469426,SOUTHWEST,2025/09/13 11:23:00+00,2025/09/13 11:30:00+00,810246110,
399592.299999997,137708.600000001,25423870,2025/09/04 19:03:22+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF N STREET NE,399592.3,137708.6,6,6E,5.0,501.0,Cluster 25,010601 2,10601.0,Precinct 144,38.9072363017,-77.0047005211,NOMA,2025/08/22 12:00:00+00,2025/08/22 21:30:00+00,810246241,
400436.649999999,135836.34,25424034,2025/09/17 12:02:51+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF 8TH STREET NE,400436.65,135836.34,6,6C,1.0,108.0,Cluster 26,008200 1,8200.0,Precinct 85,38.8903702951,-76.994966894,,2025/09/15 12:15:00+00,2025/09/15 12:17:00+00,810246242,
397425.759999998,142721.239999998,25145492,2025/09/23 16:35:48+00,DAY,OTHERS,THEFT F/AUTO,5100 - 5199 BLOCK OF 13TH STREET NW,397425.76,142721.24,4,4E,4.0,403.0,Cluster 18,002002 3,2002.0,Precinct 54,38.9523880338,-77.029698146,,2025/09/23 16:05:00+00,2025/09/23 16:25:00+00,810246259,
405791.200000003,137581.079999998,25146010,2025/09/24 16:37:49+00,DAY,OTHERS,THEFT/OTHER,4800 - 4815 BLOCK OF MEADE STREET NE,405791.2,137581.08,7,7C,6.0,602.0,Cluster 31,007806 2,7806.0,Precinct 93,38.9060685737,-76.9332322436,,2025/09/22 11:00:00+00,2025/09/22 20:00:00+00,810246260,
398862.009999998,138386.670000002,25146084,2025/09/24 19:23:28+00,EVENING,OTHERS,THEFT F/AUTO,100 - 199 BLOCK OF RANDOLPH PLACE NW,398862.01,138386.67,5,5E,3.0,308.0,Cluster 21,003302 2,3302.0,Precinct 19,38.9133439458,-77.0131214227,,2025/09/24 14:29:00+00,2025/09/24 16:17:00+00,810246261,
399591.9749,135355.32,25146848,2025/09/26 02:28:20+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF C STREET SE,399591.974941574,135355.31999504,6,6B,1.0,106.0,Cluster 26,006500 1,6500.0,Precinct 130,38.8860370991,-77.004702871,CAPITOL HILL,2025/09/25 22:16:00+00,2025/09/26 00:27:00+00,810246262,
397115.780000001,137977.23,25146989,2025/09/26 06:52:28+00,MIDNIGHT,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115.78,137977.23,2,2F,2.0,208.0,Cluster 7,005203 2,5203.0,Precinct 16,38.9096515756,-77.0332543444,,2025/09/26 05:06:00+00,2025/09/26 05:34:00+00,810246263,
400246.539999999,139229.039999999,25147907,2025/09/27 21:26:45+00,EVENING,GUN,THEFT F/AUTO,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,400246.54,139229.04,5,5F,5.0,502.0,Cluster 21,009204 2,9204.0,Precinct 74,38.9209329952,-76.9971570051,,2025/09/27 19:30:00+00,,810246264,
398098.850000001,136808.920000002,25148445,2025/09/28 23:50:43+00,EVENING,OTHERS,ROBBERY,700 - 799 BLOCK OF 7TH STREET NW,398098.85,136808.92,2,2C,1.0,101.0,Cluster 8,005801 2,5801.0,Precinct 129,38.8991297051,-77.0219165566,DOWNTOWN,2025/09/28 21:40:00+00,2025/09/29 00:00:00+00,810246265,
397330.130000003,138792.899999999,25148730,2025/09/29 14:53:32+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF U STREET NW,397330.13,138792.9,1,1B,3.0,305.0,Cluster 3,004402 1,4402.0,Precinct 22,38.9170000824,-77.0307861136,,2025/09/27 18:30:00+00,2025/09/27 18:50:00+00,810246266,
403665.630000003,133548.079999998,25148889,2025/09/29 21:11:35+00,EVENING,OTHERS,BURGLARY,3300 - 3399 BLOCK OF CARPENTER STREET SE,403665.63,133548.08,7,7B,6.0,605.0,Cluster 34,009901 2,9901.0,Precinct 109,38.8697492252,-76.9577598217,,2025/09/29 10:28:00+00,2025/09/29 19:10:00+00,810246267,
397310.0,143264.329999998,25149041,2025/09/30 03:27:26+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1300 - 1349 BLOCK OF LONGFELLOW STREET NW,397310.0,143264.33,4,4E,4.0,403.0,Cluster 18,002002 2,2002.0,Precinct 54,38.9572799858,-77.0310357604,,2025/09/30 00:20:00+00,2025/09/30 03:13:00+00,810246268,
398009.649999999,136194.510000002,25149441,2025/09/30 22:14:44+00,EVENING,OTHERS,THEFT F/AUTO,700 - 899 BLOCK OF PENNSYLVANIA AVENUE NW,398009.65,136194.51,2,2C,1.0,102.0,Cluster 8,005802 4,5802.0,Precinct 143,38.8935946787,-77.0229430787,DOWNTOWN,2025/09/30 19:35:00+00,2025/09/30 20:37:00+00,810246269,
401064.994599998,129644.217500001,25149764,2025/10/02 10:37:02+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1000 - 1389 BLOCK OF BARNABY TERRACE SE,401064.994622941,129644.217461741,8,8E,7.0,706.0,Cluster 39,009700 2,9700.0,Precinct 121,38.8345885388,-76.9877337842,,2025/09/29 09:00:00+00,2025/10/02 04:25:00+00,810246270,
397390.25,135643.289999999,25150082,2025/10/01 23:38:35+00,EVENING,OTHERS,THEFT F/AUTO,1200 - 1399 BLOCK OF JEFFERSON DRIVE SW,397390.25,135643.29,2,2C,1.0,103.0,Cluster 45,980000 1,980000.0,Precinct 129,38.8886274633,-77.0300809062,,2025/10/01 21:54:00+00,2025/10/01 23:14:00+00,810246271,
397815.799999997,141851.370000001,25150567,2025/10/03 02:15:55+00,EVENING,GUN,ROBBERY,4400 - 4499 BLOCK OF 9TH STREET NW,397815.8,141851.37,4,4C,4.0,407.0,Cluster 18,002400 2,2400.0,Precinct 46,38.9445530606,-77.0251956155,,2025/10/02 20:08:00+00,2025/10/03 00:52:00+00,810246272,
405354.57,136927.670000002,25134702,2025/09/04 00:25:36+00,EVENING,OTHERS,THEFT/OTHER,4400 - 4503 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,405354.57,136927.67,7,7C,6.0,602.0,Cluster 31,007809 2,7809.0,Precinct 94,38.9001851952,-76.9382713195,,2025/09/03 19:49:00+00,2025/09/03 20:37:00+00,810246409,
