X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
399887.299999997,139269.449999999,25137675,2025/09/09 04:36:03+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,300 - 399 BLOCK OF BRYANT STREET NE,399887.3,139269.45,5,5F,5.0,502.0,Cluster 21,009203 2,9203.0,Precinct 74,38.9212970489,-77.0012996153,,2025/09/08 23:05:00+00,2025/09/09 03:54:00+00,810215883,
401251.258900002,132444.033,25137915,2025/09/09 18:58:58+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2300 - 2399 BLOCK OF PITTS PLACE SE,401251.258879114,132444.032952339,8,8A,7.0,701.0,Cluster 28,007504 1,7504.0,Precinct 114,38.8598102625,-76.9855833686,,2025/09/09 17:12:00+00,2025/09/09 18:56:00+00,810215884,
397824.259999998,139076.399999999,25138583,2025/09/11 02:11:58+00,EVENING,OTHERS,THEFT/OTHER,944 - 967 BLOCK OF FLORIDA AVENUE NW,397824.26,139076.4,1,1B,3.0,305.0,Cluster 3,003500 2,3500.0,Precinct 37,38.9195553057,-77.0250892284,,2025/09/10 21:43:00+00,2025/09/10 22:53:00+00,810215885,
394459.18,141888.039999999,25138643,2025/09/10 23:55:16+00,EVENING,OTHERS,THEFT/OTHER,4227 - 4399 BLOCK OF CONNECTICUT AVENUE NW,394459.18,141888.04,3,3F,2.0,203.0,Cluster 12,001303 1,1303.0,Precinct 34,38.9448686362,-77.0639158491,,2025/09/10 23:15:00+00,2025/09/10 23:50:00+00,810215886,
398813.889300004,133729.545400001,25138848,2025/09/11 18:31:54+00,DAY,OTHERS,BURGLARY,1500 - 1599 BLOCK OF 2ND STREET SW,398813.889276852,133729.545369532,6,6D,1.0,105.0,Cluster 9,006400 2,6400.0,Precinct 127,38.8713907785,-77.0136682315,,2025/09/08 19:00:00+00,2025/09/11 11:00:00+00,810215887,
401728.259999998,138813.539999999,25139319,2025/09/12 03:57:48+00,MIDNIGHT,OTHERS,THEFT/OTHER,1600 - 1779 BLOCK OF NEW YORK AVENUE NE,401728.26,138813.54,5,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9171883705,-76.9800714834,,2025/09/12 02:49:00+00,2025/09/12 03:15:00+00,810215888,
400331.892499998,135279.943500001,25140167,2025/09/13 16:30:21+00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF 7TH STREET SE,400331.892478261,135279.94354697,6,6B,1.0,107.0,Cluster 26,006600 2,6600.0,Precinct 89,38.8853581114,-76.9961746647,CAPITOL HILL,2025/09/13 16:06:00+00,2025/09/13 16:31:00+00,810215889,
397115.329999998,137709.949999999,25138450,2025/09/10 17:50:47+00,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF N STREET NW,397115.33,137709.95,2,2F,2.0,208.0,Cluster 7,005203 1,5203.0,Precinct 17,38.9072438239,-77.0332584101,,2025/09/09 19:22:00+00,2025/09/09 19:33:00+00,810216137,
401728.259999998,138813.539999999,25138879,2025/09/11 14:10:17+00,DAY,OTHERS,THEFT/OTHER,1600 - 1779 BLOCK OF NEW YORK AVENUE NE,401728.26,138813.54,5,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9171883705,-76.9800714834,,2025/09/10 20:35:00+00,2025/09/11 02:00:00+00,810216138,
397162.060000002,140182.43,25139043,2025/09/11 19:46:09+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3.0,302.0,Cluster 2,002802 1,2802.0,Precinct 39,38.9295168861,-77.0327298633,,2025/09/11 18:19:00+00,2025/09/11 19:30:00+00,810216139,
400823.525200002,132183.4045,25139349,2025/09/12 06:35:40+00,MIDNIGHT,GUN,ROBBERY,2600 - 2699 BLOCK OF DOUGLASS ROAD SE,400823.525214717,132183.404472097,8,8B,7.0,703.0,Cluster 37,007406 1,7406.0,Precinct 118,38.8574629154,-76.9905119003,,2025/09/12 04:49:00+00,2025/09/12 05:00:00+00,810216140,
398010.079999998,138818.940000001,25139564,2025/09/12 18:05:06+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3.0,305.0,Cluster 3,003500 3,3500.0,Precinct 37,38.917236462,-77.0229457261,,2025/09/12 16:31:00+00,,810216141,
392668.579999998,143406.460000001,25139716,2025/09/12 21:19:45+00,EVENING,OTHERS,THEFT/OTHER,5224 - 5299 BLOCK OF WISCONSIN AVENUE NW,392668.58,143406.46,3,3E,2.0,202.0,Cluster 11,001100 2,1100.0,Precinct 32,38.9585338513,-77.0845874445,FRIENDSHIP HEIGHTS,2025/09/12 19:46:00+00,2025/09/12 21:19:00+00,810216142,
404623.590000004,135229.940000001,25139811,2025/09/13 00:16:17+00,EVENING,KNIFE,ROBBERY,3900 - 4099 BLOCK OF D STREET SE,404623.59,135229.94,7,7F,6.0,603.0,Cluster 32,007703 2,7703.0,Precinct 103,38.8848955659,-76.9467096436,,2025/09/12 23:07:00+00,2025/09/13 00:06:00+00,810216143,
401554.960000001,139087.59,25140162,2025/09/13 20:06:23+00,EVENING,OTHERS,THEFT F/AUTO,2200 - 2232 BLOCK OF 15TH STREET NE,401554.96,139087.59,5,5C,5.0,505.0,Cluster 22,009102 2,9102.0,Precinct 72,38.9196574265,-76.98206918,,2025/09/13 01:30:00+00,2025/09/13 13:30:00+00,810216144,
397708.859999999,145658.359999999,25140813,2025/09/14 21:15:33+00,EVENING,OTHERS,THEFT/OTHER,7300 - 7399 BLOCK OF GEORGIA AVENUE NW,397708.86,145658.36,4,4A,4.0,401.0,Cluster 16,001600 2,1600.0,Precinct 62,38.978847118,-77.0264419309,,2025/09/14 20:31:00+00,2025/09/14 20:56:00+00,810216145,
400637.770000003,142098.530000001,25141523,2025/09/16 01:25:44+00,EVENING,OTHERS,THEFT F/AUTO,4700 - 4799 BLOCK OF 10TH STREET NE,400637.77,142098.53,5,5A,4.0,405.0,Cluster 20,009509 2,9509.0,Precinct 66,38.9467820313,-76.9926428395,,2025/09/09 15:00:00+00,2025/09/09 18:15:00+00,810216146,
403516.7245,133455.8127,25141811,2025/09/16 17:36:11+00,DAY,OTHERS,THEFT/OTHER,3200 - 3299 BLOCK OF PENNSYLVANIA AVENUE SE,403516.724545217,133455.812729278,7,7B,6.0,605.0,Cluster 34,009901 2,9901.0,Precinct 109,38.8689186523,-76.9594761766,,2025/09/16 16:50:00+00,2025/09/16 16:58:00+00,810216147,
391066.119999997,139692.59,25141827,2025/09/16 19:45:50+00,EVENING,KNIFE,ASSAULT W/DANGEROUS WEAPON,5100 - 5199 BLOCK OF SHERIER PLACE NW,391066.12,139692.59,3,3D,2.0,205.0,Cluster 13,000902 2,902.0,Precinct 8,38.9250634226,-77.1030277122,,2025/09/16 16:05:00+00,2025/09/16 16:10:00+00,810216148,
406101.623800002,135185.036899999,25142428,2025/09/17 22:22:31+00,EVENING,OTHERS,BURGLARY,5000 - 5099 BLOCK OF CALL PLACE SE,406101.623779615,135185.036890882,7,7E,6.0,604.0,Cluster 33,009904 2,9904.0,Precinct 104,38.8844820467,-76.9296745959,,2025/09/17 20:51:00+00,2025/09/17 22:22:00+00,810216149,
399918.799999997,137318.879999999,25143235,2025/09/19 17:19:51+00,DAY,OTHERS,THEFT F/AUTO,320 - 399 BLOCK OF L STREET NE,399918.8,137318.88,6,6C,5.0,501.0,Cluster 25,010602 4,10602.0,Precinct 83,38.9037256585,-77.0009361382,,2025/09/19 12:26:00+00,2025/09/19 13:17:00+00,810216150,
401249.740000002,138295.18,25143856,2025/09/20 11:21:31+00,DAY,OTHERS,THEFT F/AUTO,1800 - 1899 BLOCK OF CENTRAL PLACE NE,401249.74,138295.18,5,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9125196212,-76.9855902272,,2025/09/20 09:00:00+00,2025/09/20 09:10:00+00,810216151,
400332.159999996,135836.309999999,25144073,2025/09/20 22:09:40+00,EVENING,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF 7TH STREET NE,400332.16,135836.31,6,6C,1.0,108.0,Cluster 26,008200 1,8200.0,Precinct 85,38.8903700705,-76.9961713123,,2025/09/20 21:33:00+00,2025/09/20 21:34:00+00,810216152,
398476.850000001,135302.010000002,25144265,2025/09/21 04:55:49+00,MIDNIGHT,OTHERS,ROBBERY,300 - 399 BLOCK OF 4TH STREET SW,398476.85,135302.01,6,6D,1.0,103.0,Cluster 9,010202 1,10202.0,Precinct 142,38.8855556377,-77.0175556122,SOUTHWEST,2025/09/21 01:32:00+00,2025/09/21 04:00:00+00,810216153,
397919.399999999,137069.629999999,25144387,2025/09/21 12:10:45+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF 9TH STREET NW,397919.4,137069.63,2,2C,1.0,101.0,Cluster 8,005802 5,5802.0,Precinct 129,38.9014778676,-77.0239860552,DOWNTOWN,2025/09/21 10:52:00+00,2025/09/21 12:11:00+00,810216154,
397171.109999999,137408.25,25145208,2025/09/23 01:00:22+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2.0,207.0,Cluster 8,010100 3,10100.0,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/09/22 23:55:00+00,2025/09/23 00:25:00+00,810216155,
399874.450000003,128589.620000001,25145289,2025/09/23 04:12:52+00,MIDNIGHT,OTHERS,THEFT F/AUTO,4400 - 4599 BLOCK OF 3RD STREET SE,399874.45,128589.62,8,8E,7.0,708.0,Cluster 39,009811 1,9811.0,Precinct 125,38.8250888702,-77.0014458463,,2025/09/23 03:34:00+00,2025/09/23 04:13:00+00,810216156,
401257.015699998,134458.295200001,25145958,2025/09/24 14:12:50+00,DAY,OTHERS,ASSAULT W/DANGEROUS WEAPON,1000 - 1099 BLOCK OF 14TH STREET SE,401257.01571112,134458.295194208,6,6B,1.0,106.0,Cluster 26,007100 1,7100.0,Precinct 91,38.8779555487,-76.9855133572,,2025/09/24 11:19:00+00,2025/09/24 13:24:00+00,810216157,
400305.130000003,142460.68,25146264,2025/09/24 22:17:05+00,EVENING,OTHERS,BURGLARY,600 - 799 BLOCK OF EMERSON STREET NE,400305.13,142460.68,5,5A,4.0,405.0,Cluster 20,009509 3,9509.0,Precinct 66,38.9500445574,-76.996479933,,2025/09/24 10:00:00+00,2025/09/24 21:28:00+00,810216158,
397115.780000001,137977.23,25146451,2025/09/25 07:41:15+00,MIDNIGHT,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115.78,137977.23,2,2F,2.0,208.0,Cluster 7,005203 2,5203.0,Precinct 16,38.9096515756,-77.0332543444,,2025/09/25 07:31:00+00,2025/09/25 07:41:00+00,810216159,
397831.549999997,137367.920000002,25423918,2025/09/10 11:31:33+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF L STREET NW,397831.55,137367.92,2,2G,3.0,307.0,Cluster 8,004902 3,4902.0,Precinct 129,38.9041647571,-77.0249997696,,2025/09/07 03:24:00+00,2025/09/07 03:30:00+00,810217174,
399272.369999997,136594.949999999,25424037,2025/09/17 12:02:24+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,399272.37,136594.95,6,6C,1.0,102.0,Cluster 25,010603 1,10603.0,Precinct 144,38.8972039407,-77.0083879302,CAPITOL HILL,2025/09/15 13:30:00+00,2025/09/15 18:15:00+00,810217175,
397699.990000002,136718.620000001,25424203,2025/09/30 14:03:19+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF G STREET NW,397699.99,136718.62,2,2C,2.0,209.0,Cluster 8,005802 5,5802.0,Precinct 129,38.8983152971,-77.026514333,DOWNTOWN,2025/08/15 21:33:00+00,2025/08/15 21:33:00+00,810217176,
397115.740000002,138058.609999999,25424252,2025/10/01 17:04:51+00,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF CHURCH STREET NW,397115.74,138058.61,2,2F,2.0,208.0,Cluster 7,005202 1,5202.0,Precinct 16,38.9103846743,-77.0332551474,,2025/09/30 18:09:00+00,2025/09/30 18:10:00+00,810217177,
398122.369999997,139889.16,25134966,2025/09/04 08:29:17+00,MIDNIGHT,OTHERS,THEFT F/AUTO,500 - 699 BLOCK OF GRESHAM PLACE NW,398122.37,139889.16,1,1E,3.0,306.0,Cluster 2,003400 4,3400.0,Precinct 37,38.9268775954,-77.0216538397,,2025/09/04 04:24:00+00,2025/09/04 05:02:00+00,810217245,
401498.969999999,138734.57,25136447,2025/09/07 01:00:12+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF NEW YORK AVENUE NE,401498.97,138734.57,5,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9164774036,-76.9827155922,,2025/09/06 20:47:00+00,2025/09/06 22:20:00+00,810217246,
401728.259999998,138813.539999999,25136523,2025/09/07 00:51:39+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1779 BLOCK OF NEW YORK AVENUE NE,401728.26,138813.54,5,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9171883705,-76.9800714834,,2025/09/06 04:00:00+00,,810217247,
399622.270000003,134352.620000001,25137765,2025/09/09 13:55:53+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW JERSEY AVENUE SE,399622.27,134352.62,8,8F,1.0,106.0,Cluster 27,007203 1,7203.0,Precinct 131,38.8770044023,-77.004353141,CAPITOL RIVERFRONT,2025/09/09 13:04:00+00,2025/09/09 13:30:00+00,810217248,
393697.560000002,140801.73,25138323,2025/09/10 14:50:25+00,DAY,OTHERS,BURGLARY,3400 - 3421 BLOCK OF WISCONSIN AVENUE NW,393697.56,140801.73,3,3A,2.0,203.0,Cluster 15,000600 4,600.0,Precinct 27,38.9350777081,-77.0726914964,,2025/09/10 13:01:00+00,2025/09/10 13:45:00+00,810218044,
399877.710000001,137708.5,25140026,2025/09/13 07:25:49+00,MIDNIGHT,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF N STREET NE,399877.71,137708.5,6,6C,5.0,501.0,Cluster 25,010602 4,10602.0,Precinct 144,38.9072354869,-77.0014099257,NOMA,2025/09/13 06:38:00+00,2025/09/13 07:15:00+00,810218045,
398099.359999999,138387.309999999,25140461,2025/09/14 02:42:01+00,EVENING,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF 7TH STREET NW,398099.36,138387.31,2,2G,3.0,307.0,Cluster 7,004901 1,4901.0,Precinct 21,38.9133483927,-77.0219150455,,2025/09/14 02:10:00+00,2025/09/14 02:17:00+00,810218046,
394622.450000003,137482.75,25140752,2025/09/14 18:34:45+00,DAY,OTHERS,THEFT/OTHER,3100 - 3199 BLOCK OF M STREET NW,394622.45,137482.75,2,2E,2.0,206.0,Cluster 4,000102 3,102.0,Precinct 5,38.905185411,-77.0619979449,GEORGETOWN,2025/09/14 17:44:00+00,2025/09/14 18:00:00+00,810218047,
398009.799999997,138947.199999999,25140793,2025/09/14 20:28:43+00,EVENING,OTHERS,THEFT F/AUTO,2100 - 2199 BLOCK OF 8TH STREET NW,398009.8,138947.2,1,1E,3.0,305.0,Cluster 3,003500 3,3500.0,Precinct 37,38.9183918696,-77.0229493266,,2025/09/14 16:30:00+00,2025/09/14 17:10:00+00,810218048,
397293.590000004,141199.329999998,25140831,2025/09/14 21:34:59+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF RANDOLPH STREET NW,397293.59,141199.33,4,4C,4.0,404.0,Cluster 18,002504 1,2504.0,Precinct 47,38.9386778427,-77.031216943,,2025/09/14 01:00:00+00,2025/09/14 21:00:00+00,810218049,
397330.130000003,138792.899999999,25141129,2025/09/15 13:50:45+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF U STREET NW,397330.13,138792.9,1,1B,3.0,305.0,Cluster 3,004402 1,4402.0,Precinct 22,38.9170000824,-77.0307861136,,2025/09/15 12:23:00+00,2025/09/15 13:48:00+00,810218050,
402603.969999999,133930.899999999,25142279,2025/09/17 20:08:02+00,EVENING,OTHERS,THEFT/OTHER,2500 - 2599 BLOCK OF PENNSYLVANIA AVENUE SE,402603.97,133930.9,7,7B,6.0,607.0,Cluster 34,007604 1,7604.0,Precinct 111,38.8732016065,-76.9699922042,,2025/09/17 16:28:00+00,2025/09/17 16:53:00+00,810218051,
399333.630000003,129224.32,25142735,2025/09/18 15:04:27+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4000 - 4098 BLOCK OF SOUTH CAPITOL STREET,399333.63,129224.32,8,8D,7.0,708.0,Cluster 39,009807 1,9807.0,Precinct 124,38.8308063012,-77.0076745977,,2025/09/17 21:00:00+00,2025/09/18 14:00:00+00,810218441,
402093.560000002,136772.48,25143629,2025/09/20 00:50:07+00,EVENING,KNIFE,ASSAULT W/DANGEROUS WEAPON,1900 - 1999 BLOCK OF BENNING ROAD NE,402093.56,136772.48,7,7D,5.0,507.0,Cluster 25,007903 1,7903.0,Precinct 80,38.8988010033,-76.975865442,,2025/09/19 23:27:00+00,2025/09/20 00:50:00+00,810218442,
400518.359999999,141119.66,25144077,2025/09/21 02:04:23+00,EVENING,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF QUINCY STREET NE,400518.36,141119.66,5,5B,4.0,405.0,Cluster 20,009504 1,9504.0,Precinct 68,38.9379641674,-76.994021064,,2025/09/20 16:01:00+00,2025/09/20 21:00:00+00,810218443,
406249.483199999,135945.586300001,25144369,2025/09/21 11:01:28+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF DIVISION AVENUE NE,406249.483203752,135945.586267588,7,7C,6.0,608.0,Cluster 33,007808 1,7808.0,Precinct 96,38.8913323221,-76.927963498,,2025/09/21 08:26:00+00,2025/09/21 11:01:00+00,810218444,
398010.079999998,138818.940000001,25144484,2025/09/21 17:19:49+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3.0,305.0,Cluster 3,003500 3,3500.0,Precinct 37,38.917236462,-77.0229457261,,2025/09/21 16:32:00+00,2025/09/21 17:12:00+00,810218445,
402195.960000001,137192.390000001,25145394,2025/09/23 14:34:52+00,DAY,OTHERS,THEFT/OTHER,1926 - 2099 BLOCK OF I STREET NE,402195.96,137192.39,5,5D,5.0,507.0,Cluster 23,008904 2,8904.0,Precinct 79,38.9025834526,-76.9746836325,,2025/09/16 19:00:00+00,2025/09/16 19:30:00+00,810218446,
391587.020000003,142021.93,25145503,2025/09/23 17:22:01+00,DAY,OTHERS,THEFT F/AUTO,4900 - 4908 BLOCK OF MASSACHUSETTS AVENUE NW,391587.02,142021.93,3,3D,2.0,205.0,Cluster 13,000904 2,904.0,Precinct 9,38.9460519441,-77.0970491269,,2025/09/23 13:37:00+00,,810218447,
406429.170000002,136659.239999998,25145682,2025/09/24 03:43:19+00,MIDNIGHT,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF DIVISION AVENUE NE,406429.17,136659.24,7,7C,6.0,608.0,Cluster 31,007807 2,7807.0,Precinct 95,38.8977598792,-76.9258856077,,2025/09/23 21:23:00+00,2025/09/23 22:20:00+00,810218448,
398508.020000003,137407.32,25146133,2025/09/24 19:29:26+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,400 - 475 BLOCK OF NEW YORK AVENUE NW,398508.02,137407.32,2,2G,3.0,308.0,Cluster 8,004802 1,4802.0,Precinct 18,38.9045210947,-77.0172009234,,2025/09/24 17:30:00+00,2025/09/24 17:40:00+00,810218449,
396455.479999997,139555.850000001,25146920,2025/09/26 03:15:33+00,MIDNIGHT,OTHERS,THEFT/OTHER,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1,1C,3.0,303.0,Cluster 1,003901 2,3901.0,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2025/09/26 02:23:00+00,2025/09/26 03:05:00+00,810218450,
402392.68,139028.32,25147011,2025/09/26 06:39:44+00,MIDNIGHT,OTHERS,THEFT/OTHER,2100 - 2148 BLOCK OF QUEENS CHAPEL ROAD NE,402392.68,139028.32,5,5C,5.0,503.0,Cluster 22,011100 1,11100.0,Precinct 71,38.9191216215,-76.9724093273,,2025/09/26 06:16:00+00,,810218451,
401728.259999998,138813.539999999,25148055,2025/09/28 03:11:03+00,MIDNIGHT,OTHERS,THEFT/OTHER,1600 - 1779 BLOCK OF NEW YORK AVENUE NE,401728.26,138813.54,5,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9171883705,-76.9800714834,,2025/09/28 02:50:00+00,2025/09/28 02:55:00+00,810218452,
400233.789999999,136927.879999999,25148275,2025/09/28 15:44:44+00,DAY,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF H STREET NE,400233.79,136927.88,6,6C,1.0,104.0,Cluster 25,008302 2,8302.0,Precinct 83,38.9002033642,-76.9973048161,,2025/09/28 15:41:00+00,2025/09/28 15:45:00+00,810218453,
400840.659999996,139142.940000001,25149299,2025/09/30 15:15:17+00,DAY,OTHERS,THEFT/OTHER,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,400840.66,139142.94,5,5C,5.0,505.0,Cluster 22,009102 3,9102.0,Precinct 72,38.9201570109,-76.9903059701,,2025/09/30 14:30:00+00,2025/09/30 14:40:00+00,810218454,
395007.450000003,137489.199999999,25149388,2025/10/01 00:24:52+00,EVENING,OTHERS,THEFT/OTHER,2800 - 2899 BLOCK OF M STREET NW,395007.45,137489.2,2,2E,2.0,206.0,Cluster 4,000102 3,102.0,Precinct 5,38.9052457859,-77.0575593157,GEORGETOWN,2025/09/30 17:41:00+00,2025/09/30 18:14:00+00,810218455,
400284.600000001,143545.66,25150339,2025/10/02 13:01:12+00,DAY,OTHERS,THEFT/OTHER,630 - 799 BLOCK OF OGLETHORPE STREET NE,400284.6,143545.66,4,4B,4.0,406.0,Cluster 19,009507 1,9507.0,Precinct 65,38.9598183524,-76.9967163227,,2025/10/01 22:00:00+00,2025/10/02 11:00:00+00,810218456,
397163.159999996,142204.18,25143252,2025/09/19 19:51:52+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,4700 - 4799 BLOCK OF 14TH STREET NW,397163.16,142204.18,4,4E,4.0,404.0,Cluster 18,002501 2,2501.0,Precinct 48,38.947729407,-77.0327255357,,2025/09/19 13:06:00+00,2025/09/19 13:42:00+00,810219154,
396230.990000002,137427.940000001,25144015,2025/09/20 18:46:01+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF 19TH STREET NW,396230.99,137427.94,2,2C,2.0,207.0,Cluster 6,010700 1,10700.0,Precinct 17,38.9047000325,-77.0434527387,GOLDEN TRIANGLE,2025/09/20 15:50:00+00,2025/09/20 15:51:00+00,810219155,
401051.689999998,137862.620000001,25424131,2025/09/24 15:33:12+00,DAY,OTHERS,THEFT F/AUTO,1614 - 1648 BLOCK OF WEST VIRGINIA AVENUE NE,401051.69,137862.62,5,5D,5.0,506.0,Cluster 23,008804 1,8804.0,Precinct 76,38.9086232324,-76.987874449,,2025/09/21 05:00:00+00,2025/09/21 05:05:00+00,810219342,
