X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
402307.310000002,139388.59,25149292,2025/09/30 15:55:46+00,DAY,OTHERS,THEFT F/AUTO,2200 - 2399 BLOCK OF CHANNING STREET NE,402307.31,139388.59,5,5C,5.0,503.0,Cluster 22,011100 3,11100.0,Precinct 72,38.9223672787,-76.9733925421,,2025/09/30 14:00:00+00,2025/09/30 14:30:00+00,810211019,
397636.969999999,145320.68,25150008,2025/10/01 21:05:14+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF DAHLIA STREET NW,397636.97,145320.68,4,4A,4.0,401.0,Cluster 40,010300 1,10300.0,Precinct 62,38.97580503,-77.0272704456,,2025/10/01 15:30:00+00,2025/10/01 16:00:00+00,810211020,
397921.119999997,138058.460000001,25150128,2025/10/02 00:32:43+00,EVENING,OTHERS,BURGLARY,1500 - 1599 BLOCK OF 9TH STREET NW,397921.12,138058.46,2,2G,3.0,307.0,Cluster 7,004901 2,4901.0,Precinct 18,38.910385597,-77.0239692195,,2025/10/01 22:16:00+00,2025/10/02 00:00:00+00,810211021,
400637.649999999,136696.719999999,25423808,2025/09/03 13:02:45+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 10TH STREET NE,400637.65,136696.72,6,6A,1.0,104.0,Cluster 25,008402 2,8402.0,Precinct 82,38.8981207916,-76.9926492415,,2025/08/30 15:30:00+00,2025/08/30 18:50:00+00,810211239,
397139.140000001,145041.309999999,25423996,2025/09/13 13:02:00+00,DAY,OTHERS,THEFT/OTHER,1350 - 1399 BLOCK OF MAIN DRIVE NW,397139.14,145041.31,4,4A,4.0,401.0,Cluster 40,010300 1,10300.0,Precinct 62,38.97328692,-77.0330144647,,2025/09/02 14:00:00+00,2025/09/12 21:00:00+00,810211240,
398397.189999998,139049.280000001,25424041,2025/09/17 12:03:07+00,DAY,OTHERS,THEFT/OTHER,400 - 501 BLOCK OF W STREET NW,398397.19,139049.28,1,1B,3.0,306.0,Cluster 3,003400 3,3400.0,Precinct 37,38.9193122316,-77.0184825066,,2025/08/06 15:46:00+00,2025/08/06 16:00:00+00,810211241,
396843.460000001,142604.760000002,25424055,2025/09/17 23:32:02+00,EVENING,OTHERS,THEFT/OTHER,5000 - 5099 BLOCK OF 16TH STREET NW,396843.46,142604.76,4,4E,4.0,404.0,Cluster 18,002002 1,2002.0,Precinct 54,38.951336851,-77.0364154097,,2025/09/17 19:45:00+00,2025/09/17 20:15:00+00,810211242,
398010.310000002,138697.329999998,25424061,2025/09/18 15:02:27+00,DAY,OTHERS,THEFT/OTHER,1900 - 1999 BLOCK OF 8TH STREET NW,398010.31,138697.33,1,1B,3.0,305.0,Cluster 3,004402 2,4402.0,Precinct 137,38.9161409594,-77.0229427215,,2025/09/04 20:45:00+00,2025/09/13 20:45:00+00,810211243,
398144.539999999,140137.309999999,25424237,2025/10/01 12:03:05+00,DAY,OTHERS,THEFT/OTHER,500 - 699 BLOCK OF IRVING STREET NW,398144.54,140137.31,1,1E,4.0,409.0,Cluster 2,003200 4,3200.0,Precinct 38,38.9291130551,-77.0213988342,,2025/09/22 02:40:00+00,2025/09/27 02:40:00+00,810211244,
400997.872100003,130527.495299999,25135127,2025/09/04 17:06:17+00,DAY,KNIFE,ASSAULT W/DANGEROUS WEAPON,3300 - 3399 BLOCK OF 13TH STREET SE,400997.872126879,130527.49528656,8,8C,7.0,705.0,Cluster 38,007304 3,7304.0,Precinct 120,38.8425455836,-76.9885055955,,2025/09/04 13:30:00+00,2025/09/04 16:53:00+00,810211538,
401356.350000001,134668.829999998,25135362,2025/09/05 00:12:27+00,EVENING,GUN,ROBBERY,1400 - 1499 BLOCK OF PENNSYLVANIA AVENUE SE,401356.35,134668.83,6,6B,1.0,106.0,Cluster 26,006900 2,6900.0,Precinct 91,38.8798519811,-76.9843681507,CAPITOL HILL,2025/09/04 20:40:00+00,,810211539,
400840.659999996,139142.940000001,25135543,2025/09/05 08:21:06+00,MIDNIGHT,OTHERS,THEFT/OTHER,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,400840.66,139142.94,5,5C,5.0,505.0,Cluster 22,009102 3,9102.0,Precinct 72,38.9201570109,-76.9903059701,,2025/09/05 06:14:00+00,2025/09/05 07:10:00+00,810211540,
401872.469999999,141994.620000001,25135772,2025/09/05 18:13:38+00,DAY,OTHERS,THEFT F/AUTO,1860 - 1949 BLOCK OF MICHIGAN AVENUE NE,401872.47,141994.62,5,5B,5.0,503.0,Cluster 20,009400 1,9400.0,Precinct 69,38.9458442168,-76.9783999229,,2025/09/05 00:00:00+00,2025/09/05 18:11:00+00,810211541,
405964.509999998,134419.23,25136104,2025/09/06 04:56:59+00,MIDNIGHT,OTHERS,THEFT/OTHER,5000 - 5069 BLOCK OF BENNING ROAD SE,405964.51,134419.23,7,7E,6.0,604.0,Cluster 33,007707 3,7707.0,Precinct 106,38.8775843035,-76.9312615719,,2025/09/06 03:15:00+00,2025/09/06 04:27:00+00,810211542,
399301.869999997,142089.59,25136292,2025/09/06 17:18:34+00,DAY,OTHERS,THEFT F/AUTO,1 - 35 BLOCK OF HAWAII AVENUE NE,399301.87,142089.59,5,5A,4.0,405.0,Cluster 19,009510 2,9510.0,Precinct 44,38.9467014514,-77.0080534497,,2025/09/05 15:00:00+00,2025/09/05 18:00:00+00,810211543,
401508.579999998,137047.02,25136844,2025/09/07 19:07:02+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,812 - 899 BLOCK OF BLADENSBURG ROAD NE,401508.58,137047.02,5,5D,5.0,506.0,Cluster 23,008802 2,8802.0,Precinct 77,38.9012753565,-76.9826084878,,2025/09/07 18:18:00+00,2025/09/07 18:40:00+00,810211544,
405043.119999997,133408.25,25138214,2025/09/10 05:12:22+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,4200 - 4248 BLOCK OF FORT DUPONT TERRACE SE,405043.12,133408.25,7,7B,6.0,605.0,Cluster 34,009902 1,9902.0,Precinct 110,38.8684827593,-76.9418876115,,2025/09/10 03:33:00+00,2025/09/10 05:12:00+00,810211545,
397904.399999999,140846.07,25138384,2025/09/10 15:25:49+00,DAY,OTHERS,THEFT/OTHER,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,397904.4,140846.07,1,1E,4.0,409.0,Cluster 2,003100 2,3100.0,Precinct 43,38.9354972411,-77.0241705089,,2025/09/10 13:20:00+00,2025/09/10 13:25:00+00,810211546,
397633.43,144615.420000002,25138890,2025/09/11 15:28:52+00,DAY,OTHERS,THEFT/OTHER,6500 - 6599 BLOCK OF GEORGIA AVENUE NW,397633.43,144615.42,4,4A,4.0,402.0,Cluster 17,001804 2,1804.0,Precinct 61,38.9694518736,-77.027308864,,2025/09/11 13:15:00+00,2025/09/11 13:21:00+00,810211547,
399950.43,137425.379999999,25139556,2025/09/12 17:02:46+00,DAY,OTHERS,THEFT F/AUTO,1100 - 1199 BLOCK OF 4TH STREET NE,399950.43,137425.38,6,6C,5.0,501.0,Cluster 25,010602 4,10602.0,Precinct 83,38.9046850503,-77.0005714901,,2025/09/12 15:00:00+00,2025/09/12 16:00:00+00,810211548,
394737.359999999,137483.940000001,25139644,2025/09/13 10:50:08+00,MIDNIGHT,OTHERS,THEFT/OTHER,3036 - 3099 BLOCK OF M STREET NW,394737.36,137483.94,2,2E,2.0,206.0,Cluster 4,000102 3,102.0,Precinct 5,38.9051968264,-77.0606731533,GEORGETOWN,2025/09/12 19:01:00+00,2025/09/12 19:37:00+00,810211549,
397431.32,138975.77,25140324,2025/09/13 22:17:58+00,EVENING,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF 13TH STREET NW,397431.32,138975.77,1,1B,3.0,305.0,Cluster 3,004401 1,4401.0,Precinct 22,38.9186477371,-77.0296199819,,2025/09/13 21:10:00+00,2025/09/13 21:15:00+00,810211550,
401541.486900002,132764.691100001,25140455,2025/09/14 03:13:54+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,1600 - 1665 BLOCK OF GALEN STREET SE,401541.486911383,132764.691064636,8,8A,7.0,701.0,Cluster 28,007504 1,7504.0,Precinct 114,38.8626984242,-76.982238729,,2025/09/14 01:47:00+00,2025/09/14 03:15:00+00,810211551,
399347.640000001,141766.640000001,25141325,2025/09/16 02:38:37+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,4400 - 4499 BLOCK OF CLERMONT DRIVE NE,399347.64,141766.64,5,5A,4.0,405.0,Cluster 19,009510 2,9510.0,Precinct 44,38.9437922617,-77.0075251516,,2025/09/15 18:58:00+00,2025/09/15 19:42:00+00,810211552,
398010.079999998,138818.940000001,25141348,2025/09/16 09:18:13+00,MIDNIGHT,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3.0,305.0,Cluster 3,003500 3,3500.0,Precinct 37,38.917236462,-77.0229457261,,2025/09/15 20:14:00+00,2025/09/15 21:04:00+00,810211553,
400246.539999999,139229.039999999,25142806,2025/09/18 17:39:48+00,DAY,OTHERS,THEFT/OTHER,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,400246.54,139229.04,5,5F,5.0,502.0,Cluster 21,009204 2,9204.0,Precinct 74,38.9209329952,-76.9971570051,,2025/09/18 14:06:00+00,2025/09/18 17:40:00+00,810211554,
398585.310000002,141701.890000001,25143276,2025/09/19 15:21:32+00,DAY,OTHERS,ROBBERY,300 - 399 BLOCK OF VARNUM STREET NW,398585.31,141701.89,4,4C,4.0,407.0,Cluster 18,002301 2,2301.0,Precinct 46,38.9432080784,-77.0163187036,,2025/09/19 13:09:00+00,2025/09/19 13:11:00+00,810211555,
399081.189999998,139270.149999999,25143323,2025/09/19 16:43:38+00,DAY,GUN,ASSAULT W/DANGEROUS WEAPON,1 - 99 BLOCK OF BRYANT STREET NW,399081.19,139270.15,5,5E,3.0,306.0,Cluster 21,003301 1,3301.0,Precinct 135,38.9213028817,-77.010595383,,2025/09/19 13:57:00+00,2025/09/19 16:30:00+00,810211556,
401822.229999997,136399.899999999,25145643,2025/09/23 20:48:14+00,EVENING,OTHERS,THEFT/OTHER,400 - 499 BLOCK OF 18TH STREET NE,401822.23,136399.9,7,7D,5.0,507.0,Cluster 25,007901 2,7901.0,Precinct 81,38.8954452718,-76.9789943222,,2025/09/23 20:01:00+00,2025/09/23 20:47:00+00,810211557,
400042.75,137251.699999999,25146189,2025/09/25 01:20:27+00,EVENING,OTHERS,THEFT F/AUTO,1000 - 1099 BLOCK OF 5TH STREET NE,400042.75,137251.7,6,6C,5.0,501.0,Cluster 25,010602 4,10602.0,Precinct 83,38.9031204801,-76.9995071482,,2025/09/24 18:30:00+00,2025/09/24 19:00:00+00,810211558,
399518.509999998,136928.309999999,25147171,2025/09/26 16:22:13+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1 - 299 BLOCK OF H STREET NE,399518.51,136928.31,6,6E,1.0,102.0,Cluster 8,004702 1,4702.0,Precinct 1,38.9002071371,-77.0055507257,NOMA,2025/09/26 16:18:00+00,,810211559,
401319.700000003,138348.309999999,25147698,2025/09/27 13:50:43+00,DAY,OTHERS,THEFT F/AUTO,1800 - 1899 BLOCK OF PROVIDENCE STREET NE,401319.7,138348.31,5,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9129981319,-76.9847834712,,2025/09/27 12:42:00+00,2025/09/27 13:20:00+00,810211560,
397228.409999996,136778.640000001,25148244,2025/09/28 13:50:16+00,DAY,OTHERS,THEFT/OTHER,700 - 723 BLOCK OF 14TH STREET NW,397228.41,136778.64,2,2C,2.0,209.0,Cluster 8,005802 2,5802.0,Precinct 129,38.8988546185,-77.0319509116,DOWNTOWN,2025/09/28 13:20:00+00,2025/09/28 13:25:00+00,810211949,
396746.969999999,137976.41,25141641,2025/09/16 11:46:22+00,DAY,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF P STREET NW,396746.97,137976.41,2,2B,2.0,208.0,Cluster 6,005303 2,5303.0,Precinct 15,38.9096429011,-77.0375066283,,2025/09/16 11:20:00+00,2025/09/16 11:30:00+00,810212445,
402810.604800001,131849.371300001,25141880,2025/09/16 20:13:35+00,EVENING,OTHERS,ROBBERY,2701 - 2899 BLOCK OF HARTFORD STREET SE,402810.604768561,131849.371287787,8,8B,7.0,702.0,Cluster 36,007502 3,7502.0,Precinct 115,38.854449697,-76.9676194819,,2025/09/16 18:35:00+00,2025/09/16 20:00:00+00,810212446,
400840.659999996,139142.940000001,25141972,2025/09/16 22:55:11+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,400840.66,139142.94,5,5C,5.0,505.0,Cluster 22,009102 4,9102.0,Precinct 72,38.9201570109,-76.9903059701,,2025/09/16 21:40:00+00,2025/09/16 21:41:00+00,810212447,
400384.189999998,135176.600000001,25143240,2025/09/19 14:58:16+00,DAY,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF PENNSYLVANIA AVENUE SE,400384.19,135176.6,6,6B,1.0,106.0,Cluster 26,007000 2,7000.0,Precinct 89,38.8844271319,-76.9955719503,CAPITOL HILL,2025/09/19 00:10:00+00,2025/09/19 00:20:00+00,810212448,
393930.75,143053.27,25144005,2025/09/20 23:28:07+00,EVENING,OTHERS,THEFT F/AUTO,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,393930.75,143053.27,3,3F,2.0,203.0,Cluster 10,001402 3,1402.0,Precinct 138,38.9553618526,-77.0700218345,,2025/09/17 19:30:00+00,2025/09/17 19:50:00+00,810212449,
405654.618900001,138217.111099999,25144604,2025/09/21 22:16:31+00,EVENING,GUN,ROBBERY,1600 - 1699 BLOCK OF KENILWORTH AVENUE NE,405654.6189152,138217.111101696,7,7D,6.0,601.0,Cluster 29,009601 1,9601.0,Precinct 92,38.9117990484,-76.9348016731,,2025/09/21 19:41:00+00,2025/09/21 22:15:00+00,810212450,
397396.020000003,134955.899999999,25144977,2025/09/22 17:37:43+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1140 - 1299 BLOCK OF MAINE AVENUE SW,397396.02,134955.9,6,6D,1.0,103.0,Cluster 9,010202 5,10202.0,Precinct 142,38.8824352093,-77.0300117943,,2025/09/18 05:47:00+00,2025/09/22 16:00:00+00,810212451,
397085.469999999,142026.190000001,25146009,2025/09/24 15:11:08+00,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF BUCHANAN STREET NW,397085.47,142026.19,4,4E,4.0,404.0,Cluster 18,002501 2,2501.0,Precinct 48,38.9461257691,-77.0336210044,,2025/09/01 20:50:00+00,2025/09/24 20:55:00+00,810212452,
393039.43,142375.16,25146012,2025/09/24 16:59:24+00,DAY,OTHERS,THEFT/OTHER,4530 - 4599 BLOCK OF WISCONSIN AVENUE NW,393039.43,142375.16,3,3E,2.0,202.0,Cluster 11,001100 4,1100.0,Precinct 32,38.9492466458,-77.0802982386,,2025/09/24 14:53:00+00,2025/09/24 15:00:00+00,810212453,
399490.273699999,134352.7403,25146075,2025/09/24 17:22:41+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1100 - 1199 BLOCK OF 1ST STREET SE,399490.27369348,134352.74034611,6,8F,1.0,106.0,Cluster 27,007202 1,7202.0,Precinct 131,38.8770054198,-77.0058743296,CAPITOL RIVERFRONT,2025/09/24 16:13:00+00,2025/09/24 18:22:00+00,810212454,
392758.869999997,143179.390000001,25146142,2025/09/24 23:22:39+00,EVENING,OTHERS,THEFT F/AUTO,5100 - 5199 BLOCK OF WISCONSIN AVENUE NW,392758.87,143179.39,3,3E,2.0,202.0,Cluster 11,001004 1,1004.0,Precinct 31,38.9564890953,-77.083543312,FRIENDSHIP HEIGHTS,2025/09/24 16:57:00+00,2025/09/24 19:10:00+00,810212455,
397855.450000003,143555.5,25146448,2025/09/25 07:23:18+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,800 - 871 BLOCK OF MISSOURI AVENUE NW,397855.45,143555.5,4,4D,4.0,403.0,Cluster 18,002101 1,2101.0,Precinct 58,38.9599044216,-77.0247435652,,2025/09/25 07:15:00+00,,810212456,
399489.600000001,137576.25,25147823,2025/09/27 18:20:06+00,DAY,OTHERS,THEFT/OTHER,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5.0,501.0,Cluster 25,010601 2,10601.0,Precinct 144,38.9060439932,-77.0058844882,NOMA,2025/09/27 17:35:00+00,2025/09/27 18:00:00+00,810212457,
397171.109999999,137408.25,25148206,2025/09/28 12:37:48+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2.0,207.0,Cluster 8,010100 3,10100.0,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/09/28 10:34:00+00,2025/09/28 11:40:00+00,810212458,
399886.829999998,136928.010000002,25148824,2025/09/29 18:26:28+00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF H STREET NE,399886.83,136928.01,6,6C,1.0,104.0,Cluster 25,010602 3,10602.0,Precinct 83,38.9002045591,-77.0013046493,,2025/09/29 17:21:00+00,,810212459,
399444.210000001,141969.359999999,25149930,2025/10/01 18:45:08+00,DAY,OTHERS,THEFT/OTHER,36 - 99 BLOCK OF HAWAII AVENUE NE,399444.21,141969.36,5,5A,4.0,405.0,Cluster 19,009510 2,9510.0,Precinct 44,38.9456184874,-77.0064113544,,2025/09/15 11:00:00+00,2025/09/15 13:09:00+00,810212460,
395814.649999999,138162.510000002,25150106,2025/10/01 23:25:48+00,EVENING,OTHERS,THEFT/OTHER,2120 - 2199 BLOCK OF MASSACHUSETTS AVENUE NW,395814.65,138162.51,2,2B,2.0,208.0,Cluster 6,005502 1,5502.0,Precinct 14,38.911315408,-77.0482571789,,2025/09/29 01:00:00+00,2025/10/01 22:00:00+00,810212461,
398413.280000001,137185.23,25150492,2025/10/02 18:52:33+00,DAY,OTHERS,THEFT/OTHER,444 - 499 BLOCK OF K STREET NW,398413.28,137185.23,6,6E,1.0,101.0,Cluster 8,004703 2,4703.0,Precinct 1,38.9025202637,-77.0182926605,MOUNT VERNON TRIANGLE CID,2025/10/02 01:00:00+00,2025/10/02 01:11:00+00,810212462,
400383.644599997,134411.385299999,25424140,2025/09/25 11:01:42+00,DAY,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF L STREET SE,400383.644606309,134411.385274164,8,8F,1.0,106.0,Cluster 27,007203 2,7203.0,Precinct 131,38.8775337805,-76.9955786635,CAPITOL RIVERFRONT,2025/09/08 17:05:00+00,2025/09/24 17:05:00+00,810213076,
401535.270000003,131621.84,25134416,2025/09/03 08:35:25+00,MIDNIGHT,GUN,BURGLARY,3033 - 3098 BLOCK OF STANTON ROAD SE,401535.27,131621.84,8,8C,7.0,704.0,Cluster 38,007404 1,7404.0,Precinct 117,38.8524031478,-76.9823129126,,2025/09/03 07:24:00+00,2025/09/03 08:35:00+00,810213130,
397868.289999999,135116.460000001,25134607,2025/09/03 17:40:30+00,DAY,OTHERS,THEFT/OTHER,400 - 999 BLOCK OF L'ENFANT PLAZA SW,397868.29,135116.46,6,6D,1.0,103.0,Cluster 9,010202 6,10202.0,Precinct 142,38.8838828674,-77.0245692132,SOUTHWEST,2025/09/03 17:28:00+00,2025/09/03 17:29:00+00,810213638,
397700.490000002,137709.109999999,25135357,2025/09/05 00:48:59+00,EVENING,OTHERS,THEFT F/AUTO,1000 - 1099 BLOCK OF N STREET NW,397700.49,137709.11,2,2F,3.0,307.0,Cluster 7,004902 2,4902.0,Precinct 129,38.9072379825,-77.0265118851,,2025/09/03 23:00:00+00,2025/09/04 11:30:00+00,810213639,
398858.520000003,138469.030000001,25135388,2025/09/05 00:11:07+00,EVENING,OTHERS,THEFT F/AUTO,100 - 199 BLOCK OF S STREET NW,398858.52,138469.03,5,5E,3.0,308.0,Cluster 21,003302 1,3302.0,Precinct 19,38.9140858678,-77.0131618006,,2025/08/29 20:30:00+00,2025/09/02 13:30:00+00,810213640,
402521.977600001,133587.454999998,25136656,2025/09/07 06:19:42+00,MIDNIGHT,OTHERS,THEFT/OTHER,1602 - 1699 BLOCK OF 25TH STREET SE,402521.977632293,133587.4550014,7,7B,6.0,607.0,Cluster 34,007604 1,7604.0,Precinct 111,38.8701079546,-76.970938333,,2025/09/07 04:07:00+00,2025/09/07 06:19:00+00,810213641,
401257.016400002,135070.543499999,25136782,2025/09/07 18:42:10+00,DAY,OTHERS,THEFT/OTHER,400 - 499 BLOCK OF 14TH STREET SE,401257.01641512,135070.543546776,6,6B,1.0,107.0,Cluster 26,006900 2,6900.0,Precinct 91,38.88347092,-76.9855122293,,2025/09/07 15:38:00+00,2025/09/07 16:21:00+00,810213642,
396619.039999999,137186.120000001,25137218,2025/09/08 13:57:23+00,DAY,OTHERS,THEFT/OTHER,1700 - 1709 BLOCK OF K STREET NW,396619.04,137186.12,2,2C,2.0,207.0,Cluster 6,010700 1,10700.0,Precinct 17,38.9025232111,-77.0389777387,GOLDEN TRIANGLE,2025/09/08 13:33:00+00,,810213643,
402357.640000001,134072.23,25138619,2025/09/10 23:11:48+00,EVENING,OTHERS,THEFT/OTHER,2200 - 2305 BLOCK OF PENNSYLVANIA AVENUE SE,402357.64,134072.23,7,7B,6.0,607.0,Cluster 34,007601 1,7601.0,Precinct 111,38.8744754585,-76.9728303927,,2025/09/10 16:18:00+00,2025/09/10 16:46:00+00,810213644,
398943.608400002,133729.350000001,25138982,2025/09/11 17:18:23+00,DAY,OTHERS,BURGLARY,1500 - 1599 BLOCK OF 1ST STREET SW,398943.608380973,133729.349977531,6,6D,1.0,105.0,Cluster 9,006400 2,6400.0,Precinct 127,38.8713891837,-77.0121734039,,2025/09/11 11:04:00+00,2025/09/11 11:09:00+00,810213645,
397422.719999999,140620.84,25139039,2025/09/11 19:02:54+00,EVENING,OTHERS,THEFT F/AUTO,3500 - 3599 BLOCK OF 13TH STREET NW,397422.72,140620.84,1,1A,4.0,408.0,Cluster 2,002900 2,2900.0,Precinct 42,38.9334670206,-77.0297253272,,2025/09/11 17:21:00+00,2025/09/11 17:55:00+00,810213646,
406737.123499997,135154.008299999,25139275,2025/09/12 02:45:10+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,5400 - 5599 BLOCK OF C STREET SE,406737.123492205,135154.008250854,7,7E,6.0,604.0,Cluster 33,009905 2,9905.0,Precinct 105,38.8841978891,-76.9223503328,,2025/09/12 01:12:00+00,,810213647,
399119.530000001,137184.550000001,25139393,2025/09/12 08:54:10+00,MIDNIGHT,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF K STREET NW,399119.53,137184.55,6,6E,1.0,102.0,Cluster 8,004704 1,4704.0,Precinct 1,38.9025151292,-77.0101505859,,2025/09/12 08:03:00+00,2025/09/12 08:54:00+00,810213648,
403320.456200004,133558.3675,25139568,2025/09/12 17:31:58+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3100 - 3199 BLOCK OF PENNSYLVANIA AVENUE SE,403320.456161034,133558.367545373,7,7B,6.0,607.0,Cluster 34,007604 2,7604.0,Precinct 108,38.8698432706,-76.9617373155,,2025/09/12 16:54:00+00,2025/09/12 17:25:00+00,810213649,
400489.299999997,136927.760000002,25139706,2025/09/13 02:42:18+00,EVENING,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF H STREET NE,400489.3,136927.76,6,6A,1.0,104.0,Cluster 25,008402 2,8402.0,Precinct 82,38.9002021782,-76.9943592393,,2025/09/12 20:15:00+00,2025/09/12 20:30:00+00,810213650,
