X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
398437.469999999,145125.199999999,25141349,2025/09/15 22:57:09+00,EVENING,OTHERS,THEFT/OTHER,6900 - 6919 BLOCK OF 4TH STREET NW,398437.47,145125.2,4,4B,4.0,401.0,Cluster 17,001702 1,1702.0,Precinct 63,38.9740458906,-77.0180318646,,2025/09/15 19:42:00+00,2025/09/15 20:20:00+00,810461186,
396578.060000002,137120.460000001,25137386,2025/09/08 19:10:54+00,EVENING,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF 17TH STREET NW,396578.06,137120.46,2,2C,2.0,207.0,Cluster 6,010700 1,10700.0,Precinct 17,38.901931564,-77.0394498536,GOLDEN TRIANGLE,2025/09/08 18:50:00+00,2025/09/08 18:51:00+00,810461337,
400827.993500002,130646.131499998,25140647,2025/09/14 14:29:39+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3200 - 3299 BLOCK OF 12TH STREET SE,400827.993534721,130646.13151067,8,8C,7.0,705.0,Cluster 39,007304 1,7304.0,Precinct 120,38.8436144879,-76.9904622698,,2025/09/13 22:00:00+00,2025/09/14 05:00:00+00,810461338,
399995.6919,134294.3884,25134846,2025/09/04 00:51:40+00,EVENING,OTHERS,THEFT/OTHER,400 - 499 BLOCK OF M STREET SE,399995.691933949,134294.388378056,8,8F,1.0,106.0,Cluster 27,007203 1,7203.0,Precinct 131,38.8764799099,-77.0000496478,CAPITOL RIVERFRONT,2025/09/03 23:37:00+00,2025/09/04 00:30:00+00,810461426,
391553.020000003,142053.440000001,25135097,2025/09/04 14:00:12+00,DAY,OTHERS,THEFT F/AUTO,4901 - 4920 BLOCK OF MASSACHUSETTS AVENUE NW,391553.02,142053.44,3,3D,2.0,205.0,Cluster 13,000904 2,904.0,Precinct 9,38.9463354686,-77.0974417264,,2025/09/03 23:08:00+00,2025/09/03 23:38:00+00,810461427,
400798.009999998,140980.190000001,25135826,2025/09/05 20:11:24+00,EVENING,OTHERS,THEFT/OTHER,3800 - 3899 BLOCK OF 12TH STREET NE,400798.01,140980.19,5,5B,5.0,504.0,Cluster 20,009504 1,9504.0,Precinct 68,38.9367075708,-76.9907956504,,2025/09/05 18:50:00+00,2025/09/05 20:00:00+00,810461459,
398794.039999999,127300.239999998,25135564,2025/09/05 10:40:30+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF DC VILLAGE LANE SW,398794.04,127300.24,8,8D,7.0,708.0,Cluster 44,010900 2,10900.0,Precinct 126,38.8134726993,-77.0138856966,,2025/09/05 08:32:00+00,2025/09/05 09:22:00+00,810461551,
397921.329999998,138427.640000001,25423898,2025/09/06 14:01:16+00,DAY,OTHERS,THEFT F/AUTO,1710 - 1799 BLOCK OF 9TH STREET NW,397921.33,138427.64,2,2G,3.0,307.0,Cluster 7,004901 1,4901.0,Precinct 21,38.9137112959,-77.0239679158,,2025/09/06 03:30:00+00,2025/09/06 07:05:00+00,810461581,
397991.630000003,140078.370000001,25136107,2025/09/06 04:08:06+00,MIDNIGHT,OTHERS,THEFT/OTHER,3000 - 3099 BLOCK OF GEORGIA AVENUE NW,397991.63,140078.37,1,1E,4.0,409.0,Cluster 2,003200 4,3200.0,Precinct 38,38.928581769,-77.0231621573,,2025/09/06 03:24:00+00,2025/09/06 04:04:00+00,810462342,
401079.75,132522.949999999,25423997,2025/09/13 13:02:12+00,DAY,OTHERS,THEFT/OTHER,1400 - 1428 BLOCK OF BANGOR STREET SE,401079.75,132522.95,8,8A,7.0,701.0,Cluster 28,007503 2,7503.0,Precinct 114,38.8605214077,-76.9875593187,,2025/09/12 03:00:00+00,2025/09/12 10:30:00+00,810462657,
397330.130000003,138792.899999999,25135829,2025/09/05 20:26:00+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF U STREET NW,397330.13,138792.9,1,1B,3.0,305.0,Cluster 3,004402 1,4402.0,Precinct 22,38.9170000824,-77.0307861136,,2025/09/05 19:50:00+00,2025/09/05 20:20:00+00,810462823,
397103.630000003,141112.670000002,25146121,2025/09/24 18:59:04+00,DAY,KNIFE,ASSAULT W/DANGEROUS WEAPON,1400 - 1499 BLOCK OF QUINCY STREET NW,397103.63,141112.67,4,4C,4.0,404.0,Cluster 18,002504 2,2504.0,Precinct 47,38.9378965782,-77.0334076605,,2025/09/24 17:40:00+00,,810462886,
398099.119999997,138058.27,25142224,2025/09/17 14:49:58+00,DAY,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF 7TH STREET NW,398099.12,138058.27,2,2G,3.0,308.0,Cluster 7,004801 1,4801.0,Precinct 18,38.9103842884,-77.0219169019,,2025/09/09 19:28:00+00,2025/09/09 20:00:00+00,810462964,
396009.530000001,139485.829999998,25139514,2025/09/12 15:56:55+00,DAY,OTHERS,THEFT/OTHER,1847 - 1999 BLOCK OF CALVERT STREET NW,396009.53,139485.83,1,1C,3.0,303.0,Cluster 1,004001 1,4001.0,Precinct 25,38.9232372164,-77.0460179,,2025/09/11 18:21:00+00,2025/09/12 15:16:00+00,810463576,
401264.640000001,130300.899999999,25135504,2025/09/05 04:27:56+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,1300 - 1500 BLOCK OF MISSISSIPPI AVENUE SE,401264.64,130300.9,8,8E,7.0,705.0,Cluster 38,007304 4,7304.0,Precinct 120,38.8405039687,-76.9854331354,,2025/09/05 03:13:00+00,2025/09/05 04:15:00+00,810464181,
399122.899999999,143126.25,25140994,2025/09/15 03:13:41+00,MIDNIGHT,OTHERS,BURGLARY,5400 - 5499 BLOCK OF 1ST PLACE NW,399122.9,143126.25,4,4B,4.0,406.0,Cluster 17,002102 2,2102.0,Precinct 57,38.9560398061,-77.0101193276,,2025/09/15 02:13:00+00,2025/09/15 04:00:00+00,810464292,
397396.020000003,134955.899999999,25137521,2025/09/08 23:00:02+00,EVENING,OTHERS,THEFT/OTHER,1140 - 1299 BLOCK OF MAINE AVENUE SW,397396.02,134955.9,6,6D,1.0,103.0,Cluster 9,010202 5,10202.0,Precinct 142,38.8824352093,-77.0300117943,,2025/09/08 17:30:00+00,2025/09/08 21:30:00+00,810464892,
393227.280000001,141918.969999999,25142022,2025/09/17 00:59:51+00,EVENING,OTHERS,THEFT/OTHER,4300 - 4326 BLOCK OF WISCONSIN AVENUE NW,393227.28,141918.97,3,3E,2.0,202.0,Cluster 11,001200 4,1200.0,Precinct 33,38.9451386287,-77.0781266684,,2025/09/16 22:45:00+00,2025/09/16 22:48:00+00,810465096,
393070.630000003,142276.379999999,25143502,2025/09/19 21:50:45+00,EVENING,OTHERS,ROBBERY,4500 - 4537 BLOCK OF WISCONSIN AVENUE NW,393070.63,142276.38,3,3E,2.0,202.0,Cluster 11,001100 4,1100.0,Precinct 32,38.9483570552,-77.0799373128,,2025/09/19 20:05:00+00,2025/09/19 22:00:00+00,810465253,
394895.399999999,140924.899999999,25147374,2025/09/26 22:47:31+00,EVENING,OTHERS,THEFT/OTHER,3500 - 3599 BLOCK OF CONNECTICUT AVENUE NW,394895.4,140924.9,3,3C,2.0,203.0,Cluster 15,001304 1,1304.0,Precinct 34,38.9361950358,-77.0588766912,,2025/09/26 21:00:00+00,,810466442,
