X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
392993.140000001,139264.960000001,25424155,2025/09/26 10:31:24+00,MIDNIGHT,OTHERS,THEFT/OTHER,2300 - 2399 BLOCK OF 41ST STREET NW,392993.14,139264.96,3,3B,2.0,204.0,Cluster 14,000300 2,300.0,Precinct 11,38.9212286746,-77.0808004895,,2025/09/24 23:15:00+00,2025/09/25 23:15:00+00,810453885,
400416.529100001,130468.833299998,25423820,2025/09/04 12:01:23+00,DAY,OTHERS,THEFT/OTHER,759 - 899 BLOCK OF WHEELER HILL DRIVE SE,400416.52908634,130468.833334506,8,8C,7.0,705.0,Cluster 39,009804 1,9804.0,Precinct 122,38.8420175979,-76.9952020722,,2025/08/27 22:25:00+00,2025/08/27 23:31:00+00,810453890,
395766.060000002,137407.120000001,25135105,2025/09/04 14:21:27+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1100 - 1199 BLOCK OF 22ND STREET NW,395766.06,137407.12,2,2A,2.0,207.0,Cluster 5,005501 2,5501.0,Precinct 4,38.9045103621,-77.0488127655,,2025/09/04 09:10:00+00,2025/09/04 09:15:00+00,810453969,
401848.119999997,131254.09,25137154,2025/09/08 09:58:07+00,MIDNIGHT,OTHERS,THEFT/OTHER,1800 - 1853 BLOCK OF TUBMAN ROAD SE,401848.12,131254.09,8,8C,7.0,704.0,Cluster 38,007404 1,7404.0,Precinct 117,38.8490896944,-76.9787097105,,2025/09/08 09:08:00+00,2025/09/08 09:32:00+00,810453970,
399446.259999998,138633.129999999,25146290,2025/09/24 23:13:50+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,33 - 119 BLOCK OF T STREET NE,399446.26,138633.13,5,5F,5.0,502.0,Cluster 21,008701 2,8701.0,Precinct 75,38.9155647023,-77.0063850147,,2025/09/24 22:11:00+00,,810453978,
402100.439999998,137459.370000001,25134712,2025/09/03 20:48:26+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1100 - 1199 BLOCK OF SUMMIT STREET NE,402100.44,137459.37,5,5D,5.0,507.0,Cluster 23,008903 1,8903.0,Precinct 78,38.9049887359,-76.9757840288,,2025/09/01 18:00:00+00,2025/09/03 20:05:00+00,810453985,
397162.060000002,140182.43,25135181,2025/09/04 16:40:44+00,DAY,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3.0,302.0,Cluster 2,002802 1,2802.0,Precinct 39,38.9295168861,-77.0327298633,,2025/09/04 15:29:00+00,2025/09/04 16:05:00+00,810453986,
395859.119999997,136983.59,25144347,2025/09/21 11:52:30+00,DAY,OTHERS,SEX ABUSE,2100 - 2199 BLOCK OF I STREET NW,395859.12,136983.59,2,2A,2.0,207.0,Cluster 5,010800 1,10800.0,Precinct 2,38.9006954977,-77.0477373308,,2025/09/21 05:30:00+00,2025/09/21 06:30:00+00,810454023,
400231.871799998,135453.910799999,25143387,2025/09/19 17:35:37+00,DAY,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF NORTH CAROLINA AVENUE SE,400231.871774168,135453.910779132,6,6B,1.0,107.0,Cluster 26,006600 2,6600.0,Precinct 89,38.8869253065,-76.9973274273,,2025/09/19 17:10:00+00,2025/09/19 17:45:00+00,810454024,
398186.039999999,137185.329999998,25140106,2025/09/13 14:02:39+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF K STREET NW,398186.04,137185.33,6,6E,1.0,101.0,Cluster 8,004703 2,4703.0,Precinct 18,38.902520725,-77.0209124198,MOUNT VERNON TRIANGLE CID,2025/09/13 13:11:00+00,2025/09/13 13:28:00+00,810454168,
399759.57,136784.890000001,25140654,2025/09/14 14:23:32+00,DAY,OTHERS,THEFT F/AUTO,200 - 299 BLOCK OF G STREET NE,399759.57,136784.89,6,6C,1.0,104.0,Cluster 25,008301 1,8301.0,Precinct 84,38.8989152572,-77.0027716813,,2025/09/12 21:45:00+00,2025/09/13 17:45:00+00,810454169,
400436.0625,135043.815099999,25143576,2025/09/19 22:55:04+00,EVENING,OTHERS,THEFT/OTHER,400 - 499 BLOCK OF 8TH STREET SE,400436.062494358,135043.815098751,6,6B,1.0,106.0,Cluster 26,007000 2,7000.0,Precinct 90,38.8832309303,-76.9949741689,CAPITOL HILL,2025/09/19 21:00:00+00,2025/09/19 21:10:00+00,810454249,
393945.909999996,142757.739999998,25147121,2025/09/26 16:34:45+00,DAY,OTHERS,THEFT/OTHER,4800 - 4899 BLOCK OF 36TH STREET NW,393945.91,142757.74,3,3F,2.0,203.0,Cluster 12,001200 1,1200.0,Precinct 33,38.9526997447,-77.0698443228,,2025/07/04 13:00:00+00,2025/09/23 16:30:00+00,810454322,
399878.210000001,137742.289999999,25147516,2025/09/27 02:41:01+00,EVENING,OTHERS,THEFT/OTHER,300 - 385 BLOCK OF FLORIDA AVENUE NE,399878.21,137742.29,5,5D,5.0,501.0,Cluster 23,008803 2,8803.0,Precinct 76,38.907539879,-77.001404167,,2025/09/27 02:09:00+00,2025/09/27 02:35:00+00,810454323,
399622.270000003,134352.620000001,25145080,2025/09/23 01:29:35+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW JERSEY AVENUE SE,399622.27,134352.62,8,8F,1.0,106.0,Cluster 27,007203 1,7203.0,Precinct 131,38.8770044023,-77.004353141,CAPITOL RIVERFRONT,2025/09/22 20:09:00+00,2025/09/22 20:51:00+00,810454367,
397085.469999999,142344.98,25145100,2025/09/22 21:06:30+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF DELAFIELD PLACE NW,397085.47,142344.98,4,4E,4.0,404.0,Cluster 18,002002 1,2002.0,Precinct 54,38.948997518,-77.0336223589,,2025/09/22 17:56:00+00,2025/09/22 18:30:00+00,810454368,
396776.340000004,140047.489999998,25134887,2025/09/04 01:45:37+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,3020 - 3099 BLOCK OF MOUNT PLEASANT STREET NW,396776.34,140047.49,1,1D,3.0,302.0,Cluster 2,002702 4,2702.0,Precinct 39,38.9282999743,-77.0371777244,,2025/09/04 00:42:00+00,2025/09/04 01:00:00+00,810454378,
398758.710000001,145213.059999999,25141673,2025/09/16 12:57:03+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4.0,401.0,Cluster 17,001702 2,1702.0,Precinct 63,38.9748378665,-77.014324859,,2025/09/16 12:33:00+00,,810454379,
396275.149999999,138884.25,25424073,2025/09/19 21:01:51+00,EVENING,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF CALIFORNIA STREET NW,396275.15,138884.25,1,1C,3.0,303.0,Cluster 1,004002 2,4002.0,Precinct 25,38.9178191551,-77.0429515198,,2025/09/19 12:15:00+00,2025/09/19 12:50:00+00,810454645,
401550.204499997,131514.500100002,25144423,2025/09/21 15:00:21+00,DAY,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF JASPER PLACE SE,401550.204479392,131514.500055476,8,8C,7.0,704.0,Cluster 38,007404 3,7404.0,Precinct 117,38.8514361569,-76.9821411018,,2025/09/21 13:58:00+00,2025/09/21 14:44:00+00,810454667,
400489.359999999,137318.789999999,25144619,2025/09/21 22:46:31+00,EVENING,OTHERS,BURGLARY,800 - 899 BLOCK OF L STREET NE,400489.36,137318.79,6,6A,5.0,501.0,Cluster 25,010602 1,10602.0,Precinct 83,38.9037247153,-76.994358269,,2025/09/21 20:38:00+00,2025/09/21 22:15:00+00,810454668,
393645.649999999,140765.550000001,25138159,2025/09/10 03:12:15+00,MIDNIGHT,OTHERS,THEFT/OTHER,3700 - 3749 BLOCK OF NEWARK STREET NW,393645.65,140765.55,3,3A,2.0,204.0,Cluster 14,001002 4,1002.0,Precinct 29,38.934751414,-77.0732898841,,2025/09/10 01:56:00+00,2025/09/10 02:38:00+00,810454715,
404541.469999999,136535.379999999,25146107,2025/09/24 19:13:21+00,EVENING,OTHERS,THEFT/OTHER,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,404541.47,136535.38,7,7F,6.0,602.0,Cluster 30,007803 1,7803.0,Precinct 99,38.8966558827,-76.9476475094,,2025/09/24 17:22:00+00,2025/09/24 17:56:00+00,810454716,
405486.660099998,136549.4518,25137761,2025/09/09 14:35:57+00,DAY,OTHERS,THEFT F/AUTO,4500 - 4599 BLOCK OF EDSON PLACE NE,405486.660131045,136549.451772149,7,7F,6.0,602.0,Cluster 30,007803 2,7803.0,Precinct 98,38.8967772552,-76.9367515763,,2025/09/03 21:30:00+00,2025/09/07 14:08:00+00,810455163,
397633.43,144615.420000002,25138418,2025/09/10 17:16:27+00,DAY,OTHERS,THEFT/OTHER,6500 - 6599 BLOCK OF GEORGIA AVENUE NW,397633.43,144615.42,4,4A,4.0,402.0,Cluster 17,001804 2,1804.0,Precinct 61,38.9694518736,-77.027308864,,2025/09/10 15:53:00+00,2025/09/10 15:55:00+00,810455164,
395448.700000003,139704.329999998,25138723,2025/09/11 03:34:46+00,MIDNIGHT,OTHERS,THEFT/OTHER,2650 - 2699 BLOCK OF CONNECTICUT AVENUE NW,395448.7,139704.33,3,3C,2.0,204.0,Cluster 15,000501 3,501.0,Precinct 26,38.925202808,-77.0524868108,,2025/09/10 10:30:00+00,2025/09/10 20:30:00+00,810455165,
397171.109999999,137408.25,25140107,2025/09/13 13:38:27+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2.0,207.0,Cluster 8,010100 3,10100.0,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/09/13 13:19:00+00,2025/09/13 13:36:00+00,810455166,
394875.549999997,140625.780000001,25140753,2025/09/14 18:32:06+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2900 - 3029 BLOCK OF MACOMB STREET NW,394875.55,140625.78,3,3C,2.0,204.0,Cluster 15,000600 2,600.0,Precinct 27,38.933500358,-77.0591034083,,2025/09/14 17:00:00+00,2025/09/14 18:30:00+00,810455167,
399489.600000001,137576.25,25142352,2025/09/17 19:52:02+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5.0,501.0,Cluster 25,010601 2,10601.0,Precinct 144,38.9060439932,-77.0058844882,NOMA,2025/09/17 18:30:00+00,2025/09/17 19:15:00+00,810455168,
398185.530000001,136610.530000001,25424152,2025/09/25 20:32:27+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF F STREET NW,398185.53,136610.53,2,2C,1.0,101.0,Cluster 8,005801 2,5801.0,Precinct 129,38.8973427196,-77.0209167811,DOWNTOWN,2025/09/23 20:15:00+00,2025/09/23 20:20:00+00,810455278,
402158.310000002,138824.530000001,25143889,2025/09/20 14:21:17+00,DAY,OTHERS,BURGLARY,1800 - 2299 BLOCK OF NEW YORK AVENUE NE,402158.31,138824.53,5,5C,5.0,505.0,Cluster 22,011100 3,11100.0,Precinct 72,38.9172864211,-76.9751125549,,2025/09/20 13:02:00+00,2025/09/20 13:10:00+00,810455376,
401606.066100001,134903.211199999,25424218,2025/09/30 23:33:03+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF POTOMAC AVENUE SE,401606.066111443,134903.211194621,7,7D,1.0,107.0,Cluster 26,006802 2,6802.0,Precinct 91,38.8819629573,-76.9814896404,,2025/09/29 15:00:00+00,2025/09/29 15:00:00+00,810455417,
393254.530000001,141351.899999999,25143957,2025/09/22 09:33:54+00,MIDNIGHT,OTHERS,THEFT/OTHER,10 - 99 BLOCK OF RIDGE SQUARE NW,393254.53,141351.9,3,3A,2.0,204.0,Cluster 14,001002 2,1002.0,Precinct 29,38.9400305108,-77.0778067509,,2025/09/20 15:23:00+00,2025/09/20 15:33:00+00,810455515,
403638.939999998,135772.420000002,25137884,2025/09/09 17:51:45+00,DAY,OTHERS,THEFT/OTHER,2300 - 3955 BLOCK OF EAST CAPITOL STREET,403638.94,135772.42,7,7F,6.0,603.0,Cluster 32,009603 3,9603.0,Precinct 102,38.8897870573,-76.9580556016,,2025/09/09 16:58:00+00,2025/09/09 17:10:00+00,810455759,
396256.380000003,138986.43,25138337,2025/09/10 14:30:25+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1800 - 1899 BLOCK OF WYOMING AVENUE NW,396256.38,138986.43,1,1C,3.0,303.0,Cluster 1,004002 2,4002.0,Precinct 25,38.9187395462,-77.0431685152,ADAMS MORGAN,2025/09/09 23:00:00+00,2025/09/10 14:18:00+00,810455760,
395288.009999998,139501.969999999,25138495,2025/09/11 01:32:02+00,EVENING,OTHERS,THEFT/OTHER,2400 - 2798 BLOCK OF CALVERT STREET NW,395288.01,139501.97,3,3C,2.0,204.0,Cluster 15,000501 3,501.0,Precinct 26,38.923379038,-77.0543385414,,2025/09/10 18:59:00+00,2025/09/10 20:08:00+00,810455761,
398098.850000001,136808.920000002,25134895,2025/09/04 02:16:34+00,EVENING,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF 7TH STREET NW,398098.85,136808.92,2,2C,1.0,101.0,Cluster 8,005801 2,5801.0,Precinct 129,38.8991297051,-77.0219165566,DOWNTOWN,2025/09/04 01:08:00+00,2025/09/04 02:00:00+00,810455784,
399489.600000001,137576.25,25135400,2025/09/05 00:41:49+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5.0,501.0,Cluster 25,010601 2,10601.0,Precinct 144,38.9060439932,-77.0058844882,NOMA,2025/09/04 23:01:00+00,2025/09/04 23:41:00+00,810455785,
400664.769000001,132892.069699999,25424161,2025/09/26 12:01:19+00,DAY,OTHERS,THEFT/OTHER,2300 - 2399 BLOCK OF SHANNON PLACE SE,400664.76899057,132892.069720754,8,8A,7.0,703.0,Cluster 37,007401 1,7401.0,Precinct 119,38.8638470038,-76.9923402969,,2025/08/24 21:15:00+00,2025/08/24 23:15:00+00,810455790,
395993.18,137857.57,25423837,2025/09/04 13:01:58+00,DAY,OTHERS,THEFT/OTHER,2016 - 2099 BLOCK OF O STREET NW,395993.18,137857.57,2,2B,2.0,208.0,Cluster 6,005502 3,5502.0,Precinct 14,38.9085692365,-77.0461969451,,2025/08/31 19:00:00+00,2025/09/02 01:00:00+00,810455822,
396045.829999998,139054.280000001,25423855,2025/09/04 15:01:51+00,DAY,OTHERS,THEFT/OTHER,1900 - 1999 BLOCK OF KALORAMA ROAD NW,396045.83,139054.28,1,1C,3.0,303.0,Cluster 1,004001 3,4001.0,Precinct 25,38.919349839,-77.0455968045,,2025/08/30 18:15:00+00,2025/08/31 20:00:00+00,810455823,
397505.829999998,138305.329999998,25146362,2025/09/25 01:57:10+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF R STREET NW,397505.83,138305.33,2,2F,3.0,307.0,Cluster 7,005001 1,5001.0,Precinct 16,38.9126084053,-77.0287583563,,2025/09/24 23:34:00+00,2025/09/24 23:36:00+00,810455907,
402808.880000003,132407.5,25144436,2025/09/21 15:30:34+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2700 - 2845 BLOCK OF ALABAMA AVENUE SE,402808.88,132407.5,7,7B,6.0,606.0,Cluster 35,007603 2,7603.0,Precinct 113,38.8594775631,-76.9676370731,,2025/09/21 14:19:00+00,2025/09/21 15:30:00+00,810456080,
399517.539999999,138221.84,25137371,2025/09/08 21:55:49+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,100 - 199 BLOCK OF QUINCY PLACE NE,399517.54,138221.84,5,5F,5.0,502.0,Cluster 21,008701 1,8701.0,Precinct 75,38.9118597058,-77.0055628168,,2025/09/08 15:55:00+00,2025/09/08 20:52:00+00,810456106,
396544.240000002,138793.640000001,25424177,2025/09/27 13:31:51+00,DAY,OTHERS,THEFT/OTHER,1700 - 1780 BLOCK OF U STREET NW,396544.24,138793.64,2,2B,3.0,301.0,Cluster 6,004201 2,4201.0,Precinct 141,38.9170040097,-77.0398481676,,2025/09/15 01:25:00+00,2025/09/16 01:25:00+00,810456444,
405964.509999998,134419.23,25135478,2025/09/05 03:14:59+00,MIDNIGHT,OTHERS,THEFT/OTHER,5000 - 5069 BLOCK OF BENNING ROAD SE,405964.51,134419.23,7,7E,6.0,604.0,Cluster 33,007707 3,7707.0,Precinct 106,38.8775843035,-76.9312615719,,2025/09/05 02:23:00+00,2025/09/05 02:58:00+00,810457044,
397103.93,144090.52,25136209,2025/09/06 09:19:59+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,6100 - 6199 BLOCK OF 14TH STREET NW,397103.93,144090.52,4,4A,4.0,402.0,Cluster 17,001804 3,1804.0,Precinct 60,38.9647218601,-77.0334167734,,2025/09/06 08:20:00+00,2025/09/06 09:20:00+00,810457255,
400121.380000003,137998.899999999,25136754,2025/09/07 14:45:17+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF 4TH STREET NE,400121.38,137998.9,5,5D,5.0,501.0,Cluster 23,008803 2,8803.0,Precinct 76,38.9098515103,-76.9986005147,,2025/09/07 14:07:00+00,2025/09/07 14:20:00+00,810457256,
398735.5,145069.030000001,25136493,2025/09/07 00:01:59+00,EVENING,OTHERS,THEFT F/AUTO,6900 - 6999 BLOCK OF WILLOW STREET NW,398735.5,145069.03,4,4B,4.0,401.0,Cluster 17,001702 2,1702.0,Precinct 63,38.9735403779,-77.0145924437,,2025/09/05 12:00:00+00,2025/09/05 19:30:00+00,810457712,
397162.060000002,140182.43,25139466,2025/09/12 14:06:35+00,DAY,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3.0,302.0,Cluster 2,002802 1,2802.0,Precinct 39,38.9295168861,-77.0327298633,,2025/09/11 22:36:00+00,2025/09/11 23:36:00+00,810457713,
398101.219999999,138793.82,25144821,2025/09/22 07:54:28+00,MIDNIGHT,KNIFE,ROBBERY,2000 - 2099 BLOCK OF GEORGIA AVENUE NW,398101.22,138793.82,1,1B,3.0,306.0,Cluster 3,003400 2,3400.0,Precinct 37,38.9170103743,-77.0218947232,,2025/09/22 06:42:00+00,2025/09/22 07:45:00+00,810457714,
397117.189999998,138792.609999999,25144794,2025/09/22 05:05:47+00,MIDNIGHT,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF U STREET NW,397117.19,138792.61,2,2F,3.0,301.0,Cluster 3,004300 4,4300.0,Precinct 141,38.9169967973,-77.0332415107,,2025/09/22 03:45:00+00,2025/09/22 03:58:00+00,810458130,
399878.210000001,137742.289999999,25147933,2025/09/27 22:02:44+00,EVENING,OTHERS,THEFT/OTHER,300 - 385 BLOCK OF FLORIDA AVENUE NE,399878.21,137742.29,5,5D,5.0,501.0,Cluster 23,008803 2,8803.0,Precinct 76,38.907539879,-77.001404167,,2025/09/24 11:23:00+00,2025/09/27 22:03:00+00,810458131,
398425.570799999,133954.680799998,25424156,2025/09/26 10:31:34+00,MIDNIGHT,OTHERS,THEFT/OTHER,400 - 499 BLOCK OF O STREET SW,398425.570812492,133954.680793741,6,6D,1.0,103.0,Cluster 9,011002 1,11002.0,Precinct 127,38.8734182794,-77.0181435625,,2025/08/20 01:12:00+00,2025/08/20 01:15:00+00,810458141,
400962.329999998,137617.170000002,25424165,2025/09/26 14:32:02+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF OWEN PLACE NE,400962.33,137617.17,5,5D,5.0,506.0,Cluster 23,008802 4,8802.0,Precinct 77,38.9064122362,-76.9889050768,,2025/09/26 02:05:00+00,2025/09/26 02:20:00+00,810458142,
394895.399999999,140924.899999999,25137841,2025/09/09 16:19:10+00,DAY,OTHERS,THEFT/OTHER,3500 - 3599 BLOCK OF CONNECTICUT AVENUE NW,394895.4,140924.9,3,3C,2.0,203.0,Cluster 15,001304 1,1304.0,Precinct 34,38.9361950358,-77.0588766912,,2025/09/09 14:59:00+00,,810458328,
398943.969999999,137118.25,25136462,2025/09/06 22:29:37+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,900 - 999 BLOCK OF 1ST STREET NW,398943.97,137118.25,6,6E,1.0,102.0,Cluster 8,004702 1,4702.0,Precinct 1,38.9019176819,-77.0121744448,,2025/09/06 20:55:00+00,2025/09/06 22:30:00+00,810458624,
402554.274800003,131862.0207,25140025,2025/09/13 08:23:47+00,MIDNIGHT,OTHERS,ASSAULT W/DANGEROUS WEAPON,2900 - 2999 BLOCK OF KNOX PLACE SE,402554.274784323,131862.020727799,8,8B,7.0,702.0,Cluster 36,007408 2,7408.0,Precinct 115,38.8545644303,-76.9705725705,,2025/09/13 04:35:00+00,,810458625,
402423.899999999,134032.77,25140094,2025/09/13 17:49:33+00,DAY,OTHERS,THEFT/OTHER,2300 - 2399 BLOCK OF PENNSYLVANIA AVENUE SE,402423.9,134032.77,7,7B,6.0,607.0,Cluster 34,007601 1,7601.0,Precinct 111,38.8741198069,-76.972066947,,2025/09/13 12:32:00+00,2025/09/13 13:14:00+00,810458626,
399489.479999997,137372.649999999,25140268,2025/09/13 20:52:45+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1150 BLOCK OF 1ST STREET NE,399489.48,137372.65,6,6E,5.0,501.0,Cluster 25,010603 3,10603.0,Precinct 144,38.9042098931,-77.0058857204,NOMA,2025/09/13 19:15:00+00,2025/09/13 20:04:00+00,810458627,
397229.100000001,138975.93,25143033,2025/09/19 00:19:57+00,EVENING,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF 14TH STREET NW,397229.1,138975.93,1,1B,3.0,305.0,Cluster 3,004401 2,4401.0,Precinct 22,38.9186485641,-77.0319518232,,2025/09/18 23:50:00+00,2025/09/19 00:03:00+00,810459124,
397991.630000003,140078.370000001,25137146,2025/09/08 07:51:43+00,MIDNIGHT,OTHERS,THEFT/OTHER,3000 - 3099 BLOCK OF GEORGIA AVENUE NW,397991.63,140078.37,1,1E,4.0,409.0,Cluster 2,003200 4,3200.0,Precinct 38,38.928581769,-77.0231621573,,2025/09/08 07:24:00+00,2025/09/08 08:00:00+00,810459202,
397081.659999996,136991.25,25139946,2025/09/13 03:38:53+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,800 - 899 BLOCK OF 15TH STREET NW,397081.66,136991.25,2,2C,2.0,207.0,Cluster 8,010100 3,10100.0,Precinct 129,38.9007694106,-77.0336435499,DOWNTOWN,2025/09/13 03:14:00+00,2025/09/13 04:05:00+00,810459203,
