X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
400930.390000001,136927.66,25149348,2025/09/30 17:32:57+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF H STREET NE,400930.39,136927.66,6,6A,1.0,104.0,Cluster 25,008402 1,8402.0,Precinct 82,38.9002009211,-76.9892742544,,2025/09/28 05:54:00+00,2025/09/28 06:11:00+00,810247679,
397162.439999998,141156.190000001,25149793,2025/10/01 16:18:29+00,DAY,OTHERS,THEFT F/AUTO,3800 - 3899 BLOCK OF 14TH STREET NW,397162.44,141156.19,4,4C,4.0,404.0,Cluster 18,002504 2,2504.0,Precinct 47,38.9382888111,-77.0327295072,,2025/09/30 15:20:00+00,2025/10/01 11:28:00+00,810247680,
396745.789999999,138552.57,25150117,2025/10/02 00:18:50+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF SWANN STREET NW,396745.79,138552.57,2,2B,3.0,301.0,Cluster 6,004201 1,4201.0,Precinct 141,38.9148331406,-77.0375229639,,2025/09/30 18:00:00+00,2025/09/30 18:30:00+00,810247681,
402196.480599999,131449.354800001,25150186,2025/10/02 04:14:16+00,MIDNIGHT,OTHERS,THEFT/OTHER,2001 - 2248 BLOCK OF ALABAMA AVENUE SE,402196.480639991,131449.354807416,8,8C,7.0,704.0,Cluster 38,007403 1,7403.0,Precinct 116,38.8508479239,-76.9746959826,,2025/10/02 01:06:00+00,2025/10/02 02:17:00+00,810247682,
396231.979999997,139315.649999999,25150320,2025/10/02 09:59:46+00,MIDNIGHT,KNIFE,ROBBERY,1811 - 1852 BLOCK OF COLUMBIA ROAD NW,396231.98,139315.65,1,1C,3.0,303.0,Cluster 1,004001 1,4001.0,Precinct 25,38.9217051624,-77.043451684,ADAMS MORGAN,2025/10/02 07:10:00+00,2025/10/02 07:30:00+00,810247683,
397468.57,138140.789999999,25137786,2025/09/09 18:37:50+00,DAY,OTHERS,THEFT/OTHER,1202 - 1299 BLOCK OF Q STREET NW,397468.57,138140.79,2,2F,3.0,307.0,Cluster 7,005001 1,5001.0,Precinct 16,38.9111260667,-77.0291873661,,2025/09/02 19:17:00+00,2025/09/05 22:00:00+00,810247754,
402258.640000001,139078.149999999,25138128,2025/09/10 01:08:23+00,EVENING,OTHERS,THEFT F/AUTO,2000 - 2299 BLOCK OF ADAMS PLACE NE,402258.64,139078.15,5,5C,5.0,505.0,Cluster 22,011100 3,11100.0,Precinct 72,38.9195708611,-76.9739548166,,2025/09/10 00:36:00+00,2025/09/10 00:39:00+00,810247755,
400898.659999996,133037.640000001,25138918,2025/09/11 15:38:59+00,DAY,OTHERS,THEFT F/AUTO,2101 - 2199 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400898.66,133037.64,8,8A,7.0,701.0,Cluster 28,007503 1,7503.0,Precinct 114,38.8651581532,-76.9896451318,ANACOSTIA,2025/09/11 14:30:00+00,2025/09/11 14:40:00+00,810247756,
398218.359999999,138732.390000001,25139195,2025/09/12 02:24:18+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF U STREET NW,398218.36,138732.39,1,1B,3.0,306.0,Cluster 3,003400 3,3400.0,Precinct 37,38.9164572379,-77.0205438292,,2025/09/11 22:53:00+00,2025/09/11 23:58:00+00,810247757,
397330.130000003,138792.899999999,25139555,2025/09/12 20:25:53+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF U STREET NW,397330.13,138792.9,1,1B,3.0,305.0,Cluster 3,004402 1,4402.0,Precinct 22,38.9170000824,-77.0307861136,,2025/09/12 16:12:00+00,2025/09/12 16:56:00+00,810247758,
402071.299999997,131148.350000001,25140002,2025/09/13 06:37:08+00,MIDNIGHT,OTHERS,ASSAULT W/DANGEROUS WEAPON,1900 - 2199 BLOCK OF SAVANNAH TERRACE SE,402071.3,131148.35,8,8C,7.0,704.0,Cluster 38,007403 1,7403.0,Precinct 116,38.848136645,-76.9761390018,,2025/09/13 05:36:00+00,,810247759,
395579.079999998,139867.550000001,25140616,2025/09/14 13:07:41+00,DAY,OTHERS,THEFT F/AUTO,2200 - 2274 BLOCK OF CATHEDRAL AVENUE NW,395579.08,139867.55,3,3C,2.0,204.0,Cluster 15,000501 1,501.0,Precinct 136,38.9266738107,-77.0509842853,,2025/09/13 14:30:00+00,2025/09/13 17:30:00+00,810247760,
399214.789999999,137753.75,25140677,2025/09/14 15:43:32+00,DAY,OTHERS,THEFT F/AUTO,1200 - 1499 BLOCK OF NORTH CAPITOL STREET,399214.79,137753.75,5,5E,3.0,308.0,Cluster 21,004600 1,4600.0,Precinct 19,38.9076427724,-77.0090530223,,2025/09/14 15:13:00+00,2025/09/14 15:40:00+00,810247761,
401601.329999998,130970.75,25137162,2025/09/08 10:49:29+00,MIDNIGHT,OTHERS,THEFT/OTHER,1500 - 1699 BLOCK OF ALABAMA AVENUE SE,401601.33,130970.75,8,8E,7.0,704.0,Cluster 38,007304 4,7304.0,Precinct 120,38.8465377272,-76.9815533837,,2025/09/08 04:00:00+00,,810247778,
401498.969999999,138734.57,25137467,2025/09/08 21:36:56+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF NEW YORK AVENUE NE,401498.97,138734.57,5,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9164774036,-76.9827155922,,2025/09/08 20:38:00+00,2025/09/08 21:34:00+00,810247779,
394964.329999998,140772.690000001,25137533,2025/09/09 00:09:00+00,EVENING,OTHERS,THEFT/OTHER,3319 - 3499 BLOCK OF CONNECTICUT AVENUE NW,394964.33,140772.69,3,3C,2.0,203.0,Cluster 15,001304 1,1304.0,Precinct 34,38.9348242806,-77.0580805327,,2025/09/08 22:45:00+00,2025/09/08 23:17:00+00,810247780,
401953.090000004,136964.370000001,25140634,2025/09/14 13:27:02+00,DAY,OTHERS,THEFT/OTHER,800 - 827 BLOCK OF 18TH STREET NE,401953.09,136964.37,5,5D,5.0,507.0,Cluster 23,008904 1,8904.0,Precinct 79,38.9005299406,-76.9774842344,,2025/09/12 11:00:00+00,2025/09/12 11:30:00+00,810247781,
392742.609999999,140690.969999999,25140666,2025/09/14 15:16:39+00,DAY,OTHERS,THEFT/OTHER,4200 - 4399 BLOCK OF EMBASSY PARK DRIVE NW,392742.61,140690.97,3,3A,2.0,205.0,Cluster 14,000803 1,803.0,Precinct 10,38.9340725801,-77.0837045843,,2025/09/14 15:05:00+00,2025/09/14 15:07:00+00,810247782,
398374.909999996,135355.710000001,25141510,2025/09/16 01:02:02+00,EVENING,OTHERS,THEFT/OTHER,400 - 599 BLOCK OF C STREET SW,398374.91,135355.71,6,6D,1.0,103.0,Cluster 9,010202 1,10202.0,Precinct 142,38.8860392052,-77.0187306853,SOUTHWEST,2025/09/15 22:00:00+00,2025/09/15 22:05:00+00,810247783,
397921.140000001,137916.870000001,25141582,2025/09/16 04:47:03+00,MIDNIGHT,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF 9TH STREET NW,397921.14,137916.87,2,2G,3.0,307.0,Cluster 7,004901 3,4901.0,Precinct 129,38.9091101058,-77.0239685603,,2025/09/08 14:00:00+00,2025/09/15 14:00:00+00,810247784,
397769.619999997,144596.23,25141782,2025/09/16 17:05:10+00,DAY,OTHERS,THEFT/OTHER,6500 - 6599 BLOCK OF PINEY BRANCH ROAD NW,397769.62,144596.23,4,4B,4.0,402.0,Cluster 17,001901 4,1901.0,Precinct 59,38.969279362,-77.025737247,,2025/09/16 15:31:00+00,2025/09/16 15:35:00+00,810247785,
400338.726800002,132270.115499999,25141982,2025/09/17 04:24:53+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1500 - 1599 BLOCK OF EATON ROAD SE,400338.726750267,132270.115512177,8,8C,7.0,703.0,Cluster 37,007401 2,7401.0,Precinct 119,38.8582443655,-76.9960973771,,2025/09/16 14:45:00+00,2025/09/16 16:30:00+00,810247786,
399072.009999998,133326.879999999,25135216,2025/09/04 17:39:13+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1800 - 1899 BLOCK OF HALF STREET SW,399072.01,133326.88,6,6D,1.0,105.0,Cluster 9,006400 2,6400.0,Precinct 127,38.8677637155,-77.0106932154,CAPITOL RIVERFRONT,2025/09/04 05:39:00+00,2025/09/04 16:30:00+00,810247844,
397138.950000003,139417.829999998,25135778,2025/09/05 18:29:22+00,DAY,OTHERS,THEFT F/AUTO,1400 - 1499 BLOCK OF CLIFTON STREET NW,397138.95,139417.83,1,1B,3.0,304.0,Cluster 2,003701 1,3701.0,Precinct 23,38.9226290536,-77.0329932031,,2025/08/02 13:55:00+00,2025/08/28 16:00:00+00,810247845,
401014.005599998,135210.2599,25136815,2025/09/07 17:42:36+00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF 13TH STREET SE,401014.005566894,135210.259898906,6,6B,1.0,107.0,Cluster 26,006900 1,6900.0,Precinct 91,38.8847298523,-76.98831285,,2025/09/04 12:00:00+00,2025/09/05 21:00:00+00,810247846,
396830.43,137253.620000001,25137179,2025/09/08 14:15:24+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 16TH STREET NW,396830.43,137253.62,2,2C,2.0,207.0,Cluster 6,010100 1,10100.0,Precinct 17,38.9031320626,-77.0365410195,DOWNTOWN,2025/09/08 11:35:00+00,2025/09/08 12:09:00+00,810247847,
397489.479999997,143383.050000001,25137359,2025/09/09 17:35:15+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF MADISON STREET NW,397489.48,143383.05,4,4E,4.0,403.0,Cluster 18,002002 2,2002.0,Precinct 54,38.9583499777,-77.0289654523,,2025/09/08 17:50:00+00,2025/09/08 18:41:00+00,810247848,
398185.240000002,138058.149999999,25423861,2025/09/04 16:02:32+00,DAY,OTHERS,THEFT F/AUTO,1500 - 1599 BLOCK OF MARION STREET NW,398185.24,138058.15,2,2G,3.0,308.0,Cluster 7,004801 1,4801.0,Precinct 18,38.9103833894,-77.0209239491,,2025/09/03 16:00:00+00,2025/09/03 16:10:00+00,810247942,
401498.969999999,138734.57,25423955,2025/09/11 11:02:21+00,DAY,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF NEW YORK AVENUE NE,401498.97,138734.57,5,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9164774036,-76.9827155922,,2025/08/01 20:43:00+00,2025/08/01 20:43:00+00,810247943,
400233.329999998,136192.690000001,25424077,2025/09/22 11:31:44+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF C STREET NE,400233.33,136192.69,6,6C,1.0,108.0,Cluster 25,008302 3,8302.0,Precinct 85,38.8935805056,-76.9973103688,CAPITOL HILL,2025/09/20 07:22:00+00,2025/09/20 07:28:00+00,810247944,
393126.32,139411.32,25424173,2025/09/27 12:31:35+00,DAY,OTHERS,THEFT/OTHER,4000 - 4019 BLOCK OF CALVERT STREET NW,393126.32,139411.32,3,3B,2.0,204.0,Cluster 14,000702 1,702.0,Precinct 11,38.922548184,-77.0792661738,,2025/09/24 13:35:00+00,2025/09/24 21:35:00+00,810247945,
401135.659400001,134507.344500002,25424275,2025/10/02 16:02:39+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF K STREET SE,401135.659359007,134507.344474254,6,6B,1.0,106.0,Cluster 26,007100 1,7100.0,Precinct 91,38.878397569,-76.9869118634,,2025/09/30 22:03:00+00,2025/10/01 03:00:00+00,810247946,
398970.399999999,145026.969999999,25144001,2025/09/20 18:23:47+00,DAY,OTHERS,THEFT F/AUTO,6728 - 6859 BLOCK OF EASTERN AVENUE NW,398970.4,145026.97,4,4B,4.0,401.0,Cluster 19,001702 2,1702.0,Precinct 63,38.9731617985,-77.0118816134,,2025/09/20 18:02:00+00,,810248140,
396456.219999999,137483.23,25144523,2025/09/21 19:16:18+00,EVENING,OTHERS,THEFT/OTHER,1130 - 1199 BLOCK OF CONNECTICUT AVENUE NW,396456.22,137483.23,2,2C,2.0,207.0,Cluster 6,010700 1,10700.0,Precinct 17,38.905199041,-77.0408563583,GOLDEN TRIANGLE,2025/09/21 16:50:00+00,2025/09/21 19:16:00+00,810248141,
397577.630000003,143785.940000001,25144687,2025/09/22 00:36:28+00,EVENING,OTHERS,THEFT/OTHER,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,397577.63,143785.94,4,4B,4.0,402.0,Cluster 17,001901 1,1901.0,Precinct 58,38.9619795615,-77.0279498335,,2025/09/21 23:01:00+00,2025/09/21 23:15:00+00,810248142,
398758.710000001,145213.059999999,25144929,2025/09/22 15:46:15+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4.0,401.0,Cluster 17,001702 2,1702.0,Precinct 63,38.9748378665,-77.014324859,,2025/09/22 14:28:00+00,2025/09/22 14:29:00+00,810248143,
397056.549999997,139838.140000001,25145042,2025/09/22 20:46:38+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF HARVARD STREET NW,397056.55,139838.14,1,1A,3.0,304.0,Cluster 2,003702 2,3702.0,Precinct 36,38.9264150674,-77.0339452299,,2025/09/22 19:03:00+00,2025/09/22 19:43:00+00,810248144,
396326.740000002,139604.809999999,25145175,2025/09/22 23:09:40+00,EVENING,OTHERS,THEFT/OTHER,1730 - 1797 BLOCK OF LANIER PLACE NW,396326.74,139604.81,1,1C,3.0,303.0,Cluster 1,003901 2,3901.0,Precinct 35,38.9243104093,-77.0423604874,ADAMS MORGAN,2025/09/22 23:06:00+00,2025/09/22 23:08:00+00,810248145,
395540.719999999,137406.129999999,25145686,2025/09/23 22:06:43+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF 24TH STREET NW,395540.72,137406.13,2,2A,2.0,207.0,Cluster 5,005503 1,5503.0,Precinct 4,38.9045003295,-77.0514106859,,2025/09/23 01:00:00+00,2025/09/23 01:30:00+00,810248146,
400232.916299999,135255.095600002,25146484,2025/09/25 13:43:18+00,DAY,OTHERS,THEFT/OTHER,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,400232.916286169,135255.095578947,6,6B,1.0,107.0,Cluster 26,006500 1,6500.0,Precinct 89,38.8851343032,-76.9973154556,CAPITOL HILL,2025/09/25 12:02:00+00,2025/09/25 12:03:00+00,810248147,
400638.071500003,135286.5068,25146557,2025/09/25 15:09:23+00,DAY,OTHERS,THEFT F/AUTO,300 - 339 BLOCK OF 10TH STREET SE,400638.071454545,135286.506842977,6,6B,1.0,107.0,Cluster 26,006700 3,6700.0,Precinct 88,38.8854170672,-76.9926456927,,2025/09/24 16:30:00+00,2025/09/24 16:45:00+00,810248148,
406332.364699997,135883.9476,25146612,2025/09/25 17:36:45+00,DAY,OTHERS,THEFT F/AUTO,5200 - 5299 BLOCK OF AMES STREET NE,406332.364739829,135883.947579531,7,7C,6.0,608.0,Cluster 33,007808 1,7808.0,Precinct 96,38.890776465,-76.9270087081,,2025/09/09 19:00:00+00,2025/09/24 14:00:00+00,810248149,
397660.880000003,142303.25,25146956,2025/09/26 04:31:15+00,MIDNIGHT,GUN,ROBBERY,4800 - 4817 BLOCK OF GEORGIA AVENUE NW,397660.88,142303.25,4,4E,4.0,404.0,Cluster 18,002002 1,2002.0,Precinct 54,38.9486233233,-77.02698422,,2025/09/26 03:17:00+00,2025/09/26 04:26:00+00,810248150,
403459.939999998,140142.0,25147272,2025/09/26 23:32:07+00,EVENING,OTHERS,THEFT/OTHER,2855 - 3200 BLOCK OF BLADENSBURG ROAD NE,403459.94,140142.0,5,5C,5.0,503.0,Cluster 24,009000 1,9000.0,Precinct 139,38.9291504511,-76.960096837,,2025/09/14 19:38:00+00,2025/09/26 19:40:00+00,810248151,
400830.130000003,141099.149999999,25147331,2025/09/26 21:46:58+00,EVENING,OTHERS,THEFT/OTHER,3900 - 3999 BLOCK OF 12TH STREET NE,400830.13,141099.15,5,5B,5.0,504.0,Cluster 20,009504 1,9504.0,Precinct 68,38.937779168,-76.9904250303,,2025/09/26 19:00:00+00,2025/09/26 20:20:00+00,810248152,
397577.630000003,143785.940000001,25147418,2025/09/26 23:44:05+00,EVENING,OTHERS,THEFT/OTHER,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,397577.63,143785.94,4,4B,4.0,402.0,Cluster 17,001901 1,1901.0,Precinct 58,38.9619795615,-77.0279498335,,2025/09/26 22:19:00+00,2025/09/26 23:44:00+00,810248153,
401601.989399999,134717.556400001,25149369,2025/09/30 17:44:06+00,DAY,OTHERS,THEFT F/AUTO,1600 - 1699 BLOCK OF H STREET SE,401601.98940744,134717.556378449,6,6B,1.0,107.0,Cluster 26,006802 2,6802.0,Precinct 91,38.8802905141,-76.9815370583,,2025/09/29 23:00:00+00,2025/09/30 12:30:00+00,810248154,
397633.43,144615.420000002,25150105,2025/10/01 23:28:32+00,EVENING,OTHERS,THEFT/OTHER,6500 - 6599 BLOCK OF GEORGIA AVENUE NW,397633.43,144615.42,4,4A,4.0,402.0,Cluster 17,001804 2,1804.0,Precinct 61,38.9694518736,-77.027308864,,2025/10/01 22:45:00+00,,810248155,
402248.435000002,133774.269000001,25141992,2025/09/17 01:10:28+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2200 - 2299 BLOCK OF MINNESOTA AVENUE SE,402248.435040039,133774.268985573,8,8A,6.0,607.0,Cluster 34,007601 2,7601.0,Precinct 133,38.8717915923,-76.9740898528,,2025/09/16 23:07:00+00,2025/09/17 00:01:00+00,810248165,
402137.372100003,130830.775899999,25142148,2025/09/17 16:08:54+00,DAY,OTHERS,SEX ABUSE,1900 - 2099 BLOCK OF TRENTON PLACE SE,402137.372095936,130830.775862842,8,8E,7.0,704.0,Cluster 38,007409 2,7409.0,Precinct 116,38.8452756393,-76.97537885,,2025/09/17 09:30:00+00,2025/09/17 11:08:00+00,810248166,
397162.490000002,141258.390000001,25143296,2025/09/19 15:17:55+00,DAY,OTHERS,THEFT/OTHER,3900 - 3999 BLOCK OF 14TH STREET NW,397162.49,141258.39,4,4C,4.0,404.0,Cluster 18,002504 1,2504.0,Precinct 47,38.9392094588,-77.0327293531,,2025/09/19 01:00:00+00,2025/09/19 15:05:00+00,810248167,
399214.789999999,137753.75,25143414,2025/09/19 18:52:39+00,DAY,OTHERS,THEFT/OTHER,1200 - 1499 BLOCK OF NORTH CAPITOL STREET,399214.79,137753.75,5,5E,3.0,308.0,Cluster 21,004600 1,4600.0,Precinct 19,38.9076427724,-77.0090530223,,2025/09/19 18:09:00+00,2025/09/19 18:40:00+00,810248168,
397633.43,144615.420000002,25143458,2025/09/20 00:31:43+00,EVENING,OTHERS,THEFT/OTHER,6500 - 6599 BLOCK OF GEORGIA AVENUE NW,397633.43,144615.42,4,4A,4.0,402.0,Cluster 17,001804 2,1804.0,Precinct 61,38.9694518736,-77.027308864,,2025/09/19 19:26:00+00,2025/09/19 19:51:00+00,810248169,
391696.789999999,141919.059999999,25145413,2025/09/23 19:20:34+00,EVENING,OTHERS,THEFT F/AUTO,4800 - 4899 BLOCK OF MASSACHUSETTS AVENUE NW,391696.79,141919.06,3,3D,2.0,205.0,Cluster 13,000903 2,903.0,Precinct 9,38.945126307,-77.0957816153,,2025/09/23 13:20:00+00,2025/09/23 13:25:00+00,810248170,
396324.270000003,139443.469999999,25145586,2025/09/23 20:42:10+00,EVENING,OTHERS,THEFT/OTHER,1781 - 1799 BLOCK OF COLUMBIA ROAD NW,396324.27,139443.47,1,1C,3.0,303.0,Cluster 1,003802 1,3802.0,Precinct 24,38.9228569969,-77.0423881078,ADAMS MORGAN,2025/09/23 18:32:00+00,2025/09/23 19:59:00+00,810248171,
395499.25,139592.960000001,25146161,2025/09/24 19:35:49+00,EVENING,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3,3C,2.0,204.0,Cluster 15,000501 1,501.0,Precinct 136,38.9241998122,-77.0519031245,,2025/09/24 18:59:00+00,2025/09/24 19:36:00+00,810248172,
397228.409999996,136778.640000001,25146485,2025/09/25 15:18:25+00,DAY,OTHERS,THEFT/OTHER,700 - 723 BLOCK OF 14TH STREET NW,397228.41,136778.64,2,2C,2.0,209.0,Cluster 8,005802 2,5802.0,Precinct 129,38.8988546185,-77.0319509116,DOWNTOWN,2025/09/25 12:15:00+00,2025/09/25 12:18:00+00,810248173,
399761.659999996,136042.030000001,25146794,2025/09/26 02:05:05+00,EVENING,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF MARYLAND AVENUE NE,399761.66,136042.03,6,6C,1.0,108.0,Cluster 25,008200 4,8200.0,Precinct 130,38.8922233033,-77.00274733,CAPITOL HILL,2025/09/24 16:00:00+00,2025/09/24 22:00:00+00,810248174,
402258.640000001,139078.149999999,25147451,2025/09/27 01:23:14+00,EVENING,OTHERS,THEFT/OTHER,2000 - 2299 BLOCK OF ADAMS PLACE NE,402258.64,139078.15,5,5C,5.0,505.0,Cluster 22,011100 3,11100.0,Precinct 72,38.9195708611,-76.9739548166,,2025/09/27 00:29:00+00,2025/09/27 00:31:00+00,810248175,
404257.149999999,136006.91,25147724,2025/09/27 16:35:56+00,DAY,OTHERS,BURGLARY,3800 - 3825 BLOCK OF BLAINE STREET NE,404257.15,136006.91,7,7F,6.0,603.0,Cluster 32,009603 2,9603.0,Precinct 102,38.8918966542,-76.9509283258,,2025/09/27 13:48:00+00,2025/09/27 14:10:00+00,810248176,
399622.270000003,134352.620000001,25148665,2025/10/02 05:55:24+00,MIDNIGHT,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW JERSEY AVENUE SE,399622.27,134352.62,8,8F,1.0,106.0,Cluster 27,007203 1,7203.0,Precinct 131,38.8770044023,-77.004353141,CAPITOL RIVERFRONT,2025/09/29 11:50:00+00,2025/09/29 12:42:00+00,810248177,
404284.619999997,136147.620000001,25148739,2025/09/29 16:09:10+00,DAY,OTHERS,ROBBERY,3844 - 3899 BLOCK OF MINNESOTA AVENUE NE,404284.62,136147.62,7,7F,6.0,603.0,Cluster 32,009603 2,9603.0,Precinct 102,38.8931640884,-76.9506108049,,2025/09/13 01:30:00+00,2025/09/13 02:00:00+00,810248178,
401418.880000003,135773.25,25149732,2025/10/01 11:56:12+00,DAY,OTHERS,THEFT F/AUTO,15TH STREET NE AND EAST CAPITOL STREET,401418.87999927,135773.25001143,6,7D,1.0,108.0,Cluster 26,006700 1,6700.0,Precinct 88,38.8898009203,-76.983645216,,2025/09/30 12:00:00+00,2025/09/30 15:00:00+00,810248179,
